u_in,u_hat, u_tilde,Absolute Time
0.578016,0.544931,0.033080,3571913402.615987
0.578021,0.545012,0.033004,3571913402.625987
0.578026,0.545092,0.032929,3571913402.635988
0.578031,0.545172,0.032854,3571913402.645988
0.578036,0.545252,0.032779,3571913402.655988
0.578040,0.545332,0.032704,3571913402.665988
0.578045,0.545412,0.032629,3571913402.675989
0.578050,0.545491,0.032554,3571913402.685989
0.578055,1.341303,-0.763253,3571913402.695988
0.578060,0.539679,0.038376,3571913402.705988
0.578064,0.539770,0.038289,3571913402.715989
0.578069,0.539862,0.038203,3571913402.725990
0.578074,0.539953,0.038116,3571913402.735991
0.578079,0.540044,0.038030,3571913402.745990
0.578083,0.540135,0.037943,3571913402.755991
0.578088,0.540226,0.037857,3571913402.765990
0.578093,0.540317,0.037771,3571913402.775991
0.578098,0.540407,0.037686,3571913402.785993
0.578102,0.540497,0.037600,3571913402.795992
0.578107,0.540587,0.037515,3571913402.805992
0.578112,0.540677,0.037430,3571913402.815991
0.578116,0.540767,0.037345,3571913402.825992
0.578121,0.540856,0.037260,3571913402.835993
0.578126,0.540946,0.037175,3571913402.845994
0.578130,0.541035,0.037091,3571913402.855994
0.578135,0.541124,0.037007,3571913402.865993
0.578139,0.541212,0.036923,3571913402.875994
0.578144,0.541301,0.036839,3571913402.885994
0.578149,0.783799,-0.205655,3571913402.895995
0.578153,0.540175,0.037974,3571913402.905994
0.578158,0.540265,0.037888,3571913402.915995
0.578162,0.540356,0.037802,3571913402.925996
0.578167,0.540446,0.037716,3571913402.935996
0.578171,0.540536,0.037630,3571913402.945994
0.578176,0.540626,0.037545,3571913402.955997
0.578180,0.540716,0.037460,3571913402.965996
0.578185,0.540806,0.037375,3571913402.975996
0.578189,0.540895,0.037290,3571913402.985997
0.578194,0.540984,0.037205,3571913402.995998
0.578198,0.541073,0.037121,3571913403.005996
0.578203,0.541162,0.037036,3571913403.016000
0.578207,0.541251,0.036952,3571913403.025999
0.578212,0.541339,0.036868,3571913403.035999
0.578216,0.541427,0.036784,3571913403.045999
0.578220,0.541515,0.036701,3571913403.055999
0.578225,0.541603,0.036617,3571913403.065998
