u_in,u_hat, u_tilde,Absolute Time
0.129369,-0.630907,0.759733,3571910449.552035
0.129913,-0.628839,0.758208,3571910449.562035
0.130456,-0.626778,0.756691,3571910449.572035
0.131000,-0.624724,0.755180,3571910449.582036
0.131542,-0.622677,0.753677,3571910449.592036
0.132085,-0.620637,0.752180,3571910449.602036
0.132627,-0.618605,0.750690,3571910449.612037
0.133170,-0.616579,0.749207,3571910449.622038
0.133712,-0.614561,0.747730,3571910449.632037
0.134253,-0.612549,0.746260,3571910449.642035
0.134795,-0.610544,0.744797,3571910449.652038
0.135336,-0.608545,0.743340,3571910449.662040
0.135877,-0.606554,0.741890,3571910449.672038
0.136417,-0.604569,0.740446,3571910449.682040
0.136958,-0.602591,0.739008,3571910449.692039
0.137498,-0.600619,0.737577,3571910449.702040
0.138038,-0.598653,0.736151,3571910449.712039
0.138577,-0.596695,0.734732,3571910449.722041
0.139117,-0.594742,0.733320,3571910449.732039
0.139656,-0.592796,0.731913,3571910449.742037
0.140195,-0.590856,0.730512,3571910449.752039
0.140734,-0.588922,0.729117,3571910449.762041
0.141272,-0.586995,0.727728,3571910449.772041
0.141810,-0.585073,0.726345,3571910449.782041
0.142348,-0.583158,0.724968,3571910449.792041
0.142886,-0.581249,0.723597,3571910449.802042
0.143423,-0.579345,0.722231,3571910449.812041
0.143960,-0.577448,0.720871,3571910449.822042
0.144497,-0.575556,0.719517,3571910449.832043
0.145034,-0.573671,0.718168,3571910449.842040
0.145570,-0.571791,0.716825,3571910449.852043
0.146106,-0.569917,0.715487,3571910449.862043
0.146642,-0.568048,0.714155,3571910449.872045
0.147178,-0.566186,0.712828,3571910449.882044
0.147713,-0.564329,0.711507,3571910449.892045
0.148249,-0.562477,0.710190,3571910449.902045
0.148783,-0.560631,0.708880,3571910449.912043
0.149318,-0.558790,0.707574,3571910449.922046
0.149852,-0.556955,0.706273,3571910449.932046
0.150387,-0.555126,0.704978,3571910449.942043
0.150920,-0.553301,0.703688,3571910449.952045
0.151454,-0.551482,0.702403,3571910449.962046
0.151987,-0.549669,0.701123,3571910449.972045
0.152520,-0.547860,0.699848,3571910449.982049
0.153053,-0.546057,0.698577,3571910449.992048
0.153586,-0.544259,0.697312,3571910450.002048
0.154118,-0.542466,0.696052,3571910450.012047
0.154650,-0.540678,0.694796,3571910450.022048
0.155182,-0.538895,0.693546,3571910450.032047
0.155713,-0.537118,0.692300,3571910450.042046
0.156245,-0.535345,0.691058,3571910450.052048
0.156776,-0.533577,0.689822,3571910450.062050
0.157307,-0.531814,0.688590,3571910450.072050
0.157837,-0.530056,0.687363,3571910450.082049
0.158367,-0.528303,0.686140,3571910450.092047
0.158897,-0.526554,0.684922,3571910450.102049
0.159427,-0.524811,0.683708,3571910450.112051
0.159956,-0.523072,0.682499,3571910450.122051
0.160486,-0.521337,0.681294,3571910450.132051
0.161014,-0.519608,0.680093,3571910450.142047
0.161543,-0.517883,0.678897,3571910450.152050
0.162072,-0.516163,0.677706,3571910450.162052
0.162600,-0.514447,0.676518,3571910450.172053
0.163128,-0.512736,0.675335,3571910450.182052
0.163655,-0.511029,0.674156,3571910450.192052
0.164182,-0.509326,0.672982,3571910450.202053
0.164710,-0.507629,0.671811,3571910450.212050
0.165236,-0.505935,0.670645,3571910450.222054
0.165763,-0.504246,0.669482,3571910450.232054
0.166289,-0.502561,0.668324,3571910450.242051
0.166815,-0.500881,0.667170,3571910450.252053
0.167341,-0.499205,0.666020,3571910450.262054
0.167866,-0.497533,0.664874,3571910450.272053
0.168392,-0.495865,0.663732,3571910450.282055
0.168917,-0.494202,0.662593,3571910450.292054
0.169441,-0.492543,0.661459,3571910450.302055
0.169966,-0.490887,0.660329,3571910450.312056
0.170490,-0.489236,0.659202,3571910450.322056
0.171014,-0.487589,0.658079,3571910450.332055
0.171537,-0.485946,0.656960,3571910450.342053
0.172060,-0.484308,0.655845,3571910450.352056
0.172583,-0.482673,0.654733,3571910450.362055
0.173106,-0.481042,0.653625,3571910450.372056
0.173629,-0.479415,0.652521,3571910450.382057
0.174151,-0.477792,0.651420,3571910450.392056
0.174673,-0.476172,0.650323,3571910450.402058
0.175195,-0.474557,0.649230,3571910450.412058
0.175716,-0.472946,0.648140,3571910450.422058
0.176237,-0.471338,0.647054,3571910450.432058
0.176758,-0.469734,0.645971,3571910450.442055
0.177279,-0.468134,0.644892,3571910450.452057
0.177799,-0.466538,0.643816,3571910450.462060
0.178319,-0.464945,0.642744,3571910450.472061
0.178839,-0.463356,0.641675,3571910450.482061
0.179358,-0.461771,0.640610,3571910450.492062
0.179877,-0.460189,0.639547,3571910450.502061
0.180396,-0.458611,0.638489,3571910450.512060
0.180915,-0.457037,0.637433,3571910450.522062
0.181433,-0.455466,0.636381,3571910450.532062
0.181952,-0.453898,0.635332,3571910450.542059
0.182469,-0.452335,0.634286,3571910450.552063
0.182987,-0.450774,0.633244,3571910450.562061
0.183504,-0.449218,0.632204,3571910450.572062
0.184021,-0.447664,0.631168,3571910450.582062
0.184538,-0.446114,0.630135,3571910450.592062
0.185054,-0.444568,0.629106,3571910450.602063
0.185570,-0.443025,0.628079,3571910450.612061
0.186086,-0.441485,0.627055,3571910450.622066
0.186602,-0.439948,0.626035,3571910450.632061
0.187117,-0.438415,0.625017,3571910450.642061
0.187632,-0.436886,0.624003,3571910450.652063
0.188147,-0.435359,0.622991,3571910450.662066
0.188661,-0.433836,0.621983,3571910450.672064
0.189175,-0.432316,0.620977,3571910450.682066
0.189689,-0.430799,0.619975,3571910450.692064
0.190203,-0.429286,0.618975,3571910450.702066
0.190716,-0.427775,0.617978,3571910450.712068
0.191229,-0.426268,0.616984,3571910450.722068
0.191742,-0.424764,0.615993,3571910450.732066
0.192254,-0.423263,0.615005,3571910450.742064
0.192767,-0.421765,0.614020,3571910450.752065
0.193279,-0.420270,0.613037,3571910450.762069
0.193790,-0.418779,0.612057,3571910450.772069
0.194301,-0.417290,0.611080,3571910450.782070
0.194812,-0.415804,0.610106,3571910450.792069
0.195323,-0.414322,0.609134,3571910450.802070
0.195834,-0.412842,0.608165,3571910450.812066
0.196344,-0.411366,0.607199,3571910450.822070
0.196854,-0.409892,0.606236,3571910450.832069
0.197363,-0.408421,0.605275,3571910450.842066
0.197872,-0.406954,0.604317,3571910450.852069
0.198381,-0.405489,0.603361,3571910450.862070
0.198890,-0.404027,0.602408,3571910450.872068
0.199399,-0.402568,0.601458,3571910450.882071
0.199907,-0.401111,0.600510,3571910450.892072
0.200414,-0.399658,0.599564,3571910450.902071
0.200922,-0.398207,0.598622,3571910450.912071
0.201429,-0.396759,0.597681,3571910450.922073
0.201936,-0.395314,0.596744,3571910450.932069
0.202443,-0.393872,0.595808,3571910450.942069
0.202949,-0.392433,0.594875,3571910450.952072
0.203455,-0.390996,0.593945,3571910450.962075
0.203961,-0.389562,0.593017,3571910450.972074
0.204466,-0.388130,0.592091,3571910450.982076
0.204972,-0.386702,0.591168,3571910450.992074
0.205476,-0.385276,0.590247,3571910451.002078
0.205981,-0.383853,0.589329,3571910451.012077
0.206485,-0.382432,0.588413,3571910451.022078
0.206989,-0.381014,0.587499,3571910451.032076
0.207493,-0.379598,0.586588,3571910451.042071
0.207996,-0.378186,0.585679,3571910451.052074
0.208499,-0.376775,0.584772,3571910451.062076
0.209002,-0.375368,0.583867,3571910451.072076
0.209505,-0.373963,0.582965,3571910451.082077
0.210007,-0.372560,0.582065,3571910451.092075
0.210509,-0.371160,0.581167,3571910451.102077
0.211010,-0.369763,0.580271,3571910451.112075
0.211512,-0.368368,0.579378,3571910451.122077
0.212013,-0.366975,0.578487,3571910451.132079
0.212513,-0.365585,0.577597,3571910451.142074
0.213014,-0.364197,0.576711,3571910451.152075
0.213514,-0.362812,0.575826,3571910451.162078
0.214013,-0.361429,0.574943,3571910451.172076
0.214513,-0.360049,0.574062,3571910451.182078
0.215012,-0.358671,0.573184,3571910451.192080
0.215511,-0.357296,0.572308,3571910451.202079
0.216009,-0.355923,0.571433,3571910451.212078
0.216508,-0.354552,0.570561,3571910451.222079
0.217005,-0.353183,0.569691,3571910451.232078
0.217503,-0.351817,0.568823,3571910451.242075
0.218000,-0.350453,0.567957,3571910451.252079
0.218497,-0.349092,0.567092,3571910451.262080
0.218994,-0.347733,0.566230,3571910451.272079
0.219490,-0.346376,0.565370,3571910451.282081
