Absolute Time,eta_hat_psi,eta_hat_x,eta_hat_y,eta_mpsi,eta_mx,eta_my, eta_tilde_psi, eta_tilde_x, eta_tilde_y,nu_psi_hat, nu_x_hat, nu_y_hat
3572761174.915762,1.024988,7.611305,-7.657371,1.177495,8.082565,-7.221281,0.152507,0.471260,0.436090,0.089462,-0.018393,-0.197640
3572761174.925770,1.033328,7.657855,-7.616715,0.803800,6.642964,-7.762045,-0.229528,-1.014891,-0.145330,0.095460,-0.008384,-0.200965
3572761174.935768,1.023017,7.562525,-7.631952,2.231224,8.018700,-8.106844,1.208206,0.456175,-0.474892,0.085814,-0.021922,-0.193638
3572761174.945769,1.082992,7.607559,-7.676217,1.117504,7.109256,-6.596976,0.034512,-0.498303,1.079241,0.128659,-0.033120,-0.195288
3572761174.955770,1.085924,7.561653,-7.574532,0.588809,7.895075,-6.908306,-0.497116,0.333422,0.666226,0.127539,-0.020310,-0.184893
3572761174.965769,1.062831,7.594233,-7.512654,1.583529,8.659499,-8.047752,0.520698,1.065266,-0.535098,0.108944,-0.009054,-0.180497
3572761174.975770,1.089392,7.697389,-7.563685,1.055287,6.743405,-7.625623,-0.034105,-0.953983,-0.061938,0.129774,-0.018398,-0.193308
3572761174.985771,1.088979,7.608059,-7.570654,-0.101942,7.906954,-7.694254,-1.190921,0.298894,-0.123600,0.126528,-0.027230,-0.184287
3572761174.995769,1.031922,7.636095,-7.584139,1.259681,9.849718,-7.647085,0.227759,2.213623,-0.062946,0.084356,-0.021438,-0.184598
3572761175.005770,1.043917,7.848491,-7.590849,2.329596,6.523285,-7.169493,1.285679,-1.325206,0.421356,0.097346,-0.010821,-0.209495
3572761175.015764,1.107788,7.723805,-7.549404,0.853430,8.716185,-8.747879,-0.254358,0.992381,-1.198475,0.141331,0.009732,-0.202693
3572761175.025770,1.096734,7.819809,-7.664726,0.468358,7.036406,-7.328800,-0.628376,-0.783403,0.335926,0.135812,0.005549,-0.220533
3572761175.035770,1.067294,7.746196,-7.634593,0.565879,6.429697,-9.370564,-0.501416,-1.316499,-1.735971,0.111929,-0.003493,-0.212690
3572761175.045771,1.043852,7.621851,-7.801645,0.286909,8.170984,-6.893193,-0.756943,0.549132,0.908451,0.095762,-0.037975,-0.221214
3572761175.055771,1.007727,7.674410,-7.717255,1.130786,6.551405,-5.371259,0.123059,-1.123005,2.345996,0.067100,-0.024237,-0.212397
3572761175.065772,1.014382,7.569228,-7.494900,0.359596,7.483496,-5.955087,-0.654786,-0.085732,1.539813,0.066839,0.003908,-0.189194
3572761175.075772,0.982968,7.561746,-7.349945,-0.583875,9.295520,-6.065914,-1.566843,1.733774,1.284031,0.040389,0.012254,-0.171699
3572761175.085773,0.906648,7.726054,-7.229115,2.572058,7.141836,-8.863603,1.665410,-0.584219,-1.634488,-0.019577,0.025611,-0.146842
3572761175.095772,0.987956,7.670984,-7.383442,0.657046,9.620196,-9.289906,-0.330910,1.949212,-1.906465,0.036006,0.019299,-0.128434
3572761175.105774,0.972143,7.857489,-7.565822,2.439953,8.145721,-7.035890,1.467810,0.288232,0.529932,0.030910,0.026285,-0.159562
3572761175.115767,1.044298,7.885724,-7.514034,1.128277,8.589940,-8.663778,0.083980,0.704217,-1.149744,0.084659,0.028403,-0.167489
3572761175.125773,1.049248,7.954328,-7.623968,0.436065,7.014135,-7.651524,-0.613183,-0.940193,-0.027556,0.090472,0.016086,-0.180894
3572761175.135774,1.020114,7.865650,-7.628095,-0.907012,7.272977,-6.509443,-1.927126,-0.592674,1.118652,0.068003,0.001915,-0.176344
3572761175.145775,0.926449,7.807894,-7.522598,-0.382488,6.749725,-7.478514,-1.308937,-1.058169,0.044084,-0.000782,-0.018364,-0.172051
3572761175.155775,0.862379,7.706345,-7.519841,2.140460,8.462556,-5.620162,1.278082,0.756211,1.899679,-0.046194,-0.034356,-0.174927
3572761175.165775,0.924506,7.779914,-7.338302,1.629949,7.388451,-6.659276,0.705443,-0.391463,0.679026,0.003248,-0.013737,-0.194873
3572761175.175775,0.959064,7.744499,-7.273646,0.853472,4.890185,-8.363792,-0.105591,-2.854314,-1.090146,0.027689,-0.001447,-0.191279
3572761175.185775,0.954150,7.474029,-7.378708,0.504978,7.363576,-7.057314,-0.449172,-0.110453,0.321394,0.020724,-0.046814,-0.174575
3572761175.195774,0.932363,7.463929,-7.349771,0.372372,7.431134,-7.419870,-0.559990,-0.032795,-0.070099,0.004056,-0.045247,-0.170305
3572761175.205775,0.904994,7.460995,-7.358109,1.082276,7.374112,-6.737503,0.177282,-0.086883,0.620605,-0.015593,-0.045561,-0.170392
3572761175.215771,0.913515,7.453958,-7.300145,0.851475,6.848096,-7.569702,-0.062040,-0.605861,-0.269558,-0.010011,-0.036410,-0.166142
3572761175.225777,0.910379,7.397220,-7.327124,-0.300413,7.833896,-8.770950,-1.210792,0.436676,-1.443826,-0.012712,-0.046089,-0.162762
3572761175.235775,0.851006,7.437949,-7.465956,1.513950,7.023766,-7.168495,0.662945,-0.414183,0.297461,-0.052586,-0.030914,-0.176084
3572761175.245777,0.882938,7.400169,-7.438011,-0.319713,7.351512,-5.670130,-1.202651,-0.048657,1.767881,-0.029801,-0.025781,-0.171344
3572761175.255777,0.823764,7.394781,-7.271137,2.473946,6.701226,-7.604443,1.650182,-0.693555,-0.333306,-0.076055,-0.035170,-0.150929
3572761175.265777,0.903786,7.329886,-7.301942,3.772223,8.130815,-8.022175,2.868437,0.800929,-0.720233,-0.018801,-0.028828,-0.143900
3572761175.275777,1.043991,7.405561,-7.369245,1.471026,7.167453,-7.856518,0.427035,-0.238108,-0.487273,0.080675,-0.031981,-0.133837
3572761175.285778,1.065678,7.384126,-7.416085,-1.491991,6.915309,-7.289446,-2.557669,-0.468817,0.126639,0.095356,-0.040389,-0.132179
3572761175.295777,0.941424,7.338211,-7.403740,1.752832,9.046541,-8.563202,0.811407,1.708330,-1.159462,0.005647,-0.042427,-0.135453
3572761175.305778,0.981212,7.502228,-7.514343,0.436403,8.023447,-8.242788,-0.544809,0.521219,-0.728445,0.037901,-0.066748,-0.153036
3572761175.315773,0.954926,7.551903,-7.585289,1.588167,6.891643,-6.463021,0.633241,-0.660260,1.122268,0.020573,-0.063411,-0.162892
3572761175.325778,0.986114,7.490596,-7.478972,0.558528,8.622300,-8.173144,-0.427586,1.131704,-0.694172,0.041548,-0.043863,-0.155956
3572761175.335779,0.965604,7.598803,-7.546540,1.094468,9.043480,-7.491709,0.128864,1.444677,0.054831,0.029190,-0.033308,-0.169466
3572761175.345780,0.972211,7.737663,-7.542322,1.671697,7.002520,-8.151971,0.699486,-0.735143,-0.609649,0.036782,-0.020859,-0.184182
3572761175.355779,1.006799,7.669431,-7.600407,0.710799,6.368017,-6.536868,-0.295999,-1.301414,1.063539,0.059807,-0.029743,-0.175569
3572761175.365782,0.992875,7.546382,-7.500592,-1.940407,9.605508,-7.679041,-2.933282,2.059127,-0.178450,0.045490,-0.034302,-0.156344
3572761175.375780,0.849722,7.741197,-7.516735,-0.273334,7.678199,-6.644464,-1.123056,-0.062998,0.872271,-0.063120,-0.043308,-0.130729
3572761175.385781,0.794129,7.734464,-7.434759,2.369011,8.576978,-7.443067,1.574882,0.842514,-0.008308,-0.104498,-0.047300,-0.120116
3572761175.395781,0.870203,7.815821,-7.435052,1.397611,5.831267,-8.181424,0.527408,-1.984555,-0.746372,-0.046900,-0.057218,-0.127808
3572761175.405782,0.895540,7.627955,-7.506894,2.359285,8.955207,-6.614982,1.463745,1.327252,0.891911,-0.032180,-0.075043,-0.107087
3572761175.415776,0.966891,7.755568,-7.421748,2.105521,7.170454,-5.215511,1.138631,-0.585114,2.206237,0.023508,-0.080022,-0.126280
3572761175.425781,1.022859,7.701249,-7.211660,-0.548442,7.678715,-8.724198,-1.571301,-0.022534,-1.512537,0.065364,-0.042384,-0.134439
3572761175.435781,0.946602,7.698116,-7.356572,0.311847,6.325031,-8.650757,-0.634755,-1.373085,-1.294185,0.012678,-0.028528,-0.148257
3572761175.445782,0.915667,7.567506,-7.481240,2.538708,6.784384,-8.070056,1.623041,-0.783122,-0.588816,-0.007837,-0.056806,-0.157150
3572761175.455782,0.995022,7.494225,-7.536372,2.161395,7.604025,-8.367049,1.166373,0.109799,-0.830677,0.047610,-0.051175,-0.147482
3572761175.465783,1.052572,7.506131,-7.615105,1.649642,8.150706,-8.907739,0.597071,0.644575,-1.292634,0.088026,-0.063764,-0.144089
3572761175.475783,1.082660,7.568928,-7.738721,2.019788,7.726374,-5.714535,0.937128,0.157446,2.024186,0.110203,-0.086468,-0.150977
3572761175.485782,1.129614,7.585555,-7.546052,0.974591,7.734150,-6.091740,-0.155023,0.148595,1.454312,0.145455,-0.056632,-0.163664
3572761175.495783,1.123435,7.600711,-7.408866,1.971458,9.177077,-7.690078,0.848022,1.576366,-0.281212,0.138054,-0.034587,-0.155898
3572761175.505784,1.166304,7.752319,-7.435387,-0.602744,8.121057,-6.929587,-1.769048,0.368738,0.505800,0.170934,-0.049466,-0.172387
3572761175.515779,1.081373,7.786118,-7.388306,1.765744,7.106564,-7.639927,0.684370,-0.679555,-0.251620,0.106337,-0.048594,-0.163949
3572761175.525785,1.115899,7.723036,-7.412419,0.956805,7.135393,-7.123010,-0.159093,-0.587644,0.289409,0.128734,-0.050451,-0.156468
3572761175.535784,1.109359,7.668022,-7.386114,1.326172,6.620503,-8.462394,0.216814,-1.047519,-1.076281,0.121349,-0.051905,-0.149216
3572761175.545785,1.121145,7.569530,-7.489453,0.031210,6.236758,-8.883538,-1.089935,-1.332771,-1.394085,0.127023,-0.073792,-0.140966
3572761175.555785,1.069049,7.441930,-7.623558,0.003651,8.862643,-7.731775,-1.065398,1.420714,-0.108217,0.091156,-0.096698,-0.156046
3572761175.565786,1.017791,7.576335,-7.635347,2.943705,6.009635,-7.844131,1.925914,-1.566700,-0.208784,0.053373,-0.071982,-0.156726
3572761175.575785,1.112571,7.428080,-7.653885,2.129424,6.661964,-8.629654,1.016852,-0.766116,-0.975769,0.120322,-0.046285,-0.152185
3572761175.585786,1.163502,7.356602,-7.746410,2.298373,7.355621,-7.477251,1.134871,-0.000981,0.269160,0.153412,-0.053434,-0.139624
3572761175.595785,1.220546,7.357840,-7.720270,1.984009,5.759523,-10.388994,0.763463,-1.598317,-2.668724,0.193695,-0.050023,-0.142785
3572761175.605785,1.259773,7.207108,-7.974317,1.831789,9.068246,-8.326069,0.572016,1.861138,-0.351752,0.214374,-0.080792,-0.114388
3572761175.615781,1.289879,7.385585,-8.008294,1.550830,8.008524,-8.343294,0.260952,0.622939,-0.335001,0.237980,-0.094968,-0.134993
3572761175.625787,1.304976,7.446170,-8.041132,2.385909,8.038074,-6.862191,1.080933,0.591903,1.178941,0.247917,-0.100790,-0.143011
3572761175.635786,1.360312,7.504160,-7.928531,1.198306,10.148706,-6.723119,-0.162006,2.644546,1.205412,0.288253,-0.094686,-0.158819
3572761175.645788,1.355213,7.757074,-7.815093,0.274832,8.468760,-7.668353,-1.080381,0.711686,0.146740,0.286265,-0.059641,-0.182879
3572761175.655787,1.305121,7.824785,-7.802944,0.646778,5.025772,-7.305614,-0.658343,-2.799013,0.497329,0.247267,-0.047285,-0.183430
3572761175.665788,1.275282,7.558917,-7.757285,1.886323,6.903425,-6.803151,0.611040,-0.655492,0.954134,0.218396,-0.080207,-0.159506
3572761175.675789,1.307314,7.498176,-7.666659,2.063368,6.823003,-8.169624,0.756054,-0.675174,-0.502965,0.238642,-0.061576,-0.156640
3572761175.685789,1.346635,7.435484,-7.714364,0.501845,7.879687,-8.849820,-0.844790,0.444203,-1.135457,0.262824,-0.063932,-0.148078
3572761175.695787,1.307859,7.477922,-7.824012,1.047270,7.059424,-5.939821,-0.260590,-0.418498,1.884191,0.234974,-0.066647,-0.162161
3572761175.705790,1.297378,7.439112,-7.645890,-0.494305,8.417571,-7.836957,-1.791683,0.978459,-0.191067,0.222129,-0.042621,-0.147501
3572761175.715784,1.211843,7.531284,-7.665136,-0.468406,7.998356,-8.094844,-1.680249,0.467072,-0.429708,0.157521,-0.025997,-0.143235
3572761175.725790,1.131139,7.574941,-7.707162,1.714413,8.391957,-7.168382,0.583274,0.817017,0.538780,0.098222,-0.015023,-0.144307
3572761175.735789,1.160656,7.654118,-7.655793,-0.594416,6.878451,-6.020422,-1.755073,-0.775667,1.635371,0.121001,-0.007933,-0.155254
3572761175.745790,1.075921,7.579341,-7.501230,1.842724,8.467703,-7.251742,0.766803,0.888363,0.249487,0.056599,-0.033746,-0.143427
3572761175.755791,1.114017,7.665334,-7.477414,1.428468,10.321338,-8.859598,0.314451,2.656004,-1.382183,0.085996,-0.033533,-0.154809
3572761175.765791,1.130279,7.919649,-7.609576,0.335790,8.067798,-7.394544,-0.794490,0.148149,0.215032,0.103623,-0.050247,-0.187959
3572761175.775790,1.092400,7.933900,-7.590942,0.936376,8.879694,-7.497959,-0.156024,0.945793,0.092983,0.074917,-0.046117,-0.185764
3572761175.785791,1.085502,8.025133,-7.583475,0.641725,7.075430,-8.580023,-0.443777,-0.949704,-0.996548,0.070968,-0.034946,-0.194016
3572761175.795791,1.064475,7.935514,-7.680063,2.207924,9.155407,-7.190357,1.143449,1.219892,0.489706,0.055677,-0.057525,-0.196480
3572761175.805792,1.121000,8.053509,-7.632766,0.238027,6.971454,-5.519076,-0.882973,-1.082055,2.113690,0.098959,-0.063224,-0.212001
3572761175.815786,1.078718,7.950355,-7.433604,-0.482964,6.443678,-8.822156,-1.561682,-1.506676,-1.388552,0.061983,-0.071987,-0.184692
3572761175.825794,1.002905,7.805458,-7.567047,1.561961,8.783833,-8.211102,0.559056,0.978376,-0.644055,0.010809,-0.082838,-0.205616
3572761175.835792,1.030385,7.900569,-7.629195,2.092948,8.693587,-8.591526,1.062563,0.793018,-0.962331,0.032662,-0.093360,-0.217285
3572761175.845793,1.082712,7.978334,-7.720593,1.517111,7.743067,-6.447340,0.434399,-0.235267,1.273253,0.070356,-0.114216,-0.220286
3572761175.855793,1.104655,7.957970,-7.600519,2.873849,7.217577,-7.170776,1.769194,-0.740393,0.429742,0.084530,-0.092716,-0.217100
3572761175.865793,1.192075,7.888848,-7.557829,1.241105,9.726285,-6.228876,0.049030,1.837437,1.328953,0.147232,-0.078720,-0.220771
3572761175.875793,1.195923,8.065570,-7.432629,0.379359,6.842807,-5.899844,-0.816564,-1.222763,1.532785,0.151487,-0.047224,-0.236127
3572761175.885795,1.157409,7.949541,-7.288935,1.779627,7.387387,-7.758272,0.622218,-0.562154,-0.469338,0.117727,-0.056477,-0.213882
3572761175.895793,1.189004,7.898120,-7.333737,1.720765,7.387359,-6.430184,0.531761,-0.510761,0.903553,0.137919,-0.062276,-0.207020
3572761175.905794,1.216370,7.851521,-7.247966,-0.276937,8.219162,-7.161023,-1.493308,0.367641,0.086943,0.155533,-0.045780,-0.203368
3572761175.915789,1.144791,7.885592,-7.241428,2.648036,8.730046,-8.567593,1.503245,0.844454,-1.326165,0.101794,-0.039660,-0.200108
3572761175.925795,1.219353,7.967270,-7.366219,0.925169,8.870680,-5.424464,-0.294183,0.903411,1.941754,0.153045,-0.063046,-0.192457
3572761175.935795,1.206440,8.054429,-7.182862,-1.197067,8.714201,-7.036342,-2.403506,0.659772,0.146520,0.141269,-0.027135,-0.187406
3572761175.945796,1.090166,8.115509,-7.169322,0.092283,7.271488,-7.476504,-0.997883,-0.844020,-0.307182,0.054280,-0.024803,-0.177596
3572761175.955796,1.041855,8.035043,-7.200274,1.105306,8.724093,-8.106342,0.063451,0.689051,-0.906067,0.019483,-0.038722,-0.179387
3572761175.965796,1.045163,8.102009,-7.287655,0.694366,7.721788,-6.350317,-0.350798,-0.380221,0.937337,0.024210,-0.046624,-0.191304
3572761175.975796,1.028218,8.066637,-7.200076,1.541837,6.979891,-5.565333,0.513618,-1.086746,1.634743,0.009615,-0.040628,-0.179871
3572761175.985796,1.053440,7.964861,-7.044808,-0.748930,6.434577,-7.462925,-1.802369,-1.530284,-0.418117,0.025427,-0.012862,-0.167211
3572761175.995796,0.965485,7.817968,-7.085684,-0.255845,7.692196,-7.614928,-1.221330,-0.125772,-0.529244,-0.035189,-0.026250,-0.181035
3572761176.005797,0.905369,7.805321,-7.137677,1.062400,8.011050,-4.926802,0.157031,0.205729,2.210875,-0.076951,-0.025053,-0.185934
3572761176.015793,0.912297,7.826367,-6.928176,1.428117,6.957111,-8.845608,0.515820,-0.869256,-1.917431,-0.072947,0.010387,-0.175355
3572761176.025797,0.936829,7.745257,-7.110942,1.557030,7.375080,-7.286750,0.620201,-0.370176,-0.175808,-0.055503,-0.023202,-0.168699
3572761176.035798,0.966642,7.711612,-7.127927,-0.303245,8.143695,-6.687220,-1.269886,0.432083,0.440707,-0.033976,-0.025611,-0.164735
3572761176.045798,0.904149,7.752067,-7.087384,0.971067,7.583392,-5.754503,0.066918,-0.168675,1.332881,-0.079950,-0.019907,-0.157018
3572761176.055799,0.906637,7.737150,-6.961441,1.497130,8.740314,-7.757109,0.590493,1.003164,-0.795668,-0.079109,-0.001936,-0.146476
3572761176.065800,0.934783,7.834059,-7.037341,0.122120,8.881805,-7.587277,-0.812663,1.047746,-0.549936,-0.055164,-0.013402,-0.158980
3572761176.075799,0.894478,7.933912,-7.091214,0.744504,7.987217,-7.196173,-0.149974,0.053304,-0.104959,-0.081945,0.004154,-0.165773
3572761176.085799,0.886342,7.940088,-7.102337,0.837306,8.802907,-7.476922,-0.049036,0.862820,-0.374585,-0.086403,0.004590,-0.166658
3572761176.095799,0.883112,8.023459,-7.139024,0.987936,7.806832,-6.918639,0.104824,-0.216628,0.220384,-0.085449,0.010654,-0.176629
3572761176.105799,0.887409,8.004294,-7.118874,2.204943,10.402885,-7.724260,1.317534,2.398591,-0.605386,-0.081796,0.012690,-0.172929
3572761176.115794,0.951121,8.233972,-7.175483,3.962037,7.318771,-8.135573,3.010916,-0.915201,-0.960090,-0.030900,-0.019286,-0.191931
3572761176.125800,1.098195,8.145584,-7.265543,1.782250,7.157890,-7.359061,0.684055,-0.987694,-0.093518,0.076168,0.003604,-0.194028
3572761176.135800,1.132409,8.053338,-7.274022,-0.274686,6.778375,-7.589399,-1.407095,-1.274963,-0.315377,0.098294,0.005732,-0.183383
3572761176.145800,1.064503,7.931491,-7.305734,1.919679,9.631579,-9.046598,0.855175,1.700088,-1.740863,0.049937,-0.012958,-0.189763
3572761176.155802,1.106860,8.095135,-7.471050,2.113382,8.709404,-7.170536,1.006522,0.614270,0.300515,0.082589,-0.050514,-0.202075
3572761176.165801,1.156938,8.155525,-7.441854,1.073894,7.699997,-8.797197,-0.083044,-0.455527,-1.355343,0.119626,-0.051586,-0.210810
3572761176.175802,1.154041,8.113662,-7.572329,2.723980,7.139427,-6.583456,1.569939,-0.974235,0.988873,0.116857,-0.075310,-0.213809
3572761176.185802,1.232028,8.022348,-7.476581,2.011788,7.240342,-7.603075,0.779760,-0.782006,-0.126493,0.173208,-0.053587,-0.220861
3572761176.195801,1.271872,7.950006,-7.488184,2.090290,7.724646,-7.150629,0.818418,-0.225360,0.337555,0.198537,-0.050149,-0.212906
3572761176.205802,1.313864,7.930543,-7.455441,0.073748,8.669912,-5.792663,-1.240117,0.739369,1.662778,0.226887,-0.043627,-0.213541
3572761176.215797,1.255356,8.000705,-7.299165,2.836439,7.360507,-5.802169,1.581083,-0.640197,1.496996,0.178628,-0.028720,-0.194383
3572761176.225803,1.334500,7.940538,-7.154924,2.684347,6.918783,-8.471963,1.349847,-1.021755,-1.317039,0.237180,-0.010997,-0.210223
3572761176.235803,1.402862,7.844222,-7.278573,2.452891,7.497027,-6.335368,1.050029,-0.347194,0.943205,0.280741,-0.005709,-0.192915
3572761176.245803,1.456999,7.812359,-7.187360,1.983032,8.390599,-8.092966,0.526034,0.578240,-0.905606,0.318547,0.008560,-0.200341
3572761176.255804,1.485852,7.869151,-7.272778,1.465777,5.900899,-6.295262,-0.020075,-1.968252,0.977516,0.336841,-0.010020,-0.203558
3572761176.265803,1.488127,7.683658,-7.179980,3.331557,7.391672,-7.603399,1.843430,-0.291986,-0.423419,0.330554,0.002606,-0.180662
3572761176.275804,1.581573,7.655497,-7.218604,-1.197988,8.005210,-7.890054,-2.779560,0.349713,-0.671450,0.394275,0.008395,-0.178869
3572761176.285804,1.449363,7.687253,-7.283249,1.385662,9.809076,-7.381976,-0.063701,2.121824,-0.098726,0.294658,0.021079,-0.176615
3572761176.295804,1.449142,7.890986,-7.292757,0.884959,6.300777,-6.349586,-0.564183,-1.590209,0.943170,0.296817,0.025761,-0.201792
3572761176.305806,1.424399,7.741205,-7.203983,0.137153,9.192422,-7.965045,-1.287246,1.451217,-0.761062,0.272115,0.020898,-0.181047
3572761176.315800,1.364056,7.879857,-7.278124,0.709883,7.886835,-7.113222,-0.654173,0.006979,0.164902,0.228379,0.043675,-0.191734
3572761176.325805,1.334263,7.882029,-7.263533,-0.281473,7.618924,-7.547281,-1.615736,-0.263104,-0.283748,0.204828,0.045672,-0.190465
3572761176.335805,1.257180,7.856888,-7.292408,0.511706,7.685367,-8.604958,-0.745474,-0.171521,-1.312550,0.148337,0.043058,-0.193543
3572761176.345805,1.222152,7.841797,-7.418802,2.006840,6.685330,-7.179613,0.784688,-1.156467,0.239189,0.124515,0.029884,-0.205530
3572761176.355806,1.261764,7.733328,-7.394925,1.184021,8.314447,-7.975632,-0.077744,0.581119,-0.580707,0.150321,0.041803,-0.195401
3572761176.365808,1.259435,7.790532,-7.450560,1.970404,8.473113,-8.641478,0.710970,0.682581,-1.190918,0.149469,0.036414,-0.204452
3572761176.375806,1.295694,7.857203,-7.562916,1.420322,7.839559,-7.169832,0.124627,-0.017644,0.393084,0.175094,0.013044,-0.207189
3572761176.385807,1.303501,7.857494,-7.525650,0.193385,8.506771,-8.839817,-1.110116,0.649277,-1.314167,0.179264,0.019447,-0.206807
3572761176.395807,1.250930,7.919889,-7.652675,0.888059,7.833927,-8.403907,-0.362871,-0.085962,-0.751232,0.143160,0.026251,-0.222645
3572761176.405807,1.234570,7.913494,-7.725363,4.083460,9.789155,-7.551170,2.848890,1.875660,0.174193,0.131309,0.015463,-0.227347
3572761176.415802,1.375277,8.090268,-7.707591,1.741515,8.009183,-7.910682,0.366238,-0.081086,-0.203091,0.228893,-0.005576,-0.213115
3572761176.425809,1.395432,8.084560,-7.726643,3.490218,8.099045,-8.783949,2.094786,0.014484,-1.057306,0.241201,-0.009254,-0.212629
3572761176.435808,1.500303,8.085321,-7.825382,3.500855,7.689190,-7.909165,2.000552,-0.396131,-0.083783,0.312577,-0.003754,-0.202968
3572761176.445808,1.601269,8.046945,-7.831532,2.840848,7.735777,-7.335518,1.239579,-0.311168,0.496014,0.382823,0.002474,-0.205762
3572761176.455810,1.665675,8.017869,-7.782414,2.369043,6.599746,-7.112223,0.703368,-1.418123,0.670191,0.426615,0.009019,-0.212019
3572761176.465809,1.704253,7.884164,-7.717065,1.044400,7.343249,-9.188681,-0.659853,-0.540915,-1.471616,0.449267,0.033096,-0.207855
3572761176.475810,1.676335,7.834508,-7.857954,-1.684771,7.917937,-9.637121,-3.361106,0.083429,-1.779166,0.425398,0.005923,-0.211944
3572761176.485810,1.515962,7.840446,-8.027239,1.724389,8.465294,-6.864330,0.208427,0.624848,1.162909,0.304588,0.035740,-0.206719
3572761176.495810,1.529142,7.901837,-7.915846,1.927966,6.563650,-6.879265,0.398824,-1.338187,1.036581,0.313447,0.052806,-0.216937
3572761176.505810,1.551709,7.776167,-7.815917,0.787561,9.702284,-6.940068,-0.764147,1.926117,0.875849,0.325211,0.076415,-0.207812
3572761176.515805,1.517487,7.961523,-7.733365,-0.292966,8.546295,-7.862428,-1.810452,0.584772,-0.129062,0.299748,0.109579,-0.216997
3572761176.525811,1.431795,8.017623,-7.747935,0.062244,7.696746,-7.959775,-1.369552,-0.320877,-0.211841,0.235590,0.119813,-0.215905
3572761176.535811,1.367063,7.988326,-7.770085,2.009633,8.030207,-6.837670,0.642570,0.041880,0.932414,0.187877,0.114284,-0.217747
3572761176.545813,1.400355,7.993724,-7.679416,-0.861108,6.128985,-6.966420,-2.261462,-1.864739,0.712996,0.212199,0.127804,-0.223753
3572761176.555811,1.291747,7.815318,-7.613796,-0.700052,6.734906,-9.973265,-1.991800,-1.080412,-2.359469,0.134662,0.098301,-0.233194
3572761176.565812,1.195602,7.711748,-7.840771,1.080521,9.103283,-8.908751,-0.115081,1.391534,-1.067981,0.070524,0.110628,-0.260484
3572761176.575812,1.190681,7.846927,-7.942708,2.715781,8.435608,-7.991237,1.525100,0.588681,-0.048529,0.071402,0.105726,-0.280229
3572761176.585812,1.266032,7.903182,-7.944488,2.532904,7.671559,-6.500103,1.266872,-0.231623,1.444385,0.126721,0.096018,-0.283127
3572761176.595812,1.329293,7.881899,-7.804206,1.514744,9.416160,-7.125371,0.185451,1.534261,0.678835,0.174743,0.112773,-0.295913
3572761176.605814,1.340095,8.030864,-7.738636,1.333749,8.598736,-6.772516,-0.006346,0.567872,0.966120,0.185505,0.125148,-0.313290
3572761176.615808,1.341602,8.088120,-7.646160,2.724355,8.493445,-6.003692,1.382754,0.405326,1.642468,0.186880,0.142814,-0.317015
3572761176.625813,1.411129,8.126693,-7.486452,0.287457,6.937021,-5.990524,-1.123672,-1.189672,1.495927,0.240636,0.146922,-0.337046
3572761176.635816,1.358460,8.015642,-7.346691,2.524154,8.709229,-7.915187,1.165694,0.693587,-0.568495,0.197408,0.134468,-0.315606
3572761176.645814,1.417445,8.082405,-7.397646,0.402513,6.022966,-7.800678,-1.014931,-2.059439,-0.403031,0.239247,0.118438,-0.315670
3572761176.655814,1.370098,7.888467,-7.438364,2.328059,10.288912,-6.895176,0.957961,2.400445,0.543188,0.202590,0.083250,-0.309845
3572761176.665815,1.418988,8.118662,-7.384066,0.924004,8.659147,-5.786159,-0.494984,0.540485,1.597907,0.241615,0.061108,-0.334842
3572761176.675815,1.397112,8.173042,-7.233337,0.808017,7.806764,-8.266557,-0.589095,-0.366278,-1.033220,0.222927,0.087863,-0.328196
3572761176.685815,1.370458,8.140979,-7.333291,0.949747,7.821649,-9.295858,-0.420711,-0.319330,-1.962567,0.203287,0.070538,-0.332750
3572761176.695816,1.351860,8.113508,-7.521501,0.877821,8.081736,-7.710519,-0.474039,-0.031771,-0.189018,0.190460,0.039870,-0.342305
3572761176.705815,1.330516,8.113224,-7.541290,1.530999,7.878304,-7.390889,0.200484,-0.234921,0.150401,0.173800,0.036737,-0.342609
3572761176.715810,1.342021,8.094125,-7.526748,1.381247,9.657534,-7.722266,0.039226,1.563409,-0.195518,0.180304,0.038592,-0.339492
3572761176.725817,1.345718,8.246232,-7.545613,3.071716,7.466536,-7.415895,1.725999,-0.779696,0.129718,0.185292,0.039802,-0.357204
3572761176.735816,1.432007,8.171833,-7.529840,1.336130,8.500319,-8.918562,-0.095877,0.328486,-1.388722,0.246536,0.052243,-0.358544
3572761176.745816,1.429725,8.206534,-7.662420,1.166076,8.473975,-5.428017,-0.263649,0.267441,2.234404,0.244338,0.029668,-0.365489
3572761176.755818,1.419195,8.235326,-7.450721,1.246960,8.962450,-8.245596,-0.172235,0.727124,-0.794875,0.233322,0.065606,-0.357550
3572761176.765817,1.413052,8.307979,-7.526915,-0.496025,7.541592,-6.456153,-1.909077,-0.766387,1.070762,0.229374,0.055979,-0.367900
3572761176.775817,1.321839,8.233784,-7.428265,1.414330,7.804665,-7.204464,0.092491,-0.429118,0.223801,0.160151,0.035847,-0.358827
3572761176.785819,1.327923,8.196347,-7.407148,2.394276,6.541854,-9.112752,1.066353,-1.654493,-1.705604,0.162348,0.038073,-0.352924
3572761176.795817,1.381673,8.040826,-7.566845,3.466309,8.040764,-8.051045,2.084637,-0.000062,-0.484200,0.194592,0.038304,-0.325631
