L2_continuous,PosXRight,R2_continuous,alpha_VSP1,u_BT,u_VSP1,PosYRight,Absolute Time
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.628292
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.638290
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.648290
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.658291
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.668293
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.678292
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.688292
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.698292
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.708292
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.718293
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.728294
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.738293
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.748292
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.758295
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.768294
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.778294
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.788294
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.798295
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.808295
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.818293
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.828296
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.838296
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.848299
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.858297
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.868297
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.878298
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.888297
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.898297
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.908300
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.918298
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.928298
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.938298
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.948299
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.958299
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.968302
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.978300
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.988300
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200167.998301
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.008300
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.018301
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.028303
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.038302
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.048302
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.058303
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.068302
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.078303
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.088304
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.098303
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.108304
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.118304
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.128305
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.138304
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.148306
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.158305
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.168306
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.178307
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.188305
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.198306
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.208308
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.218306
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.228307
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.238307
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.248307
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.258307
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.268309
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.278308
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.288309
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.298309
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.308309
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.318309
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.328311
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.338310
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.348310
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.358310
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.368311
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.378312
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.388312
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.398312
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.408312
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.418312
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.428314
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.438313
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.448314
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.458314
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.468314
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.478314
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.488313
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.498315
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.508316
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.518315
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.528317
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.538315
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.548316
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.558315
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.568319
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.578316
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.588316
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.598317
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.608317
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.618318
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.628319
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.638319
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.648319
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.658320
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.668318
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.678320
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.688321
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.698320
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.708320
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.718321
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.728321
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.738321
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.748323
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.758322
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.768322
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.778323
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.788322
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.798323
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.808325
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.818321
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.828324
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.838324
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.848324
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.858324
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.868327
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.878325
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.888325
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.898326
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.908326
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.918326
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.928328
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.938327
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.948327
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.958328
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.968328
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.978329
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.988329
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200168.998329
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.008328
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.018330
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.028330
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.038329
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.048331
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.058331
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.068330
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.078332
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.088331
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.098331
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.108334
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.118332
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.128333
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.138333
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.148334
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.158332
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.168335
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.178334
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.188334
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.198334
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.208334
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.218335
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.228336
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.238336
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.248336
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.258336
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.268336
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.278337
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.288338
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.298337
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.308338
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.318337
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.328338
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.338338
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.348341
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.358338
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.368339
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.378339
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.388341
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.398339
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.408343
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.418340
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.428341
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.438341
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.448341
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.458342
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.468344
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.478343
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.488342
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.498342
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.508343
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.518343
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.528345
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.538343
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.548345
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.558344
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.568345
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.578345
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.588346
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.598345
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.608346
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.618347
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.628346
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.638346
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.648349
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.658347
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.668347
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.678349
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.688347
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.698349
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.708350
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.718349
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.728349
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.738348
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.748349
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.758350
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.768352
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.778350
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.788350
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.798351
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.808351
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.818350
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.828354
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.838352
-1.000000,1.000000,-1.000000,1.570796,0.205941,0.393631,0.000000,3569200169.848353
