u_in,u_hat, u_tilde,Absolute Time
0.577236,0.577249,-0.000020,3571906179.172832
0.577242,0.577256,-0.000020,3571906179.182832
0.577249,0.577263,-0.000020,3571906179.192832
0.577256,0.577269,-0.000020,3571906179.202828
0.577263,0.577276,-0.000020,3571906179.212831
0.577269,0.577283,-0.000020,3571906179.222833
0.577276,0.577289,-0.000020,3571906179.232833
0.577283,0.577296,-0.000020,3571906179.242833
0.577289,0.577302,-0.000020,3571906179.252833
0.577296,0.577309,-0.000020,3571906179.262833
0.577302,0.577316,-0.000020,3571906179.272833
0.577309,0.577322,-0.000020,3571906179.282835
0.577316,0.577329,-0.000020,3571906179.292835
0.577322,0.577335,-0.000020,3571906179.302832
0.577329,0.577342,-0.000020,3571906179.312835
0.577335,0.577348,-0.000020,3571906179.322834
0.577342,0.577355,-0.000020,3571906179.332835
0.577348,0.577361,-0.000019,3571906179.342835
0.577355,0.577368,-0.000019,3571906179.352837
0.577361,0.577374,-0.000019,3571906179.362836
0.577368,0.577381,-0.000019,3571906179.372837
0.577374,0.577387,-0.000019,3571906179.382837
0.577381,0.577393,-0.000019,3571906179.392838
0.577387,0.577400,-0.000019,3571906179.402834
0.577393,0.577406,-0.000019,3571906179.412838
0.577400,0.577413,-0.000019,3571906179.422838
0.577406,0.577419,-0.000019,3571906179.432837
0.577413,0.577425,-0.000019,3571906179.442839
0.577419,0.577432,-0.000019,3571906179.452839
0.577425,0.577438,-0.000019,3571906179.462839
0.577432,0.577444,-0.000019,3571906179.472841
0.577438,0.577450,-0.000019,3571906179.482841
0.577444,0.577457,-0.000019,3571906179.492840
0.577450,0.577463,-0.000019,3571906179.502837
0.577457,0.577469,-0.000019,3571906179.512841
0.577463,0.577475,-0.000019,3571906179.522840
0.577469,0.577481,-0.000019,3571906179.532842
0.577475,0.577488,-0.000019,3571906179.542841
0.577481,0.577494,-0.000019,3571906179.552842
0.577488,0.577500,-0.000018,3571906179.562842
0.577494,0.577506,-0.000018,3571906179.572843
0.577500,0.577512,-0.000018,3571906179.582841
0.577506,0.577518,-0.000018,3571906179.592843
0.577512,0.577524,-0.000018,3571906179.602839
0.577518,0.577530,-0.000018,3571906179.612844
0.577524,0.577536,-0.000018,3571906179.622845
0.577530,0.577543,-0.000018,3571906179.632844
0.577536,0.577549,-0.000018,3571906179.642844
0.577543,0.577555,-0.000018,3571906179.652845
0.577549,0.577561,-0.000018,3571906179.662845
0.577555,0.577567,-0.000018,3571906179.672846
0.577561,0.577572,-0.000018,3571906179.682845
0.577567,0.577578,-0.000018,3571906179.692845
0.577572,0.577584,-0.000018,3571906179.702843
0.577578,0.577590,-0.000018,3571906179.712848
0.577584,0.577596,-0.000018,3571906179.722847
0.577590,0.577602,-0.000018,3571906179.732848
0.577596,0.577608,-0.000018,3571906179.742848
0.577602,0.577614,-0.000018,3571906179.752848
0.577608,0.577620,-0.000018,3571906179.762847
0.577614,0.577626,-0.000018,3571906179.772849
0.577620,0.577631,-0.000018,3571906179.782849
0.577626,0.577637,-0.000017,3571906179.792850
0.577631,0.577643,-0.000017,3571906179.802846
0.577637,0.577649,-0.000017,3571906179.812849
0.577643,0.577655,-0.000017,3571906179.822850
0.577649,0.577660,-0.000017,3571906179.832851
0.577655,0.577666,-0.000017,3571906179.842851
0.577660,0.577672,-0.000017,3571906179.852850
0.577666,0.577678,-0.000017,3571906179.862849
0.577672,0.577683,-0.000017,3571906179.872851
0.577678,0.577689,-0.000017,3571906179.882852
0.577683,0.577695,-0.000017,3571906179.892852
0.577689,0.577700,-0.000017,3571906179.902849
0.577695,0.577706,-0.000017,3571906179.912852
0.577700,0.577712,-0.000017,3571906179.922853
0.577706,0.577717,-0.000017,3571906179.932852
0.577712,0.577723,-0.000017,3571906179.942852
0.577717,0.577728,-0.000017,3571906179.952854
0.577723,0.577734,-0.000017,3571906179.962853
0.577728,0.577739,-0.000017,3571906179.972854
0.577734,0.577745,-0.000017,3571906179.982854
0.577739,0.577751,-0.000017,3571906179.992855
0.577745,0.577756,-0.000017,3571906180.002851
0.577751,0.577762,-0.000017,3571906180.012856
0.577756,0.577767,-0.000017,3571906180.022856
0.577762,0.577773,-0.000016,3571906180.032856
0.577767,0.577778,-0.000016,3571906180.042856
0.577773,0.577784,-0.000016,3571906180.052856
0.577778,0.577789,-0.000016,3571906180.062856
0.577784,0.577794,-0.000016,3571906180.072857
0.577789,0.577800,-0.000016,3571906180.082858
0.577794,0.577805,-0.000016,3571906180.092858
0.577800,0.577811,-0.000016,3571906180.102854
0.577805,0.577816,-0.000016,3571906180.112857
0.577811,0.577821,-0.000016,3571906180.122858
0.577816,0.577827,-0.000016,3571906180.132859
0.577821,0.577832,-0.000016,3571906180.142860
0.577827,0.577837,-0.000016,3571906180.152860
0.577832,0.577843,-0.000016,3571906180.162859
0.577837,0.577848,-0.000016,3571906180.172860
0.577843,0.577853,-0.000016,3571906180.182860
0.577848,0.577859,-0.000016,3571906180.192862
0.577853,0.577864,-0.000016,3571906180.202857
0.577859,0.577869,-0.000016,3571906180.212862
0.577864,0.577874,-0.000016,3571906180.222861
0.577869,0.577880,-0.000016,3571906180.232862
0.577874,0.577885,-0.000016,3571906180.242863
0.577880,0.577890,-0.000016,3571906180.252863
0.577885,0.577895,-0.000016,3571906180.262862
0.577890,0.577900,-0.000016,3571906180.272862
0.577895,0.577906,-0.000016,3571906180.282863
0.577900,0.577911,-0.000015,3571906180.292863
0.577906,0.577916,-0.000015,3571906180.302860
0.577911,0.577921,-0.000015,3571906180.312864
0.577916,0.577926,-0.000015,3571906180.322865
0.577921,0.577931,-0.000015,3571906180.332864
0.577926,0.577936,-0.000015,3571906180.342865
0.577931,0.577941,-0.000015,3571906180.352866
0.577936,0.577946,-0.000015,3571906180.362865
0.577941,0.577951,-0.000015,3571906180.372866
0.577946,0.577957,-0.000015,3571906180.382867
0.577951,0.577962,-0.000015,3571906180.392866
0.577957,0.577967,-0.000015,3571906180.402864
0.577962,0.577972,-0.000015,3571906180.412868
0.577967,0.577977,-0.000015,3571906180.422867
0.577972,0.577982,-0.000015,3571906180.432868
0.577977,0.577987,-0.000015,3571906180.442868
0.577982,0.577992,-0.000015,3571906180.452868
0.577987,0.577996,-0.000015,3571906180.462867
0.577992,0.578001,-0.000015,3571906180.472869
0.577996,0.578006,-0.000015,3571906180.482869
0.578001,0.578011,-0.000015,3571906180.492870
0.578006,0.578016,-0.000015,3571906180.502866
0.578011,0.578021,-0.000015,3571906180.512870
0.578016,0.578026,-0.000015,3571906180.522870
0.578021,0.578031,-0.000015,3571906180.532871
0.578026,0.578036,-0.000015,3571906180.542871
0.578031,0.578040,-0.000015,3571906180.552872
0.578036,0.578045,-0.000015,3571906180.562871
0.578040,0.578050,-0.000014,3571906180.572872
0.578045,0.578055,-0.000014,3571906180.582872
0.578050,0.578060,-0.000014,3571906180.592873
0.578055,0.578064,-0.000014,3571906180.602869
0.578060,0.578069,-0.000014,3571906180.612874
0.578064,0.578074,-0.000014,3571906180.622873
0.578069,0.578079,-0.000014,3571906180.632873
0.578074,0.578083,-0.000014,3571906180.642875
0.578079,0.578088,-0.000014,3571906180.652874
0.578083,0.578093,-0.000014,3571906180.662874
0.578088,0.578098,-0.000014,3571906180.672876
0.578093,0.578102,-0.000014,3571906180.682875
0.578098,0.578107,-0.000014,3571906180.692875
0.578102,0.578112,-0.000014,3571906180.702872
0.578107,0.578116,-0.000014,3571906180.712876
0.578112,0.578121,-0.000014,3571906180.722876
0.578116,0.578126,-0.000014,3571906180.732878
0.578121,0.578130,-0.000014,3571906180.742877
0.578126,0.578135,-0.000014,3571906180.752877
0.578130,0.578139,-0.000014,3571906180.762876
0.578135,0.578144,-0.000014,3571906180.772878
0.578139,0.578149,-0.000014,3571906180.782877
0.578144,0.578153,-0.000014,3571906180.792880
0.578149,0.578158,-0.000014,3571906180.802874
0.578153,0.578162,-0.000014,3571906180.812880
0.578158,0.578167,-0.000014,3571906180.822879
0.578162,0.578171,-0.000014,3571906180.832879
0.578167,0.578176,-0.000014,3571906180.842879
0.578171,0.578180,-0.000014,3571906180.852881
0.578176,0.578185,-0.000014,3571906180.862880
0.578180,0.578189,-0.000013,3571906180.872880
0.578185,0.578194,-0.000013,3571906180.882881
0.578189,0.578198,-0.000013,3571906180.892881
0.578194,0.578203,-0.000013,3571906180.902878
0.578198,0.578207,-0.000013,3571906180.912883
0.578203,0.578212,-0.000013,3571906180.922882
0.578207,0.578216,-0.000013,3571906180.932883
0.578212,0.578220,-0.000013,3571906180.942883
0.578216,0.578225,-0.000013,3571906180.952883
0.578220,0.578229,-0.000013,3571906180.962882
0.578225,0.578234,-0.000013,3571906180.972884
0.578229,0.578238,-0.000013,3571906180.982884
0.578234,0.578242,-0.000013,3571906180.992884
0.578238,0.578247,-0.000013,3571906181.002880
0.578242,0.578251,-0.000013,3571906181.012884
0.578247,0.578255,-0.000013,3571906181.022885
0.578251,0.578260,-0.000013,3571906181.032886
0.578255,0.578264,-0.000013,3571906181.042886
0.578260,0.578268,-0.000013,3571906181.052886
0.578264,0.578273,-0.000013,3571906181.062885
0.578268,0.578277,-0.000013,3571906181.072886
0.578273,0.578281,-0.000013,3571906181.082886
0.578277,0.578285,-0.000013,3571906181.092887
0.578281,0.578290,-0.000013,3571906181.102884
0.578285,0.578294,-0.000013,3571906181.112888
0.578290,0.578298,-0.000013,3571906181.122888
0.578294,0.578302,-0.000013,3571906181.132888
0.578298,0.578306,-0.000013,3571906181.142888
0.578302,0.578311,-0.000013,3571906181.152889
0.578306,0.578315,-0.000013,3571906181.162889
0.578311,0.578319,-0.000013,3571906181.172889
0.578315,0.578323,-0.000013,3571906181.182888
0.578319,0.578327,-0.000012,3571906181.192890
0.578323,0.578331,-0.000012,3571906181.202887
0.578327,0.578336,-0.000012,3571906181.212892
0.578331,0.578340,-0.000012,3571906181.222890
0.578336,0.578344,-0.000012,3571906181.232891
0.578340,0.578348,-0.000012,3571906181.242891
0.578344,0.578352,-0.000012,3571906181.252892
0.578348,0.578356,-0.000012,3571906181.262892
0.578352,0.578360,-0.000012,3571906181.272892
0.578356,0.578364,-0.000012,3571906181.282894
0.578360,0.578368,-0.000012,3571906181.292893
0.578364,0.578372,-0.000012,3571906181.302889
0.578368,0.578376,-0.000012,3571906181.312893
0.578372,0.578380,-0.000012,3571906181.322894
0.578376,0.578384,-0.000012,3571906181.332895
0.578380,0.578388,-0.000012,3571906181.342895
0.578384,0.578392,-0.000012,3571906181.352895
0.578388,0.578396,-0.000012,3571906181.362894
0.578392,0.578400,-0.000012,3571906181.372895
0.578396,0.578404,-0.000012,3571906181.382896
