Absolute Time,z1_psi,z1_x,z1_y,eta_d_PSI,eta_d_X,eta_d_Y,eta_hat_psi,eta_hat_x,eta_hat_y,s,s_dot,bias_psi,bias_x,bias_y,nu_psi_hat, nu_x_hat, nu_y_hat
3574065950.289282,-3.171962,-9.906235,-3.796351,0.379896,9.948188,3.978700,-2.792066,0.041953,0.182349,0.993842,0.000240,-0.236917,0.631853,-1.773500,0.114398,0.243931,-0.305522
3574065950.299279,-3.174817,-9.902181,-3.798267,0.379896,9.948207,3.978710,-2.794920,0.046026,0.180443,0.993845,0.000240,-0.240106,0.627169,-1.768723,0.111903,0.242639,-0.305072
3574065950.309283,-3.173695,-9.905349,-3.795976,0.379896,9.948227,3.978719,-2.793799,0.042878,0.182743,0.993847,0.000240,-0.240106,0.629058,-1.768052,0.112455,0.242397,-0.305436
3574065950.319284,-3.176536,-9.901349,-3.797905,0.379897,9.948246,3.978729,-2.796639,0.046897,0.180824,0.993850,0.000240,-0.243268,0.624428,-1.763281,0.109985,0.241125,-0.305038
3574065950.329283,-3.175434,-9.904499,-3.795607,0.379897,9.948265,3.978738,-2.795537,0.043766,0.183131,0.993852,0.000240,-0.243268,0.626546,-1.762529,0.110532,0.240891,-0.305422
3574065950.339286,-3.178267,-9.900551,-3.797547,0.379897,9.948285,3.978747,-2.798370,0.047734,0.181200,0.993854,0.000240,-0.246409,0.621967,-1.757762,0.108077,0.239638,-0.305045
3574065950.349284,-3.177184,-9.903684,-3.795241,0.379897,9.948304,3.978757,-2.797287,0.044620,0.183516,0.993857,0.000240,-0.246409,0.623995,-1.757044,0.108627,0.239412,-0.305492
3574065950.359286,-3.180007,-9.899785,-3.797194,0.379897,9.948324,3.978766,-2.800109,0.048538,0.181573,0.993859,0.000240,-0.249527,0.619467,-1.752280,0.106191,0.238185,-0.305144
3574065950.369284,-3.178942,-9.902902,-3.794880,0.379898,9.948343,3.978776,-2.799045,0.045441,0.183896,0.993862,0.000240,-0.249527,0.621468,-1.751571,0.106731,0.237972,-0.305577
3574065950.379286,-3.181754,-9.899051,-3.796846,0.379898,9.948362,3.978785,-2.801856,0.049311,0.181939,0.993864,0.000240,-0.252620,0.616989,-1.746809,0.104312,0.236764,-0.305246
3574065950.389285,-3.180708,-9.902152,-3.794523,0.379898,9.948382,3.978794,-2.800810,0.046230,0.184271,0.993866,0.000240,-0.252620,0.618892,-1.746136,0.104848,0.236589,-0.305695
3574065950.399282,-3.183505,-9.898350,-3.796501,0.379898,9.948401,3.978804,-2.803607,0.050051,0.182303,0.993869,0.000240,-0.255686,0.614461,-1.741377,0.102444,0.235430,-0.305352
3574065950.409285,-3.182478,-9.901436,-3.794171,0.379898,9.948421,3.978813,-2.802580,0.046984,0.184642,0.993871,0.000240,-0.255686,0.616416,-1.740686,0.102976,0.235263,-0.305817
3574065950.419287,-3.185261,-9.897680,-3.796159,0.379898,9.948440,3.978823,-2.805363,0.050760,0.182663,0.993874,0.000240,-0.258727,0.612031,-1.735930,0.100592,0.234127,-0.305490
3574065950.429286,-3.184253,-9.900751,-3.793821,0.379899,9.948459,3.978832,-2.804354,0.047708,0.185011,0.993876,0.000240,-0.258727,0.613907,-1.735267,0.101122,0.233974,-0.305975
3574065950.439288,-3.187020,-9.897039,-3.795819,0.379899,9.948479,3.978841,-2.807121,0.051439,0.183022,0.993878,0.000240,-0.261740,0.609565,-1.730514,0.098760,0.232868,-0.305670
3574065950.449286,-3.186030,-9.900096,-3.793472,0.379899,9.948498,3.978851,-2.806131,0.048402,0.185378,0.993881,0.000240,-0.261740,0.611304,-1.729901,0.099287,0.232734,-0.306166
3574065950.459288,-3.188778,-9.896427,-3.795479,0.379899,9.948517,3.978860,-2.808879,0.052091,0.183381,0.993883,0.000240,-0.264723,0.607005,-1.725151,0.096950,0.231651,-0.305873
3574065950.469286,-3.187806,-9.899470,-3.793124,0.379899,9.948537,3.978870,-2.807907,0.049067,0.185746,0.993886,0.000240,-0.264723,0.608641,-1.724574,0.097473,0.231530,-0.306381
3574065950.479290,-3.190531,-9.895841,-3.795136,0.379900,9.948556,3.978879,-2.810631,0.052715,0.183742,0.993888,0.000240,-0.267673,0.604381,-1.719829,0.095163,0.230468,-0.306100
3574065950.489287,-3.189577,-9.898871,-3.792773,0.379900,9.948576,3.978888,-2.809677,0.049704,0.186115,0.993890,0.000240,-0.267673,0.605728,-1.719355,0.095681,0.230361,-0.306607
3574065950.499283,-3.192271,-9.895280,-3.794790,0.379900,9.948595,3.978898,-2.812371,0.053315,0.184108,0.993893,0.000240,-0.270584,0.601506,-1.714614,0.093401,0.229320,-0.306327
3574065950.509288,-3.191334,-9.898298,-3.792419,0.379900,9.948614,3.978907,-2.811434,0.050316,0.186488,0.993895,0.000240,-0.270584,0.602898,-1.714125,0.093916,0.229226,-0.306842
3574065950.519289,-3.193999,-9.894742,-3.794442,0.379900,9.948634,3.978916,-2.814099,0.053892,0.184474,0.993898,0.000240,-0.273458,0.598712,-1.709386,0.091667,0.228206,-0.306571
3574065950.529288,-3.193080,-9.897748,-3.792064,0.379900,9.948653,3.978926,-2.813180,0.050905,0.186862,0.993900,0.000240,-0.273458,0.600229,-1.708854,0.092174,0.228136,-0.307072
3574065950.539290,-3.195720,-9.894225,-3.794090,0.379901,9.948672,3.978935,-2.815820,0.054447,0.184845,0.993902,0.000240,-0.276299,0.596075,-1.704120,0.089949,0.227154,-0.306789
3574065950.549290,-3.194819,-9.897220,-3.791704,0.379901,9.948692,3.978945,-2.814918,0.051472,0.187240,0.993905,0.000240,-0.276299,0.597356,-1.703672,0.090450,0.227116,-0.307277
3574065950.559289,-3.197427,-9.893727,-3.793733,0.379901,9.948711,3.978954,-2.817526,0.054984,0.185221,0.993907,0.000240,-0.279100,0.593233,-1.698942,0.088253,0.226172,-0.306983
3574065950.569288,-3.196542,-9.896711,-3.791341,0.379901,9.948730,3.978963,-2.816641,0.052020,0.187622,0.993910,0.000240,-0.279100,0.594441,-1.698520,0.088747,0.226164,-0.307459
3574065950.579290,-3.199118,-9.893247,-3.793372,0.379901,9.948750,3.978973,-2.819217,0.055503,0.185600,0.993912,0.000240,-0.281862,0.590345,-1.693794,0.086581,0.225263,-0.307154
3574065950.589289,-3.198250,-9.896220,-3.790974,0.379902,9.948769,3.978982,-2.818348,0.052549,0.188008,0.993914,0.000240,-0.281862,0.591532,-1.693380,0.087070,0.225292,-0.307618
3574065950.599287,-3.200793,-9.892785,-3.793009,0.379902,9.948789,3.978992,-2.820891,0.056004,0.185983,0.993917,0.000240,-0.284584,0.587464,-1.688658,0.084934,0.224428,-0.307303
3574065950.609290,-3.199941,-9.895749,-3.790605,0.379902,9.948808,3.979001,-2.820039,0.053059,0.188396,0.993919,0.000240,-0.284584,0.588640,-1.688249,0.085417,0.224476,-0.307755
3574065950.619290,-3.202452,-9.892338,-3.792640,0.379902,9.948827,3.979010,-2.822549,0.056489,0.186370,0.993922,0.000240,-0.287267,0.584597,-1.683532,0.083312,0.223623,-0.307430
3574065950.629290,-3.201616,-9.895293,-3.790231,0.379902,9.948847,3.979020,-2.821714,0.053553,0.188788,0.993924,0.000240,-0.287267,0.585655,-1.683164,0.083789,0.223676,-0.307870
3574065950.639292,-3.204091,-9.891906,-3.792266,0.379902,9.948866,3.979029,-2.824189,0.056960,0.186763,0.993926,0.000240,-0.289909,0.581635,-1.678452,0.081716,0.222835,-0.307536
3574065950.649291,-3.203272,-9.894853,-3.789853,0.379903,9.948885,3.979038,-2.823369,0.054033,0.189186,0.993929,0.000240,-0.289909,0.582562,-1.678131,0.082188,0.222894,-0.307966
3574065950.659292,-3.205708,-9.891483,-3.791888,0.379903,9.948905,3.979048,-2.825806,0.057422,0.187160,0.993931,0.000240,-0.292507,0.578561,-1.673423,0.080149,0.222062,-0.307622
3574065950.669291,-3.204905,-9.894420,-3.789470,0.379903,9.948924,3.979057,-2.825002,0.054504,0.189587,0.993934,0.000240,-0.292507,0.579286,-1.673172,0.080616,0.222102,-0.308041
3574065950.679292,-3.207298,-9.891067,-3.791504,0.379903,9.948943,3.979067,-2.827395,0.057876,0.187563,0.993936,0.000240,-0.295058,0.575303,-1.668469,0.078614,0.221256,-0.307688
3574065950.689291,-3.206510,-9.893996,-3.789082,0.379903,9.948963,3.979076,-2.826607,0.054966,0.189994,0.993938,0.000240,-0.295058,0.576079,-1.668201,0.079067,0.221301,-0.308060
3574065950.699288,-3.208863,-9.890659,-3.791116,0.379904,9.948982,3.979085,-2.828959,0.058324,0.187969,0.993941,0.000240,-0.297565,0.572113,-1.663502,0.077092,0.220427,-0.307661
3574065950.709292,-3.208090,-9.893578,-3.788692,0.379904,9.949001,3.979095,-2.828186,0.055423,0.190403,0.993943,0.000240,-0.297565,0.572946,-1.663216,0.077522,0.220441,-0.307944
3574065950.719294,-3.210405,-9.890251,-3.790724,0.379904,9.949021,3.979104,-2.830501,0.058769,0.188381,0.993946,0.000240,-0.300029,0.568994,-1.658523,0.075563,0.219545,-0.307460
3574065950.729292,-3.209647,-9.893160,-3.788298,0.379904,9.949040,3.979113,-2.829743,0.055880,0.190816,0.993948,0.000240,-0.300029,0.569648,-1.658298,0.075974,0.219535,-0.307681
3574065950.739295,-3.211921,-9.889845,-3.790328,0.379904,9.949059,3.979123,-2.832016,0.059215,0.188795,0.993950,0.000240,-0.302448,0.565711,-1.653612,0.074038,0.218623,-0.307137
3574065950.749293,-3.211178,-9.892743,-3.787902,0.379904,9.949079,3.979132,-2.831274,0.056336,0.191230,0.993953,0.000240,-0.302448,0.566244,-1.653430,0.074440,0.218594,-0.307351
3574065950.759294,-3.213408,-9.889434,-3.789935,0.379905,9.949098,3.979142,-2.833503,0.059664,0.189207,0.993955,0.000240,-0.304819,0.562319,-1.648746,0.072523,0.217691,-0.306727
3574065950.769293,-3.212681,-9.892321,-3.787510,0.379905,9.949117,3.979151,-2.832776,0.056796,0.191641,0.993958,0.000240,-0.304819,0.562801,-1.648582,0.072901,0.217643,-0.306860
3574065950.779295,-3.214866,-9.889018,-3.789545,0.379905,9.949137,3.979160,-2.834961,0.060119,0.189616,0.993960,0.000240,-0.307143,0.558889,-1.643903,0.070986,0.216725,-0.306074
3574065950.789294,-3.214155,-9.891893,-3.787124,0.379905,9.949156,3.979170,-2.834250,0.057263,0.192046,0.993962,0.000240,-0.307143,0.559516,-1.643690,0.071321,0.216640,-0.306045
3574065950.799292,-3.216302,-9.888596,-3.789160,0.379905,9.949175,3.979179,-2.836397,0.060579,0.190019,0.993965,0.000240,-0.309423,0.555615,-1.639018,0.069434,0.215688,-0.305258
3574065950.809294,-3.215606,-9.891458,-3.786744,0.379906,9.949195,3.979188,-2.835701,0.057737,0.192445,0.993967,0.000240,-0.309423,0.556110,-1.638851,0.069759,0.215610,-0.305226
3574065950.819296,-3.217713,-9.888168,-3.788780,0.379906,9.949214,3.979198,-2.837807,0.061046,0.190418,0.993970,0.000240,-0.311659,0.552222,-1.634188,0.067901,0.214667,-0.304438
3574065950.829295,-3.217032,-9.891017,-3.786368,0.379906,9.949233,3.979207,-2.837126,0.058216,0.192839,0.993972,0.000240,-0.311659,0.552815,-1.633988,0.068215,0.214595,-0.304404
3574065950.839297,-3.219102,-9.887732,-3.788407,0.379906,9.949253,3.979217,-2.839196,0.061520,0.190810,0.993974,0.000240,-0.313852,0.548939,-1.629332,0.066384,0.213661,-0.303615
3574065950.849295,-3.218436,-9.890569,-3.785999,0.379906,9.949272,3.979226,-2.838530,0.058703,0.193227,0.993977,0.000240,-0.313852,0.549550,-1.629126,0.066687,0.213595,-0.303578
3574065950.859296,-3.220471,-9.887291,-3.788043,0.379906,9.949291,3.979235,-2.840564,0.062001,0.191192,0.993979,0.000240,-0.316006,0.545687,-1.624474,0.064883,0.212670,-0.302788
3574065950.869294,-3.219820,-9.890115,-3.785640,0.379907,9.949311,3.979245,-2.839914,0.059196,0.193605,0.993982,0.000240,-0.316006,0.546420,-1.624228,0.065175,0.212611,-0.302748
3574065950.879297,-3.221824,-9.886849,-3.787685,0.379907,9.949330,3.979254,-2.841917,0.062481,0.191569,0.993984,0.000240,-0.318122,0.542574,-1.619586,0.063394,0.211696,-0.301959
