Absolute Time,tau_d_psi,tau_d_x,tau_d_y,z1_psi,z1_x,z1_y,eta_d_PSI,eta_d_X,eta_d_Y,eta_hat_psi,eta_hat_x,eta_hat_y,s,s_dot
3573961675.540609,0.004046,-0.002735,0.024778,-0.018134,-0.009406,0.023322,0.296380,5.445181,1.734860,0.278246,5.435774,1.758182,0.431403,-0.000004
3573961675.550610,0.004046,-0.002280,0.024892,-0.018122,-0.009389,0.023295,0.296390,5.445193,1.734842,0.278268,5.435804,1.758137,0.431403,0.000004
3573961675.560609,0.004040,-0.002747,0.024752,-0.018111,-0.009371,0.023269,0.296400,5.445205,1.734823,0.278290,5.435833,1.758093,0.431403,-0.000004
3573961675.570610,0.004040,-0.002293,0.024865,-0.018099,-0.009354,0.023243,0.296410,5.445217,1.734805,0.278312,5.435863,1.758048,0.431403,0.000004
3573961675.580609,0.004035,-0.002759,0.024726,-0.018087,-0.009336,0.023217,0.296421,5.445229,1.734787,0.278333,5.435892,1.758004,0.431403,-0.000004
3573961675.590610,0.004035,-0.002307,0.024838,-0.018076,-0.009319,0.023191,0.296431,5.445241,1.734768,0.278355,5.435922,1.757959,0.431403,0.000004
3573961675.600611,0.004030,-0.002771,0.024700,-0.018064,-0.009302,0.023165,0.296441,5.445253,1.734750,0.278377,5.435951,1.757915,0.431403,-0.000004
3573961675.610610,0.004030,-0.002321,0.024811,-0.018052,-0.009284,0.023139,0.296451,5.445265,1.734732,0.278399,5.435980,1.757870,0.431403,0.000004
3573961675.620611,0.004024,-0.002782,0.024673,-0.018041,-0.009267,0.023112,0.296461,5.445276,1.734714,0.278420,5.436009,1.757826,0.431403,-0.000004
3573961675.630612,0.004024,-0.002334,0.024784,-0.018029,-0.009250,0.023086,0.296471,5.445288,1.734695,0.278442,5.436039,1.757782,0.431403,0.000004
3573961675.640611,0.004019,-0.002794,0.024646,-0.018017,-0.009232,0.023060,0.296481,5.445300,1.734677,0.278464,5.436068,1.757738,0.431403,-0.000004
3573961675.650613,0.004019,-0.002347,0.024757,-0.018006,-0.009215,0.023034,0.296491,5.445312,1.734659,0.278486,5.436097,1.757693,0.431403,0.000004
3573961675.660608,0.004014,-0.002805,0.024620,-0.017994,-0.009198,0.023008,0.296501,5.445324,1.734641,0.278507,5.436126,1.757649,0.431403,-0.000004
3573961675.670613,0.004014,-0.002361,0.024730,-0.017983,-0.009181,0.022982,0.296512,5.445336,1.734623,0.278529,5.436155,1.757605,0.431403,0.000004
3573961675.680613,0.004008,-0.002817,0.024593,-0.017971,-0.009163,0.022956,0.296522,5.445347,1.734605,0.278551,5.436184,1.757561,0.431403,-0.000004
3573961675.690613,0.004008,-0.002374,0.024702,-0.017959,-0.009146,0.022930,0.296532,5.445359,1.734587,0.278572,5.436213,1.757517,0.431403,0.000004
3573961675.700613,0.004003,-0.002828,0.024566,-0.017948,-0.009129,0.022904,0.296542,5.445371,1.734569,0.278594,5.436242,1.757473,0.431403,-0.000004
3573961675.710615,0.004003,-0.002386,0.024675,-0.017936,-0.009112,0.022878,0.296552,5.445383,1.734551,0.278616,5.436271,1.757430,0.431403,0.000004
3573961675.720614,0.003998,-0.002839,0.024539,-0.017924,-0.009094,0.022853,0.296562,5.445394,1.734533,0.278637,5.436300,1.757386,0.431403,-0.000004
3573961675.730614,0.003998,-0.002399,0.024647,-0.017913,-0.009077,0.022827,0.296572,5.445406,1.734515,0.278659,5.436329,1.757342,0.431403,0.000004
3573961675.740614,0.003992,-0.002850,0.024512,-0.017901,-0.009060,0.022801,0.296582,5.445417,1.734498,0.278680,5.436357,1.757298,0.431403,-0.000004
3573961675.750615,0.003992,-0.002412,0.024620,-0.017890,-0.009043,0.022775,0.296592,5.445429,1.734480,0.278702,5.436386,1.757255,0.431403,0.000004
3573961675.760612,0.003987,-0.002860,0.024485,-0.017878,-0.009026,0.022749,0.296602,5.445441,1.734462,0.278724,5.436415,1.757211,0.431403,-0.000004
3573961675.770616,0.003987,-0.002424,0.024592,-0.017867,-0.009009,0.022723,0.296612,5.445452,1.734445,0.278745,5.436443,1.757168,0.431403,0.000004
3573961675.780616,0.003982,-0.002871,0.024457,-0.017855,-0.008992,0.022697,0.296622,5.445464,1.734427,0.278767,5.436472,1.757124,0.431403,-0.000004
3573961675.790616,0.003982,-0.002436,0.024564,-0.017843,-0.008975,0.022672,0.296632,5.445475,1.734409,0.278788,5.436501,1.757081,0.431403,0.000004
3573961675.800616,0.003976,-0.002881,0.024430,-0.017832,-0.008958,0.022646,0.296642,5.445487,1.734392,0.278810,5.436529,1.757038,0.431403,-0.000004
3573961675.810617,0.003976,-0.002448,0.024536,-0.017820,-0.008940,0.022620,0.296651,5.445498,1.734374,0.278831,5.436558,1.756994,0.431403,0.000004
3573961675.820616,0.003971,-0.002892,0.024403,-0.017809,-0.008923,0.022594,0.296661,5.445510,1.734357,0.278853,5.436586,1.756951,0.431403,-0.000004
3573961675.830617,0.003971,-0.002460,0.024508,-0.017797,-0.008906,0.022569,0.296671,5.445521,1.734339,0.278874,5.436615,1.756908,0.431403,0.000004
3573961675.840618,0.003966,-0.002902,0.024375,-0.017786,-0.008889,0.022543,0.296681,5.445532,1.734322,0.278896,5.436643,1.756865,0.431403,-0.000004
3573961675.850619,0.003966,-0.002472,0.024480,-0.017774,-0.008872,0.022517,0.296691,5.445544,1.734304,0.278917,5.436671,1.756822,0.431403,0.000004
3573961675.860616,0.003961,-0.002912,0.024347,-0.017763,-0.008855,0.022492,0.296701,5.445555,1.734287,0.278938,5.436700,1.756779,0.431403,-0.000004
3573961675.870619,0.003960,-0.002484,0.024452,-0.017751,-0.008839,0.022466,0.296711,5.445566,1.734270,0.278960,5.436728,1.756736,0.431403,0.000004
3573961675.880619,0.003955,-0.002922,0.024320,-0.017740,-0.008822,0.022441,0.296721,5.445578,1.734252,0.278981,5.436756,1.756693,0.431403,-0.000004
3573961675.890619,0.003955,-0.002495,0.024424,-0.017728,-0.008805,0.022415,0.296731,5.445589,1.734235,0.279003,5.436784,1.756650,0.431403,0.000004
3573961675.900620,0.003950,-0.002931,0.024292,-0.017716,-0.008788,0.022389,0.296740,5.445600,1.734218,0.279024,5.436812,1.756607,0.431403,-0.000004
3573961675.910620,0.003950,-0.002507,0.024395,-0.017705,-0.008771,0.022364,0.296750,5.445611,1.734201,0.279045,5.436841,1.756565,0.431403,0.000004
3573961675.920620,0.003945,-0.002941,0.024264,-0.017693,-0.008754,0.022338,0.296760,5.445623,1.734183,0.279067,5.436869,1.756522,0.431403,-0.000004
3573961675.930621,0.003945,-0.002518,0.024367,-0.017682,-0.008737,0.022313,0.296770,5.445634,1.734166,0.279088,5.436897,1.756479,0.431403,0.000004
3573961675.940620,0.003939,-0.002950,0.024236,-0.017670,-0.008720,0.022287,0.296780,5.445645,1.734149,0.279109,5.436925,1.756437,0.431403,-0.000004
3573961675.950622,0.003939,-0.002529,0.024338,-0.017659,-0.008703,0.022262,0.296789,5.445656,1.734132,0.279130,5.436953,1.756394,0.431403,0.000003
3573961675.960617,0.003934,-0.002960,0.024208,-0.017647,-0.008687,0.022236,0.296799,5.445667,1.734115,0.279152,5.436981,1.756352,0.431403,-0.000003
3573961675.970621,0.003934,-0.002540,0.024310,-0.017636,-0.008670,0.022211,0.296809,5.445678,1.734098,0.279173,5.437008,1.756309,0.431403,0.000003
3573961675.980622,0.003929,-0.002969,0.024180,-0.017624,-0.008653,0.022186,0.296819,5.445689,1.734081,0.279194,5.437036,1.756267,0.431403,-0.000003
3573961675.990622,0.003929,-0.002551,0.024281,-0.017613,-0.008636,0.022160,0.296828,5.445701,1.734064,0.279215,5.437064,1.756225,0.431403,0.000003
3573961676.000622,0.003924,-0.002978,0.024151,-0.017602,-0.008620,0.022135,0.296838,5.445712,1.734047,0.279237,5.437092,1.756182,0.431403,-0.000003
3573961676.010623,0.003923,-0.002562,0.024252,-0.017590,-0.008603,0.022110,0.296848,5.445723,1.734031,0.279258,5.437120,1.756140,0.431403,0.000003
3573961676.020623,0.003918,-0.002987,0.024123,-0.017579,-0.008586,0.022084,0.296858,5.445734,1.734014,0.279279,5.437147,1.756098,0.431403,-0.000003
3573961676.030624,0.003918,-0.002572,0.024223,-0.017567,-0.008569,0.022059,0.296867,5.445744,1.733997,0.279300,5.437175,1.756056,0.431403,0.000003
3573961676.040624,0.003913,-0.002996,0.024095,-0.017556,-0.008553,0.022034,0.296877,5.445755,1.733980,0.279321,5.437203,1.756014,0.431403,-0.000003
3573961676.050624,0.003913,-0.002583,0.024194,-0.017544,-0.008536,0.022008,0.296887,5.445766,1.733963,0.279343,5.437230,1.755972,0.431403,0.000003
3573961676.060624,0.003908,-0.003005,0.024066,-0.017533,-0.008520,0.021983,0.296896,5.445777,1.733947,0.279364,5.437258,1.755930,0.431403,-0.000003
3573961676.070625,0.003908,-0.002593,0.024165,-0.017521,-0.008503,0.021958,0.296906,5.445788,1.733930,0.279385,5.437285,1.755888,0.431403,0.000003
3573961676.080625,0.003902,-0.003013,0.024038,-0.017510,-0.008486,0.021933,0.296916,5.445799,1.733913,0.279406,5.437313,1.755846,0.431403,-0.000003
3573961676.090626,0.003902,-0.002603,0.024136,-0.017498,-0.008470,0.021907,0.296925,5.445810,1.733897,0.279427,5.437340,1.755804,0.431403,0.000003
3573961676.100627,0.003897,-0.003022,0.024009,-0.017487,-0.008453,0.021882,0.296935,5.445821,1.733880,0.279448,5.437367,1.755763,0.431403,-0.000003
3573961676.110626,0.003897,-0.002613,0.024107,-0.017476,-0.008437,0.021857,0.296945,5.445831,1.733864,0.279469,5.437395,1.755721,0.431403,0.000003
3573961676.120625,0.003892,-0.003030,0.023980,-0.017464,-0.008420,0.021832,0.296954,5.445842,1.733847,0.279490,5.437422,1.755679,0.431403,-0.000003
3573961676.130627,0.003892,-0.002623,0.024078,-0.017453,-0.008404,0.021807,0.296964,5.445853,1.733831,0.279511,5.437449,1.755638,0.431403,0.000003
3573961676.140627,0.003887,-0.003038,0.023952,-0.017441,-0.008387,0.021782,0.296974,5.445864,1.733814,0.279532,5.437477,1.755596,0.431403,-0.000003
3573961676.150627,0.003886,-0.002633,0.024049,-0.017430,-0.008371,0.021757,0.296983,5.445874,1.733798,0.279553,5.437504,1.755555,0.431403,0.000003
3573961676.160624,0.003881,-0.003046,0.023923,-0.017418,-0.008354,0.021732,0.296993,5.445885,1.733782,0.279574,5.437531,1.755513,0.431403,-0.000003
3573961676.170629,0.003881,-0.002642,0.024019,-0.017407,-0.008338,0.021707,0.297002,5.445896,1.733765,0.279595,5.437558,1.755472,0.431403,0.000003
3573961676.180627,0.003876,-0.003054,0.023894,-0.017396,-0.008321,0.021682,0.297012,5.445906,1.733749,0.279616,5.437585,1.755431,0.431403,-0.000003
3573961676.190628,0.003876,-0.002652,0.023990,-0.017384,-0.008305,0.021657,0.297021,5.445917,1.733733,0.279637,5.437612,1.755389,0.431403,0.000003
3573961676.200629,0.003871,-0.003062,0.023865,-0.017373,-0.008288,0.021632,0.297031,5.445928,1.733717,0.279658,5.437639,1.755348,0.431403,-0.000003
3573961676.210628,0.003871,-0.002661,0.023960,-0.017362,-0.008272,0.021607,0.297041,5.445938,1.733700,0.279679,5.437666,1.755307,0.431403,0.000003
3573961676.220629,0.003866,-0.003069,0.023836,-0.017350,-0.008256,0.021582,0.297050,5.445949,1.733684,0.279700,5.437693,1.755266,0.431403,-0.000003
3573961676.230629,0.003865,-0.002670,0.023931,-0.017339,-0.008239,0.021557,0.297060,5.445959,1.733668,0.279721,5.437720,1.755225,0.431403,0.000003
3573961676.240629,0.003860,-0.003077,0.023806,-0.017327,-0.008223,0.021532,0.297069,5.445970,1.733652,0.279742,5.437747,1.755184,0.431403,-0.000003
3573961676.250630,0.003860,-0.002679,0.023901,-0.017316,-0.008207,0.021507,0.297079,5.445980,1.733636,0.279763,5.437774,1.755143,0.431403,0.000003
3573961676.260626,0.003855,-0.003084,0.023777,-0.017305,-0.008190,0.021482,0.297088,5.445991,1.733620,0.279783,5.437800,1.755102,0.431403,-0.000003
3573961676.270631,0.003855,-0.002688,0.023871,-0.017293,-0.008174,0.021457,0.297098,5.446001,1.733604,0.279804,5.437827,1.755061,0.431403,0.000003
3573961676.280632,0.003850,-0.003092,0.023748,-0.017282,-0.008158,0.021433,0.297107,5.446012,1.733588,0.279825,5.437854,1.755021,0.431403,-0.000003
3573961676.290632,0.003850,-0.002697,0.023841,-0.017271,-0.008142,0.021408,0.297117,5.446022,1.733572,0.279846,5.437880,1.754980,0.431403,0.000003
3573961676.300632,0.003845,-0.003099,0.023719,-0.017259,-0.008125,0.021383,0.297126,5.446032,1.733556,0.279867,5.437907,1.754939,0.431403,-0.000003
3573961676.310632,0.003844,-0.002706,0.023812,-0.017248,-0.008109,0.021358,0.297135,5.446043,1.733540,0.279888,5.437934,1.754898,0.431403,0.000003
3573961676.320632,0.003839,-0.003106,0.023689,-0.017237,-0.008093,0.021334,0.297145,5.446053,1.733524,0.279908,5.437960,1.754858,0.431403,-0.000003
3573961676.330633,0.003839,-0.002715,0.023782,-0.017225,-0.008077,0.021309,0.297154,5.446063,1.733509,0.279929,5.437987,1.754817,0.431403,0.000003
3573961676.340633,0.003834,-0.003113,0.023660,-0.017214,-0.008061,0.021284,0.297164,5.446074,1.733493,0.279950,5.438013,1.754777,0.431403,-0.000003
3573961676.350633,0.003834,-0.002723,0.023752,-0.017203,-0.008045,0.021259,0.297173,5.446084,1.733477,0.279971,5.438039,1.754736,0.431403,0.000003
3573961676.360632,0.003829,-0.003120,0.023630,-0.017191,-0.008029,0.021235,0.297182,5.446094,1.733461,0.279991,5.438066,1.754696,0.431403,-0.000003
3573961676.370634,0.003829,-0.002731,0.023722,-0.017180,-0.008012,0.021210,0.297192,5.446105,1.733446,0.280012,5.438092,1.754656,0.431403,0.000003
3573961676.380634,0.003824,-0.003126,0.023600,-0.017169,-0.007996,0.021186,0.297201,5.446115,1.733430,0.280033,5.438118,1.754616,0.431403,-0.000003
3573961676.390635,0.003823,-0.002740,0.023691,-0.017157,-0.007980,0.021161,0.297211,5.446125,1.733414,0.280053,5.438145,1.754575,0.431403,0.000003
3573961676.400635,0.003819,-0.003133,0.023571,-0.017146,-0.007964,0.021136,0.297220,5.446135,1.733399,0.280074,5.438171,1.754535,0.431403,-0.000003
3573961676.410635,0.003818,-0.002748,0.023661,-0.017135,-0.007948,0.021112,0.297229,5.446145,1.733383,0.280095,5.438197,1.754495,0.431403,0.000003
3573961676.420634,0.003813,-0.003139,0.023541,-0.017123,-0.007932,0.021087,0.297239,5.446155,1.733368,0.280115,5.438223,1.754455,0.431403,-0.000003
3573961676.430635,0.003813,-0.002756,0.023631,-0.017112,-0.007916,0.021063,0.297248,5.446166,1.733352,0.280136,5.438249,1.754415,0.431403,0.000003
3573961676.440635,0.003808,-0.003146,0.023511,-0.017101,-0.007900,0.021038,0.297257,5.446176,1.733337,0.280156,5.438275,1.754375,0.431403,-0.000003
3573961676.450637,0.003808,-0.002763,0.023601,-0.017090,-0.007884,0.021014,0.297267,5.446186,1.733321,0.280177,5.438301,1.754335,0.431403,0.000003
3573961676.460632,0.003803,-0.003152,0.023481,-0.017078,-0.007868,0.020989,0.297276,5.446196,1.733306,0.280198,5.438327,1.754295,0.431403,-0.000003
3573961676.470637,0.003803,-0.002771,0.023570,-0.017067,-0.007853,0.020965,0.297285,5.446206,1.733290,0.280218,5.438353,1.754255,0.431403,0.000003
3573961676.480635,0.003798,-0.003158,0.023451,-0.017056,-0.007837,0.020940,0.297295,5.446216,1.733275,0.280239,5.438379,1.754216,0.431403,-0.000003
3573961676.490638,0.003797,-0.002779,0.023540,-0.017045,-0.007821,0.020916,0.297304,5.446226,1.733260,0.280259,5.438405,1.754176,0.431403,0.000003
3573961676.500638,0.003792,-0.003164,0.023421,-0.017033,-0.007805,0.020892,0.297313,5.446236,1.733245,0.280280,5.438431,1.754136,0.431403,-0.000003
3573961676.510638,0.003792,-0.002786,0.023509,-0.017022,-0.007789,0.020867,0.297322,5.446246,1.733229,0.280300,5.438457,1.754097,0.431403,0.000003
3573961676.520638,0.003787,-0.003170,0.023391,-0.017011,-0.007773,0.020843,0.297332,5.446256,1.733214,0.280321,5.438482,1.754057,0.431403,-0.000003
3573961676.530638,0.003787,-0.002793,0.023479,-0.017000,-0.007758,0.020819,0.297341,5.446266,1.733199,0.280341,5.438508,1.754018,0.431403,0.000003
3573961676.540638,0.003782,-0.003176,0.023361,-0.016988,-0.007742,0.020794,0.297350,5.446276,1.733184,0.280362,5.438534,1.753978,0.431403,-0.000003
3573961676.550640,0.003782,-0.002801,0.023448,-0.016977,-0.007726,0.020770,0.297359,5.446285,1.733169,0.280382,5.438559,1.753939,0.431403,0.000003
3573961676.560638,0.003777,-0.003181,0.023331,-0.016966,-0.007710,0.020746,0.297368,5.446295,1.733153,0.280403,5.438585,1.753899,0.431403,-0.000003
3573961676.570640,0.003777,-0.002808,0.023418,-0.016955,-0.007695,0.020722,0.297378,5.446305,1.733138,0.280423,5.438611,1.753860,0.431403,0.000003
3573961676.580640,0.003772,-0.003187,0.023301,-0.016943,-0.007679,0.020697,0.297387,5.446315,1.733123,0.280443,5.438636,1.753821,0.431403,-0.000003
3573961676.590641,0.003771,-0.002815,0.023387,-0.016932,-0.007663,0.020673,0.297396,5.446325,1.733108,0.280464,5.438662,1.753782,0.431403,0.000003
3573961676.600641,0.003766,-0.003192,0.023270,-0.016921,-0.007648,0.020649,0.297405,5.446335,1.733093,0.280484,5.438687,1.753742,0.431403,-0.000003
3573961676.610641,0.003766,-0.002822,0.023356,-0.016910,-0.007632,0.020625,0.297414,5.446344,1.733078,0.280505,5.438712,1.753703,0.431403,0.000003
3573961676.620642,0.003761,-0.003198,0.023240,-0.016899,-0.007616,0.020601,0.297424,5.446354,1.733063,0.280525,5.438738,1.753664,0.431403,-0.000003
3573961676.630641,0.003761,-0.002828,0.023325,-0.016887,-0.007601,0.020577,0.297433,5.446364,1.733049,0.280545,5.438763,1.753625,0.431403,0.000003
3573961676.640642,0.003756,-0.003203,0.023209,-0.016876,-0.007585,0.020553,0.297442,5.446374,1.733034,0.280566,5.438788,1.753586,0.431403,-0.000003
3573961676.650643,0.003756,-0.002835,0.023295,-0.016865,-0.007570,0.020528,0.297451,5.446383,1.733019,0.280586,5.438814,1.753547,0.431403,0.000003
3573961676.660642,0.003751,-0.003208,0.023179,-0.016854,-0.007554,0.020504,0.297460,5.446393,1.733004,0.280606,5.438839,1.753509,0.431403,-0.000003
3573961676.670643,0.003751,-0.002842,0.023264,-0.016843,-0.007539,0.020480,0.297469,5.446402,1.732989,0.280627,5.438864,1.753470,0.431403,0.000003
3573961676.680644,0.003746,-0.003213,0.023149,-0.016831,-0.007523,0.020456,0.297478,5.446412,1.732975,0.280647,5.438889,1.753431,0.431403,-0.000003
3573961676.690644,0.003745,-0.002848,0.023233,-0.016820,-0.007508,0.020432,0.297487,5.446422,1.732960,0.280667,5.438914,1.753392,0.431403,0.000003
3573961676.700644,0.003741,-0.003218,0.023118,-0.016809,-0.007492,0.020408,0.297496,5.446431,1.732945,0.280687,5.438939,1.753354,0.431403,-0.000003
3573961676.710644,0.003740,-0.002854,0.023202,-0.016798,-0.007477,0.020384,0.297506,5.446441,1.732931,0.280708,5.438964,1.753315,0.431403,0.000003
3573961676.720644,0.003735,-0.003223,0.023087,-0.016787,-0.007461,0.020361,0.297515,5.446450,1.732916,0.280728,5.438989,1.753276,0.431403,-0.000003
3573961676.730645,0.003735,-0.002860,0.023171,-0.016776,-0.007446,0.020337,0.297524,5.446460,1.732901,0.280748,5.439014,1.753238,0.431403,0.000003
3573961676.740644,0.003730,-0.003227,0.023057,-0.016764,-0.007430,0.020313,0.297533,5.446469,1.732887,0.280768,5.439039,1.753199,0.431403,-0.000003
3573961676.750646,0.003730,-0.002866,0.023140,-0.016753,-0.007415,0.020289,0.297542,5.446479,1.732872,0.280788,5.439064,1.753161,0.431403,0.000003
3573961676.760642,0.003725,-0.003232,0.023026,-0.016742,-0.007400,0.020265,0.297551,5.446488,1.732858,0.280809,5.439089,1.753123,0.431403,-0.000003
3573961676.770646,0.003725,-0.002872,0.023108,-0.016731,-0.007384,0.020241,0.297560,5.446498,1.732843,0.280829,5.439113,1.753084,0.431403,0.000003
3573961676.780646,0.003720,-0.003236,0.022995,-0.016720,-0.007369,0.020217,0.297569,5.446507,1.732829,0.280849,5.439138,1.753046,0.431403,-0.000003
3573961676.790647,0.003719,-0.002878,0.023077,-0.016709,-0.007354,0.020194,0.297578,5.446517,1.732814,0.280869,5.439163,1.753008,0.431403,0.000003
3573961676.800647,0.003715,-0.003241,0.022964,-0.016698,-0.007339,0.020170,0.297587,5.446526,1.732800,0.280889,5.439188,1.752970,0.431403,-0.000003
3573961676.810647,0.003714,-0.002884,0.023046,-0.016687,-0.007323,0.020146,0.297596,5.446536,1.732786,0.280909,5.439212,1.752932,0.431403,0.000003
3573961676.820647,0.003710,-0.003245,0.022934,-0.016675,-0.007308,0.020122,0.297605,5.446545,1.732771,0.280929,5.439237,1.752894,0.431403,-0.000003
3573961676.830648,0.003709,-0.002889,0.023015,-0.016664,-0.007293,0.020099,0.297614,5.446554,1.732757,0.280949,5.439261,1.752856,0.431403,0.000003
3573961676.840647,0.003704,-0.003249,0.022903,-0.016653,-0.007278,0.020075,0.297623,5.446564,1.732743,0.280969,5.439286,1.752818,0.431403,-0.000003
3573961676.850648,0.003704,-0.002895,0.022983,-0.016642,-0.007263,0.020051,0.297632,5.446573,1.732728,0.280989,5.439310,1.752780,0.431403,0.000003
3573961676.860647,0.003699,-0.003253,0.022872,-0.016631,-0.007247,0.020028,0.297641,5.446582,1.732714,0.281009,5.439335,1.752742,0.431403,-0.000003
3573961676.870649,0.003699,-0.002900,0.022952,-0.016620,-0.007232,0.020004,0.297649,5.446591,1.732700,0.281029,5.439359,1.752704,0.431403,0.000003
3573961676.880649,0.003694,-0.003257,0.022841,-0.016609,-0.007217,0.019980,0.297658,5.446601,1.732686,0.281050,5.439383,1.752666,0.431403,-0.000003
3573961676.890649,0.003694,-0.002906,0.022920,-0.016598,-0.007202,0.019957,0.297667,5.446610,1.732672,0.281069,5.439408,1.752628,0.431403,0.000003
3573961676.900650,0.003689,-0.003261,0.022810,-0.016587,-0.007187,0.019933,0.297676,5.446619,1.732658,0.281089,5.439432,1.752591,0.431403,-0.000003
3573961676.910650,0.003689,-0.002911,0.022889,-0.016576,-0.007172,0.019910,0.297685,5.446628,1.732644,0.281109,5.439456,1.752553,0.431403,0.000003
3573961676.920650,0.003684,-0.003264,0.022779,-0.016565,-0.007157,0.019886,0.297694,5.446638,1.732629,0.281129,5.439481,1.752516,0.431403,-0.000003
3573961676.930650,0.003683,-0.002916,0.022858,-0.016554,-0.007142,0.019863,0.297703,5.446647,1.732615,0.281149,5.439505,1.752478,0.431403,0.000003
3573961676.940651,0.003679,-0.003268,0.022747,-0.016543,-0.007127,0.019839,0.297712,5.446656,1.732601,0.281169,5.439529,1.752441,0.431403,-0.000003
3573961676.950652,0.003678,-0.002921,0.022826,-0.016531,-0.007112,0.019816,0.297721,5.446665,1.732587,0.281189,5.439553,1.752403,0.431403,0.000003
3573961676.960648,0.003674,-0.003271,0.022716,-0.016520,-0.007097,0.019792,0.297729,5.446674,1.732574,0.281209,5.439577,1.752366,0.431403,-0.000003
3573961676.970652,0.003673,-0.002926,0.022794,-0.016509,-0.007082,0.019769,0.297738,5.446683,1.732560,0.281229,5.439601,1.752328,0.431403,0.000003
3573961676.980652,0.003668,-0.003275,0.022685,-0.016498,-0.007067,0.019745,0.297747,5.446692,1.732546,0.281249,5.439625,1.752291,0.431403,-0.000003
3573961676.990654,0.003668,-0.002930,0.022763,-0.016487,-0.007052,0.019722,0.297756,5.446701,1.732532,0.281269,5.439649,1.752254,0.431403,0.000003
3573961677.000654,0.003663,-0.003278,0.022654,-0.016476,-0.007038,0.019699,0.297765,5.446710,1.732518,0.281288,5.439673,1.752217,0.431403,-0.000003
3573961677.010653,0.003663,-0.002935,0.022731,-0.016465,-0.007023,0.019675,0.297774,5.446719,1.732504,0.281308,5.439697,1.752180,0.431403,0.000003
3573961677.020653,0.003658,-0.003281,0.022622,-0.016454,-0.007008,0.019652,0.297782,5.446728,1.732490,0.281328,5.439720,1.752142,0.431403,-0.000003
3573961677.030654,0.003658,-0.002939,0.022699,-0.016443,-0.006993,0.019629,0.297791,5.446737,1.732477,0.281348,5.439744,1.752105,0.431403,0.000003
3573961677.040654,0.003653,-0.003284,0.022591,-0.016432,-0.006978,0.019605,0.297800,5.446746,1.732463,0.281368,5.439768,1.752068,0.431403,-0.000003
3573961677.050655,0.003653,-0.002944,0.022668,-0.016421,-0.006964,0.019582,0.297809,5.446755,1.732449,0.281387,5.439792,1.752031,0.431403,0.000003
3573961677.060655,0.003648,-0.003287,0.022560,-0.016410,-0.006949,0.019559,0.297817,5.446764,1.732436,0.281407,5.439815,1.751994,0.431403,-0.000003
3573961677.070656,0.003647,-0.002948,0.022636,-0.016399,-0.006934,0.019536,0.297826,5.446773,1.732422,0.281427,5.439839,1.751958,0.431403,0.000003
3573961677.080655,0.003643,-0.003290,0.022528,-0.016388,-0.006919,0.019512,0.297835,5.446782,1.732408,0.281447,5.439862,1.751921,0.431403,-0.000003
3573961677.090656,0.003642,-0.002952,0.022604,-0.016377,-0.006905,0.019489,0.297844,5.446791,1.732395,0.281466,5.439886,1.751884,0.431403,0.000003
3573961677.100656,0.003638,-0.003293,0.022497,-0.016366,-0.006890,0.019466,0.297852,5.446800,1.732381,0.281486,5.439909,1.751847,0.431403,-0.000003
3573961677.110656,0.003637,-0.002957,0.022572,-0.016355,-0.006875,0.019443,0.297861,5.446808,1.732368,0.281506,5.439933,1.751811,0.431403,0.000003
3573961677.120656,0.003633,-0.003296,0.022465,-0.016344,-0.006861,0.019420,0.297870,5.446817,1.732354,0.281526,5.439956,1.751774,0.431403,-0.000003
3573961677.130657,0.003632,-0.002961,0.022540,-0.016333,-0.006846,0.019397,0.297879,5.446826,1.732341,0.281545,5.439980,1.751737,0.431403,0.000003
3573961677.140655,0.003628,-0.003298,0.022434,-0.016322,-0.006832,0.019374,0.297887,5.446835,1.732327,0.281565,5.440003,1.751701,0.431403,-0.000003
3573961677.150658,0.003627,-0.002964,0.022508,-0.016311,-0.006817,0.019351,0.297896,5.446844,1.732314,0.281584,5.440026,1.751664,0.431403,0.000003
3573961677.160654,0.003622,-0.003301,0.022402,-0.016301,-0.006803,0.019328,0.297905,5.446852,1.732301,0.281604,5.440050,1.751628,0.431403,-0.000003
3573961677.170658,0.003622,-0.002968,0.022476,-0.016290,-0.006788,0.019304,0.297913,5.446861,1.732287,0.281624,5.440073,1.751592,0.431403,0.000003
3573961677.180657,0.003617,-0.003303,0.022371,-0.016279,-0.006774,0.019281,0.297922,5.446870,1.732274,0.281643,5.440096,1.751555,0.431403,-0.000003
3573961677.190659,0.003617,-0.002972,0.022444,-0.016268,-0.006759,0.019259,0.297931,5.446878,1.732260,0.281663,5.440119,1.751519,0.431403,0.000003
3573961677.200659,0.003612,-0.003306,0.022339,-0.016257,-0.006745,0.019236,0.297939,5.446887,1.732247,0.281682,5.440142,1.751483,0.431403,-0.000003
3573961677.210659,0.003612,-0.002976,0.022412,-0.016246,-0.006730,0.019213,0.297948,5.446896,1.732234,0.281702,5.440165,1.751447,0.431403,0.000003
3573961677.220660,0.003607,-0.003308,0.022307,-0.016235,-0.006716,0.019190,0.297956,5.446904,1.732221,0.281722,5.440189,1.751410,0.431403,-0.000003
3573961677.230660,0.003607,-0.002979,0.022380,-0.016224,-0.006702,0.019167,0.297965,5.446913,1.732208,0.281741,5.440212,1.751374,0.431403,0.000003
