Absolute Time,tau_d_psi,tau_d_x,tau_d_y,z1_psi,z1_x,z1_y,eta_d_PSI,eta_d_X,eta_d_Y,eta_hat_psi,eta_hat_x,eta_hat_y,s,s_dot
3573963220.221392,-0.022765,-0.063837,0.092263,0.068358,-0.040010,0.013590,0.559074,5.548607,2.731339,0.627432,5.508597,2.744929,1.674745,0.019938
3573963220.231391,-0.022758,-0.063839,0.092263,0.068346,-0.040015,0.013587,0.559135,5.547659,2.731262,0.627481,5.507645,2.744848,1.674945,0.019938
3573963220.241393,-0.022752,-0.063841,0.092263,0.068333,-0.040020,0.013583,0.559196,5.546711,2.731184,0.627529,5.506692,2.744767,1.675144,0.019938
3573963220.251392,-0.022745,-0.063842,0.092263,0.068321,-0.040024,0.013580,0.559256,5.545764,2.731106,0.627577,5.505739,2.744686,1.675343,0.019938
3573963220.261388,-0.022739,-0.063844,0.092262,0.068308,-0.040029,0.013576,0.559317,5.544816,2.731029,0.627625,5.504787,2.744605,1.675543,0.019939
3573963220.271393,-0.022732,-0.063846,0.092262,0.068296,-0.040034,0.013573,0.559378,5.543868,2.730951,0.627674,5.503834,2.744523,1.675742,0.019939
3573963220.281393,-0.022726,-0.063848,0.092262,0.068283,-0.040039,0.013569,0.559439,5.542921,2.730873,0.627722,5.502881,2.744442,1.675941,0.019939
3573963220.291392,-0.022719,-0.063850,0.092262,0.068271,-0.040044,0.013566,0.559499,5.541973,2.730794,0.627770,5.501929,2.744360,1.676141,0.019939
3573963220.301394,-0.022713,-0.063852,0.092262,0.068259,-0.040049,0.013562,0.559560,5.541025,2.730716,0.627819,5.500976,2.744278,1.676340,0.019940
3573963220.311393,-0.022706,-0.063854,0.092262,0.068246,-0.040054,0.013559,0.559621,5.540078,2.730638,0.627867,5.500024,2.744197,1.676540,0.019940
3573963220.321394,-0.022700,-0.063855,0.092261,0.068234,-0.040059,0.013555,0.559682,5.539130,2.730559,0.627916,5.499071,2.744114,1.676739,0.019940
3573963220.331396,-0.022693,-0.063857,0.092261,0.068221,-0.040064,0.013552,0.559742,5.538182,2.730481,0.627964,5.498119,2.744032,1.676938,0.019940
3573963220.341395,-0.022687,-0.063859,0.092261,0.068209,-0.040069,0.013548,0.559803,5.537235,2.730402,0.628012,5.497166,2.743950,1.677138,0.019941
3573963220.351395,-0.022680,-0.063861,0.092261,0.068197,-0.040074,0.013545,0.559864,5.536287,2.730323,0.628061,5.496214,2.743868,1.677337,0.019941
3573963220.361392,-0.022673,-0.063863,0.092261,0.068184,-0.040079,0.013541,0.559925,5.535340,2.730244,0.628109,5.495261,2.743785,1.677537,0.019941
3573963220.371397,-0.022667,-0.063865,0.092261,0.068172,-0.040083,0.013537,0.559986,5.534392,2.730165,0.628158,5.494309,2.743703,1.677736,0.019941
3573963220.381396,-0.022660,-0.063867,0.092261,0.068160,-0.040088,0.013534,0.560047,5.533445,2.730086,0.628206,5.493356,2.743620,1.677936,0.019941
3573963220.391397,-0.022654,-0.063868,0.092260,0.068147,-0.040093,0.013530,0.560108,5.532497,2.730007,0.628255,5.492404,2.743537,1.678135,0.019942
3573963220.401397,-0.022647,-0.063870,0.092260,0.068135,-0.040098,0.013527,0.560168,5.531550,2.729927,0.628303,5.491452,2.743454,1.678334,0.019942
3573963220.411397,-0.022641,-0.063872,0.092260,0.068123,-0.040103,0.013523,0.560229,5.530602,2.729848,0.628352,5.490499,2.743371,1.678534,0.019942
3573963220.421398,-0.022634,-0.063874,0.092260,0.068110,-0.040108,0.013520,0.560290,5.529655,2.729768,0.628400,5.489547,2.743288,1.678733,0.019942
3573963220.431398,-0.022628,-0.063876,0.092260,0.068098,-0.040113,0.013516,0.560351,5.528707,2.729688,0.628449,5.488594,2.743204,1.678933,0.019943
3573963220.441398,-0.022621,-0.063878,0.092260,0.068086,-0.040118,0.013512,0.560412,5.527760,2.729608,0.628498,5.487642,2.743121,1.679132,0.019943
3573963220.451399,-0.022615,-0.063880,0.092260,0.068073,-0.040123,0.013509,0.560473,5.526813,2.729528,0.628546,5.486690,2.743037,1.679331,0.019943
3573963220.461394,-0.022608,-0.063881,0.092260,0.068061,-0.040128,0.013505,0.560534,5.525865,2.729448,0.628595,5.485737,2.742953,1.679531,0.019943
3573963220.471398,-0.022602,-0.063883,0.092260,0.068049,-0.040133,0.013502,0.560595,5.524918,2.729368,0.628644,5.484785,2.742870,1.679730,0.019944
3573963220.481400,-0.022595,-0.063885,0.092259,0.068036,-0.040138,0.013498,0.560656,5.523971,2.729287,0.628692,5.483833,2.742786,1.679930,0.019944
3573963220.491399,-0.022589,-0.063887,0.092259,0.068024,-0.040143,0.013494,0.560717,5.523023,2.729207,0.628741,5.482881,2.742701,1.680129,0.019944
3573963220.501400,-0.022582,-0.063889,0.092259,0.068012,-0.040148,0.013491,0.560778,5.522076,2.729126,0.628790,5.481928,2.742617,1.680329,0.019944
3573963220.511401,-0.022575,-0.063891,0.092259,0.068000,-0.040153,0.013487,0.560839,5.521129,2.729046,0.628839,5.480976,2.742533,1.680528,0.019945
3573963220.521401,-0.022569,-0.063893,0.092259,0.067987,-0.040158,0.013484,0.560900,5.520182,2.728965,0.628887,5.480024,2.742449,1.680728,0.019945
3573963220.531401,-0.022562,-0.063894,0.092259,0.067975,-0.040163,0.013480,0.560961,5.519234,2.728884,0.628936,5.479072,2.742364,1.680927,0.019945
3573963220.541401,-0.022556,-0.063896,0.092259,0.067963,-0.040168,0.013476,0.561022,5.518287,2.728803,0.628985,5.478120,2.742279,1.681126,0.019945
3573963220.551402,-0.022549,-0.063898,0.092259,0.067951,-0.040173,0.013473,0.561083,5.517340,2.728722,0.629034,5.477167,2.742194,1.681326,0.019946
3573963220.561397,-0.022543,-0.063900,0.092259,0.067938,-0.040177,0.013469,0.561144,5.516393,2.728640,0.629083,5.476215,2.742110,1.681525,0.019946
3573963220.571403,-0.022536,-0.063902,0.092259,0.067926,-0.040182,0.013465,0.561205,5.515446,2.728559,0.629131,5.475263,2.742024,1.681725,0.019946
3573963220.581402,-0.022530,-0.063904,0.092258,0.067914,-0.040187,0.013462,0.561266,5.514499,2.728477,0.629180,5.474311,2.741939,1.681924,0.019946
3573963220.591401,-0.022523,-0.063906,0.092258,0.067902,-0.040192,0.013458,0.561327,5.513551,2.728396,0.629229,5.473359,2.741854,1.682124,0.019947
3573963220.601403,-0.022517,-0.063907,0.092258,0.067890,-0.040197,0.013455,0.561389,5.512604,2.728314,0.629278,5.472407,2.741769,1.682323,0.019947
3573963220.611403,-0.022510,-0.063909,0.092258,0.067877,-0.040202,0.013451,0.561450,5.511657,2.728232,0.629327,5.471455,2.741683,1.682523,0.019947
3573963220.621404,-0.022503,-0.063911,0.092258,0.067865,-0.040207,0.013447,0.561511,5.510710,2.728150,0.629376,5.470503,2.741597,1.682722,0.019947
3573963220.631403,-0.022497,-0.063913,0.092258,0.067853,-0.040212,0.013444,0.561572,5.509763,2.728068,0.629425,5.469551,2.741512,1.682922,0.019948
3573963220.641403,-0.022490,-0.063915,0.092258,0.067841,-0.040217,0.013440,0.561633,5.508816,2.727986,0.629474,5.468599,2.741426,1.683121,0.019948
3573963220.651403,-0.022484,-0.063917,0.092258,0.067829,-0.040222,0.013436,0.561694,5.507869,2.727903,0.629523,5.467647,2.741340,1.683321,0.019948
3573963220.661400,-0.022477,-0.063919,0.092258,0.067817,-0.040227,0.013433,0.561756,5.506922,2.727821,0.629572,5.466695,2.741254,1.683520,0.019948
3573963220.671405,-0.022471,-0.063921,0.092258,0.067804,-0.040232,0.013429,0.561817,5.505975,2.727738,0.629621,5.465743,2.741167,1.683720,0.019949
3573963220.681405,-0.022464,-0.063922,0.092258,0.067792,-0.040237,0.013425,0.561878,5.505028,2.727656,0.629670,5.464791,2.741081,1.683919,0.019949
3573963220.691406,-0.022458,-0.063924,0.092258,0.067780,-0.040242,0.013421,0.561939,5.504081,2.727573,0.629719,5.463839,2.740994,1.684119,0.019949
3573963220.701406,-0.022451,-0.063926,0.092258,0.067768,-0.040247,0.013418,0.562000,5.503134,2.727490,0.629768,5.462887,2.740908,1.684318,0.019949
3573963220.711406,-0.022445,-0.063928,0.092258,0.067756,-0.040252,0.013414,0.562062,5.502187,2.727407,0.629817,5.461935,2.740821,1.684518,0.019950
3573963220.721406,-0.022438,-0.063930,0.092258,0.067744,-0.040257,0.013410,0.562123,5.501241,2.727324,0.629867,5.460983,2.740734,1.684717,0.019950
3573963220.731407,-0.022431,-0.063932,0.092258,0.067732,-0.040262,0.013407,0.562184,5.500294,2.727240,0.629916,5.460032,2.740647,1.684917,0.019950
3573963220.741406,-0.022425,-0.063934,0.092257,0.067720,-0.040267,0.013403,0.562245,5.499347,2.727157,0.629965,5.459080,2.740560,1.685116,0.019950
3573963220.751407,-0.022418,-0.063936,0.092257,0.067707,-0.040272,0.013399,0.562307,5.498400,2.727074,0.630014,5.458128,2.740473,1.685316,0.019951
3573963220.761403,-0.022412,-0.063937,0.092257,0.067695,-0.040277,0.013396,0.562368,5.497453,2.726990,0.630063,5.457176,2.740385,1.685515,0.019951
3573963220.771408,-0.022405,-0.063939,0.092257,0.067683,-0.040282,0.013392,0.562429,5.496507,2.726906,0.630113,5.456224,2.740298,1.685715,0.019951
3573963220.781408,-0.022399,-0.063941,0.092257,0.067671,-0.040287,0.013388,0.562491,5.495560,2.726822,0.630162,5.455273,2.740210,1.685914,0.019951
3573963220.791408,-0.022392,-0.063943,0.092257,0.067659,-0.040292,0.013384,0.562552,5.494613,2.726738,0.630211,5.454321,2.740123,1.686114,0.019952
3573963220.801408,-0.022386,-0.063945,0.092257,0.067647,-0.040297,0.013381,0.562613,5.493666,2.726654,0.630260,5.453369,2.740035,1.686313,0.019952
3573963220.811409,-0.022379,-0.063947,0.092257,0.067635,-0.040302,0.013377,0.562675,5.492720,2.726570,0.630310,5.452417,2.739947,1.686513,0.019952
3573963220.821409,-0.022372,-0.063949,0.092257,0.067623,-0.040307,0.013373,0.562736,5.491773,2.726486,0.630359,5.451466,2.739859,1.686712,0.019952
3573963220.831408,-0.022366,-0.063951,0.092257,0.067611,-0.040312,0.013369,0.562797,5.490826,2.726401,0.630408,5.450514,2.739771,1.686912,0.019953
3573963220.841410,-0.022359,-0.063952,0.092257,0.067599,-0.040317,0.013366,0.562859,5.489880,2.726317,0.630458,5.449562,2.739682,1.687111,0.019953
3573963220.851410,-0.022353,-0.063954,0.092257,0.067587,-0.040322,0.013362,0.562920,5.488933,2.726232,0.630507,5.448611,2.739594,1.687311,0.019953
3573963220.861406,-0.022346,-0.063956,0.092257,0.067575,-0.040327,0.013358,0.562982,5.487986,2.726147,0.630557,5.447659,2.739505,1.687510,0.019953
3573963220.871412,-0.022340,-0.063958,0.092257,0.067563,-0.040332,0.013354,0.563043,5.487040,2.726062,0.630606,5.446708,2.739417,1.687710,0.019954
3573963220.881411,-0.022333,-0.063960,0.092257,0.067551,-0.040337,0.013351,0.563104,5.486093,2.725977,0.630655,5.445756,2.739328,1.687909,0.019954
3573963220.891410,-0.022326,-0.063962,0.092257,0.067539,-0.040342,0.013347,0.563166,5.485147,2.725892,0.630705,5.444804,2.739239,1.688109,0.019954
3573963220.901411,-0.022320,-0.063964,0.092257,0.067527,-0.040347,0.013343,0.563227,5.484200,2.725807,0.630754,5.443853,2.739150,1.688308,0.019955
3573963220.911411,-0.022313,-0.063966,0.092257,0.067515,-0.040352,0.013339,0.563289,5.483254,2.725722,0.630804,5.442901,2.739061,1.688508,0.019955
3573963220.921412,-0.022307,-0.063968,0.092257,0.067503,-0.040357,0.013335,0.563350,5.482307,2.725636,0.630853,5.441950,2.738971,1.688707,0.019955
3573963220.931413,-0.022300,-0.063969,0.092257,0.067491,-0.040362,0.013332,0.563412,5.481361,2.725550,0.630903,5.440998,2.738882,1.688907,0.019955
3573963220.941413,-0.022294,-0.063971,0.092257,0.067479,-0.040367,0.013328,0.563473,5.480414,2.725465,0.630952,5.440047,2.738792,1.689107,0.019956
3573963220.951412,-0.022287,-0.063973,0.092257,0.067467,-0.040372,0.013324,0.563535,5.479468,2.725379,0.631002,5.439095,2.738703,1.689306,0.019956
3573963220.961409,-0.022280,-0.063975,0.092257,0.067455,-0.040377,0.013320,0.563596,5.478521,2.725293,0.631052,5.438144,2.738613,1.689506,0.019956
3573963220.971414,-0.022274,-0.063977,0.092257,0.067443,-0.040383,0.013316,0.563658,5.477575,2.725207,0.631101,5.437193,2.738523,1.689705,0.019956
3573963220.981414,-0.022267,-0.063979,0.092257,0.067431,-0.040388,0.013313,0.563719,5.476629,2.725121,0.631151,5.436241,2.738433,1.689905,0.019957
3573963220.991415,-0.022261,-0.063981,0.092257,0.067420,-0.040393,0.013309,0.563781,5.475682,2.725034,0.631200,5.435290,2.738343,1.690104,0.019957
3573963221.001415,-0.022254,-0.063983,0.092257,0.067408,-0.040398,0.013305,0.563843,5.474736,2.724948,0.631250,5.434338,2.738253,1.690304,0.019957
3573963221.011415,-0.022248,-0.063984,0.092257,0.067396,-0.040403,0.013301,0.563904,5.473790,2.724861,0.631300,5.433387,2.738162,1.690504,0.019957
3573963221.021416,-0.022241,-0.063986,0.092257,0.067384,-0.040408,0.013297,0.563966,5.472843,2.724775,0.631350,5.432436,2.738072,1.690703,0.019958
3573963221.031415,-0.022234,-0.063988,0.092257,0.067372,-0.040413,0.013293,0.564027,5.471897,2.724688,0.631399,5.431484,2.737981,1.690903,0.019958
3573963221.041416,-0.022228,-0.063990,0.092257,0.067360,-0.040418,0.013290,0.564089,5.470951,2.724601,0.631449,5.430533,2.737891,1.691102,0.019958
3573963221.051415,-0.022221,-0.063992,0.092257,0.067348,-0.040423,0.013286,0.564151,5.470005,2.724514,0.631499,5.429582,2.737800,1.691302,0.019959
3573963221.061412,-0.022215,-0.063994,0.092257,0.067336,-0.040428,0.013282,0.564212,5.469058,2.724427,0.631549,5.428631,2.737709,1.691501,0.019959
3573963221.071415,-0.022208,-0.063996,0.092257,0.067324,-0.040433,0.013278,0.564274,5.468112,2.724340,0.631598,5.427679,2.737618,1.691701,0.019959
3573963221.081417,-0.022202,-0.063998,0.092257,0.067313,-0.040438,0.013274,0.564335,5.467166,2.724252,0.631648,5.426728,2.737526,1.691901,0.019959
3573963221.091418,-0.022195,-0.064000,0.092257,0.067301,-0.040443,0.013270,0.564397,5.466220,2.724165,0.631698,5.425777,2.737435,1.692100,0.019960
3573963221.101418,-0.022188,-0.064002,0.092258,0.067289,-0.040448,0.013266,0.564459,5.465274,2.724077,0.631748,5.424826,2.737344,1.692300,0.019960
3573963221.111418,-0.022182,-0.064003,0.092258,0.067277,-0.040453,0.013263,0.564521,5.464328,2.723989,0.631798,5.423874,2.737252,1.692499,0.019960
3573963221.121418,-0.022175,-0.064005,0.092258,0.067265,-0.040458,0.013259,0.564582,5.463382,2.723902,0.631848,5.422923,2.737160,1.692699,0.019960
3573963221.131417,-0.022169,-0.064007,0.092258,0.067254,-0.040463,0.013255,0.564644,5.462435,2.723814,0.631897,5.421972,2.737069,1.692899,0.019961
3573963221.141419,-0.022162,-0.064009,0.092258,0.067242,-0.040468,0.013251,0.564706,5.461489,2.723726,0.631947,5.421021,2.736977,1.693098,0.019961
3573963221.151419,-0.022156,-0.064011,0.092258,0.067230,-0.040473,0.013247,0.564767,5.460543,2.723637,0.631997,5.420070,2.736885,1.693298,0.019961
3573963221.161415,-0.022149,-0.064013,0.092258,0.067218,-0.040478,0.013243,0.564829,5.459597,2.723549,0.632047,5.419119,2.736792,1.693497,0.019962
3573963221.171419,-0.022142,-0.064015,0.092258,0.067206,-0.040484,0.013239,0.564891,5.458651,2.723461,0.632097,5.418168,2.736700,1.693697,0.019962
3573963221.181419,-0.022136,-0.064017,0.092258,0.067195,-0.040489,0.013235,0.564953,5.457705,2.723372,0.632147,5.417217,2.736608,1.693897,0.019962
3573963221.191418,-0.022129,-0.064019,0.092258,0.067183,-0.040494,0.013232,0.565014,5.456759,2.723284,0.632197,5.416266,2.736515,1.694096,0.019962
3573963221.201421,-0.022123,-0.064020,0.092258,0.067171,-0.040499,0.013228,0.565076,5.455813,2.723195,0.632247,5.415315,2.736422,1.694296,0.019963
3573963221.211420,-0.022116,-0.064022,0.092258,0.067159,-0.040504,0.013224,0.565138,5.454868,2.723106,0.632297,5.414364,2.736330,1.694496,0.019963
3573963221.221421,-0.022109,-0.064024,0.092258,0.067148,-0.040509,0.013220,0.565200,5.453922,2.723017,0.632347,5.413413,2.736237,1.694695,0.019963
3573963221.231421,-0.022103,-0.064026,0.092258,0.067136,-0.040514,0.013216,0.565262,5.452976,2.722928,0.632398,5.412462,2.736144,1.694895,0.019964
3573963221.241421,-0.022096,-0.064028,0.092258,0.067124,-0.040519,0.013212,0.565324,5.452030,2.722839,0.632448,5.411511,2.736051,1.695094,0.019964
3573963221.251420,-0.022090,-0.064030,0.092258,0.067112,-0.040524,0.013208,0.565385,5.451084,2.722749,0.632498,5.410560,2.735957,1.695294,0.019964
3573963221.261417,-0.022083,-0.064032,0.092258,0.067101,-0.040529,0.013204,0.565447,5.450138,2.722660,0.632548,5.409609,2.735864,1.695494,0.019964
3573963221.271423,-0.022076,-0.064034,0.092259,0.067089,-0.040534,0.013200,0.565509,5.449192,2.722570,0.632598,5.408658,2.735770,1.695693,0.019965
3573963221.281423,-0.022070,-0.064036,0.092259,0.067077,-0.040539,0.013196,0.565571,5.448247,2.722481,0.632648,5.407707,2.735677,1.695893,0.019965
3573963221.291423,-0.022063,-0.064038,0.092259,0.067066,-0.040544,0.013192,0.565633,5.447301,2.722391,0.632699,5.406757,2.735583,1.696093,0.019965
3573963221.301424,-0.022057,-0.064039,0.092259,0.067054,-0.040549,0.013188,0.565695,5.446355,2.722301,0.632749,5.405806,2.735489,1.696292,0.019966
3573963221.311422,-0.022050,-0.064041,0.092259,0.067042,-0.040555,0.013184,0.565757,5.445409,2.722211,0.632799,5.404855,2.735395,1.696492,0.019966
3573963221.321424,-0.022044,-0.064043,0.092259,0.067031,-0.040560,0.013180,0.565819,5.444464,2.722121,0.632849,5.403904,2.735301,1.696692,0.019966
3573963221.331424,-0.022037,-0.064045,0.092259,0.067019,-0.040565,0.013177,0.565881,5.443518,2.722030,0.632900,5.402953,2.735207,1.696891,0.019966
3573963221.341424,-0.022030,-0.064047,0.092259,0.067007,-0.040570,0.013173,0.565943,5.442572,2.721940,0.632950,5.402003,2.735113,1.697091,0.019967
3573963221.351425,-0.022024,-0.064049,0.092259,0.066996,-0.040575,0.013169,0.566005,5.441627,2.721849,0.633000,5.401052,2.735018,1.697291,0.019967
3573963221.361421,-0.022017,-0.064051,0.092259,0.066984,-0.040580,0.013165,0.566067,5.440681,2.721759,0.633051,5.400101,2.734924,1.697490,0.019967
3573963221.371424,-0.022011,-0.064053,0.092259,0.066972,-0.040585,0.013161,0.566129,5.439736,2.721668,0.633101,5.399150,2.734829,1.697690,0.019968
3573963221.381426,-0.022004,-0.064055,0.092260,0.066961,-0.040590,0.013157,0.566191,5.438790,2.721577,0.633151,5.398200,2.734734,1.697890,0.019968
3573963221.391426,-0.021997,-0.064057,0.092260,0.066949,-0.040595,0.013153,0.566253,5.437844,2.721486,0.633202,5.397249,2.734639,1.698089,0.019968
3573963221.401426,-0.021991,-0.064059,0.092260,0.066937,-0.040600,0.013149,0.566315,5.436899,2.721395,0.633252,5.396298,2.734544,1.698289,0.019968
3573963221.411427,-0.021984,-0.064060,0.092260,0.066926,-0.040605,0.013145,0.566377,5.435953,2.721304,0.633303,5.395348,2.734449,1.698489,0.019969
3573963221.421426,-0.021978,-0.064062,0.092260,0.066914,-0.040611,0.013141,0.566439,5.435008,2.721213,0.633353,5.394397,2.734353,1.698688,0.019969
3573963221.431427,-0.021971,-0.064064,0.092260,0.066903,-0.040616,0.013137,0.566501,5.434062,2.721121,0.633403,5.393447,2.734258,1.698888,0.019969
3573963221.441427,-0.021964,-0.064066,0.092260,0.066891,-0.040621,0.013133,0.566563,5.433117,2.721030,0.633454,5.392496,2.734162,1.699088,0.019970
3573963221.451428,-0.021958,-0.064068,0.092260,0.066880,-0.040626,0.013129,0.566625,5.432171,2.720938,0.633504,5.391546,2.734067,1.699288,0.019970
3573963221.461424,-0.021951,-0.064070,0.092260,0.066868,-0.040631,0.013125,0.566687,5.431226,2.720846,0.633555,5.390595,2.733971,1.699487,0.019970
3573963221.471428,-0.021945,-0.064072,0.092261,0.066856,-0.040636,0.013121,0.566749,5.430281,2.720754,0.633605,5.389645,2.733875,1.699687,0.019970
3573963221.481429,-0.021938,-0.064074,0.092261,0.066845,-0.040641,0.013117,0.566811,5.429335,2.720662,0.633656,5.388694,2.733779,1.699887,0.019971
3573963221.491428,-0.021931,-0.064076,0.092261,0.066833,-0.040646,0.013113,0.566873,5.428390,2.720570,0.633707,5.387744,2.733683,1.700086,0.019971
3573963221.501430,-0.021925,-0.064078,0.092261,0.066822,-0.040651,0.013109,0.566935,5.427445,2.720478,0.633757,5.386793,2.733587,1.700286,0.019971
3573963221.511427,-0.021918,-0.064080,0.092261,0.066810,-0.040657,0.013105,0.566998,5.426499,2.720386,0.633808,5.385843,2.733490,1.700486,0.019972
3573963221.521430,-0.021912,-0.064082,0.092261,0.066799,-0.040662,0.013101,0.567060,5.425554,2.720293,0.633858,5.384892,2.733394,1.700685,0.019972
3573963221.531430,-0.021905,-0.064083,0.092261,0.066787,-0.040667,0.013097,0.567122,5.424609,2.720200,0.633909,5.383942,2.733297,1.700885,0.019972
3573963221.541430,-0.021898,-0.064085,0.092261,0.066776,-0.040672,0.013093,0.567184,5.423663,2.720108,0.633960,5.382992,2.733200,1.701085,0.019973
3573963221.551430,-0.021892,-0.064087,0.092262,0.066764,-0.040677,0.013089,0.567246,5.422718,2.720015,0.634011,5.382041,2.733103,1.701285,0.019973
3573963221.561427,-0.021885,-0.064089,0.092262,0.066753,-0.040682,0.013085,0.567309,5.421773,2.719922,0.634061,5.381091,2.733006,1.701484,0.019973
3573963221.571432,-0.021878,-0.064091,0.092262,0.066741,-0.040687,0.013080,0.567371,5.420828,2.719829,0.634112,5.380141,2.732909,1.701684,0.019973
3573963221.581431,-0.021872,-0.064093,0.092262,0.066730,-0.040692,0.013076,0.567433,5.419883,2.719736,0.634163,5.379190,2.732812,1.701884,0.019974
3573963221.591432,-0.021865,-0.064095,0.092262,0.066718,-0.040698,0.013072,0.567495,5.418937,2.719642,0.634213,5.378240,2.732715,1.702084,0.019974
3573963221.601432,-0.021859,-0.064097,0.092262,0.066707,-0.040703,0.013068,0.567558,5.417992,2.719549,0.634264,5.377290,2.732617,1.702283,0.019974
3573963221.611432,-0.021852,-0.064099,0.092263,0.066695,-0.040708,0.013064,0.567620,5.417047,2.719455,0.634315,5.376339,2.732520,1.702483,0.019975
3573963221.621432,-0.021845,-0.064101,0.092263,0.066684,-0.040713,0.013060,0.567682,5.416102,2.719362,0.634366,5.375389,2.732422,1.702683,0.019975
3573963221.631433,-0.021839,-0.064103,0.092263,0.066672,-0.040718,0.013056,0.567744,5.415157,2.719268,0.634417,5.374439,2.732324,1.702883,0.019975
3573963221.641433,-0.021832,-0.064105,0.092263,0.066661,-0.040723,0.013052,0.567807,5.414212,2.719174,0.634468,5.373489,2.732226,1.703082,0.019976
3573963221.651434,-0.021826,-0.064106,0.092263,0.066650,-0.040728,0.013048,0.567869,5.413267,2.719080,0.634519,5.372539,2.732128,1.703282,0.019976
3573963221.661429,-0.021819,-0.064108,0.092263,0.066638,-0.040733,0.013044,0.567931,5.412322,2.718986,0.634569,5.371589,2.732030,1.703482,0.019976
3573963221.671433,-0.021812,-0.064110,0.092263,0.066627,-0.040739,0.013040,0.567994,5.411377,2.718892,0.634620,5.370638,2.731932,1.703682,0.019976
3573963221.681435,-0.021806,-0.064112,0.092264,0.066615,-0.040744,0.013036,0.568056,5.410432,2.718797,0.634671,5.369688,2.731833,1.703881,0.019977
3573963221.691435,-0.021799,-0.064114,0.092264,0.066604,-0.040749,0.013032,0.568118,5.409487,2.718703,0.634722,5.368738,2.731735,1.704081,0.019977
3573963221.701435,-0.021792,-0.064116,0.092264,0.066593,-0.040754,0.013028,0.568181,5.408542,2.718608,0.634773,5.367788,2.731636,1.704281,0.019977
3573963221.711435,-0.021786,-0.064118,0.092264,0.066581,-0.040759,0.013023,0.568243,5.407597,2.718514,0.634824,5.366838,2.731537,1.704481,0.019978
3573963221.721435,-0.021779,-0.064120,0.092264,0.066570,-0.040764,0.013019,0.568305,5.406652,2.718419,0.634875,5.365888,2.731438,1.704680,0.019978
3573963221.731435,-0.021773,-0.064122,0.092264,0.066558,-0.040769,0.013015,0.568368,5.405708,2.718324,0.634926,5.364938,2.731339,1.704880,0.019978
3573963221.741436,-0.021766,-0.064124,0.092265,0.066547,-0.040775,0.013011,0.568430,5.404763,2.718229,0.634977,5.363988,2.731240,1.705080,0.019979
3573963221.751437,-0.021759,-0.064126,0.092265,0.066536,-0.040780,0.013007,0.568493,5.403818,2.718134,0.635028,5.363038,2.731141,1.705280,0.019979
3573963221.761433,-0.021753,-0.064128,0.092265,0.066524,-0.040785,0.013003,0.568555,5.402873,2.718038,0.635079,5.362088,2.731041,1.705480,0.019979
3573963221.771437,-0.021746,-0.064130,0.092265,0.066513,-0.040790,0.012999,0.568618,5.401928,2.717943,0.635131,5.361138,2.730942,1.705679,0.019979
3573963221.781437,-0.021740,-0.064132,0.092265,0.066502,-0.040795,0.012995,0.568680,5.400984,2.717847,0.635182,5.360188,2.730842,1.705879,0.019980
3573963221.791437,-0.021733,-0.064133,0.092266,0.066490,-0.040800,0.012991,0.568742,5.400039,2.717752,0.635233,5.359239,2.730742,1.706079,0.019980
3573963221.801438,-0.021726,-0.064135,0.092266,0.066479,-0.040805,0.012986,0.568805,5.399094,2.717656,0.635284,5.358289,2.730642,1.706279,0.019980
3573963221.811438,-0.021720,-0.064137,0.092266,0.066468,-0.040811,0.012982,0.568867,5.398149,2.717560,0.635335,5.357339,2.730542,1.706479,0.019981
3573963221.821439,-0.021713,-0.064139,0.092266,0.066456,-0.040816,0.012978,0.568930,5.397205,2.717464,0.635386,5.356389,2.730442,1.706678,0.019981
3573963221.831439,-0.021706,-0.064141,0.092266,0.066445,-0.040821,0.012974,0.568992,5.396260,2.717368,0.635438,5.355439,2.730342,1.706878,0.019981
3573963221.841440,-0.021700,-0.064143,0.092267,0.066434,-0.040826,0.012970,0.569055,5.395315,2.717272,0.635489,5.354489,2.730242,1.707078,0.019982
3573963221.851438,-0.021693,-0.064145,0.092267,0.066423,-0.040831,0.012966,0.569118,5.394371,2.717176,0.635540,5.353540,2.730141,1.707278,0.019982
3573963221.861436,-0.021686,-0.064147,0.092267,0.066411,-0.040836,0.012962,0.569180,5.393426,2.717079,0.635591,5.352590,2.730041,1.707478,0.019982
3573963221.871440,-0.021680,-0.064149,0.092267,0.066400,-0.040842,0.012957,0.569243,5.392482,2.716983,0.635643,5.351640,2.729940,1.707678,0.019983
3573963221.881441,-0.021673,-0.064151,0.092267,0.066389,-0.040847,0.012953,0.569305,5.391537,2.716886,0.635694,5.350690,2.729839,1.707877,0.019983
3573963221.891441,-0.021667,-0.064153,0.092268,0.066378,-0.040852,0.012949,0.569368,5.390593,2.716789,0.635745,5.349741,2.729738,1.708077,0.019983
3573963221.901440,-0.021660,-0.064155,0.092268,0.066366,-0.040857,0.012945,0.569430,5.389648,2.716692,0.635797,5.348791,2.729637,1.708277,0.019984
3573963221.911441,-0.021653,-0.064157,0.092268,0.066355,-0.040862,0.012941,0.569493,5.388704,2.716595,0.635848,5.347841,2.729536,1.708477,0.019984
3573963221.921441,-0.021647,-0.064159,0.092268,0.066344,-0.040867,0.012937,0.569556,5.387759,2.716498,0.635899,5.346892,2.729434,1.708677,0.019984
