Absolute Time,tau_d_psi,tau_d_x,tau_d_y,z1_psi,z1_x,z1_y,eta_d_PSI,eta_d_X,eta_d_Y,eta_hat_psi,eta_hat_x,eta_hat_y,s,s_dot,nu_psi_hat, nu_x_hat, nu_y_hat
3573965169.891649,0.001216,0.000022,0.005761,-0.005864,-0.000230,0.002629,0.251720,4.164906,1.082976,0.245856,4.164677,1.085606,0.270645,-0.000000,0.000704,-0.000076,-0.000537
3573965169.901649,0.001215,0.000040,0.005761,-0.005860,-0.000231,0.002626,0.251723,4.164907,1.082976,0.245863,4.164676,1.085601,0.270645,0.000000,0.000703,-0.000075,-0.000536
3573965169.911651,0.001214,0.000025,0.005751,-0.005856,-0.000233,0.002622,0.251725,4.164907,1.082975,0.245870,4.164675,1.085597,0.270645,-0.000000,0.000702,-0.000075,-0.000535
3573965169.921649,0.001213,0.000044,0.005751,-0.005851,-0.000234,0.002618,0.251728,4.164908,1.082974,0.245877,4.164674,1.085592,0.270645,0.000000,0.000702,-0.000074,-0.000535
3573965169.931649,0.001212,0.000029,0.005740,-0.005847,-0.000236,0.002615,0.251731,4.164908,1.082973,0.245884,4.164673,1.085588,0.270645,-0.000000,0.000701,-0.000074,-0.000534
3573965169.941650,0.001211,0.000047,0.005740,-0.005842,-0.000237,0.002611,0.251733,4.164909,1.082972,0.245891,4.164672,1.085584,0.270645,0.000000,0.000701,-0.000073,-0.000533
3573965169.951651,0.001210,0.000033,0.005730,-0.005838,-0.000239,0.002608,0.251736,4.164909,1.082972,0.245898,4.164671,1.085579,0.270645,-0.000000,0.000700,-0.000073,-0.000533
3573965169.961652,0.001209,0.000051,0.005730,-0.005833,-0.000240,0.002604,0.251738,4.164910,1.082971,0.245905,4.164670,1.085575,0.270645,0.000000,0.000700,-0.000073,-0.000532
3573965169.971652,0.001208,0.000037,0.005719,-0.005829,-0.000242,0.002601,0.251741,4.164910,1.082970,0.245912,4.164669,1.085571,0.270645,-0.000000,0.000699,-0.000072,-0.000531
3573965169.981651,0.001208,0.000055,0.005719,-0.005824,-0.000243,0.002597,0.251743,4.164911,1.082969,0.245919,4.164668,1.085566,0.270645,0.000000,0.000699,-0.000072,-0.000531
3573965169.991651,0.001206,0.000041,0.005708,-0.005820,-0.000244,0.002593,0.251746,4.164911,1.082969,0.245926,4.164667,1.085562,0.270645,-0.000000,0.000698,-0.000071,-0.000530
3573965170.001653,0.001206,0.000059,0.005708,-0.005815,-0.000246,0.002590,0.251748,4.164912,1.082968,0.245933,4.164666,1.085558,0.270645,0.000000,0.000698,-0.000071,-0.000529
3573965170.011652,0.001204,0.000044,0.005698,-0.005811,-0.000247,0.002586,0.251751,4.164912,1.082967,0.245940,4.164665,1.085553,0.270645,-0.000000,0.000697,-0.000070,-0.000529
3573965170.021654,0.001204,0.000062,0.005698,-0.005806,-0.000249,0.002583,0.251753,4.164913,1.082966,0.245947,4.164664,1.085549,0.270645,0.000000,0.000697,-0.000070,-0.000528
3573965170.031651,0.001203,0.000048,0.005687,-0.005802,-0.000250,0.002579,0.251756,4.164913,1.082965,0.245954,4.164663,1.085545,0.270645,-0.000000,0.000696,-0.000070,-0.000528
3573965170.041653,0.001202,0.000066,0.005687,-0.005797,-0.000252,0.002576,0.251758,4.164914,1.082965,0.245961,4.164662,1.085540,0.270645,0.000000,0.000696,-0.000069,-0.000527
3573965170.051653,0.001201,0.000052,0.005677,-0.005793,-0.000253,0.002572,0.251761,4.164914,1.082964,0.245968,4.164661,1.085536,0.270645,-0.000000,0.000695,-0.000069,-0.000526
3573965170.061654,0.001200,0.000070,0.005677,-0.005789,-0.000254,0.002569,0.251764,4.164915,1.082963,0.245975,4.164660,1.085532,0.270645,0.000000,0.000694,-0.000068,-0.000526
3573965170.071656,0.001199,0.000056,0.005666,-0.005784,-0.000256,0.002565,0.251766,4.164915,1.082962,0.245982,4.164659,1.085528,0.270645,-0.000000,0.000694,-0.000068,-0.000525
3573965170.081655,0.001198,0.000073,0.005666,-0.005780,-0.000257,0.002562,0.251769,4.164916,1.082962,0.245989,4.164658,1.085523,0.270645,0.000000,0.000693,-0.000067,-0.000524
3573965170.091655,0.001197,0.000059,0.005656,-0.005775,-0.000259,0.002558,0.251771,4.164916,1.082961,0.245996,4.164658,1.085519,0.270645,-0.000000,0.000693,-0.000067,-0.000524
3573965170.101655,0.001196,0.000077,0.005656,-0.005771,-0.000260,0.002555,0.251774,4.164917,1.082960,0.246003,4.164657,1.085515,0.270645,0.000000,0.000692,-0.000067,-0.000523
3573965170.111656,0.001195,0.000063,0.005646,-0.005766,-0.000262,0.002551,0.251776,4.164917,1.082959,0.246010,4.164656,1.085510,0.270645,-0.000000,0.000692,-0.000066,-0.000522
3573965170.121657,0.001194,0.000080,0.005646,-0.005762,-0.000263,0.002548,0.251779,4.164918,1.082958,0.246017,4.164655,1.085506,0.270645,0.000000,0.000691,-0.000066,-0.000522
3573965170.131656,0.001193,0.000067,0.005635,-0.005757,-0.000264,0.002544,0.251781,4.164918,1.082958,0.246024,4.164654,1.085502,0.270645,-0.000000,0.000691,-0.000065,-0.000521
3573965170.141657,0.001192,0.000084,0.005635,-0.005753,-0.000266,0.002541,0.251784,4.164919,1.082957,0.246031,4.164653,1.085498,0.270645,0.000000,0.000690,-0.000065,-0.000520
3573965170.151657,0.001191,0.000070,0.005625,-0.005749,-0.000267,0.002537,0.251786,4.164919,1.082956,0.246038,4.164652,1.085493,0.270645,-0.000000,0.000690,-0.000064,-0.000520
3573965170.161657,0.001190,0.000088,0.005625,-0.005744,-0.000269,0.002534,0.251789,4.164920,1.082955,0.246044,4.164651,1.085489,0.270645,0.000000,0.000689,-0.000064,-0.000519
3573965170.171657,0.001189,0.000074,0.005615,-0.005740,-0.000270,0.002530,0.251791,4.164920,1.082955,0.246051,4.164650,1.085485,0.270645,-0.000000,0.000689,-0.000064,-0.000519
3573965170.181658,0.001188,0.000091,0.005614,-0.005735,-0.000272,0.002527,0.251794,4.164921,1.082954,0.246058,4.164649,1.085481,0.270645,0.000000,0.000688,-0.000063,-0.000518
3573965170.191658,0.001187,0.000077,0.005604,-0.005731,-0.000273,0.002523,0.251796,4.164921,1.082953,0.246065,4.164648,1.085476,0.270645,-0.000000,0.000688,-0.000063,-0.000517
3573965170.201657,0.001186,0.000095,0.005604,-0.005727,-0.000274,0.002520,0.251799,4.164922,1.082952,0.246072,4.164647,1.085472,0.270645,0.000000,0.000687,-0.000062,-0.000517
3573965170.211658,0.001185,0.000081,0.005594,-0.005722,-0.000276,0.002516,0.251801,4.164922,1.082952,0.246079,4.164646,1.085468,0.270645,-0.000000,0.000687,-0.000062,-0.000516
3573965170.221659,0.001184,0.000098,0.005594,-0.005718,-0.000277,0.002513,0.251804,4.164922,1.082951,0.246086,4.164645,1.085464,0.270645,0.000000,0.000686,-0.000061,-0.000515
3573965170.231658,0.001183,0.000084,0.005584,-0.005713,-0.000279,0.002509,0.251806,4.164923,1.082950,0.246093,4.164644,1.085460,0.270645,-0.000000,0.000685,-0.000061,-0.000515
3573965170.241659,0.001182,0.000102,0.005583,-0.005709,-0.000280,0.002506,0.251809,4.164923,1.082949,0.246100,4.164643,1.085455,0.270645,0.000000,0.000685,-0.000061,-0.000514
3573965170.251660,0.001181,0.000088,0.005573,-0.005705,-0.000282,0.002502,0.251811,4.164924,1.082949,0.246106,4.164642,1.085451,0.270645,-0.000000,0.000684,-0.000060,-0.000513
3573965170.261660,0.001180,0.000105,0.005573,-0.005700,-0.000283,0.002499,0.251813,4.164924,1.082948,0.246113,4.164641,1.085447,0.270645,0.000000,0.000684,-0.000060,-0.000513
3573965170.271661,0.001179,0.000092,0.005563,-0.005696,-0.000284,0.002496,0.251816,4.164925,1.082947,0.246120,4.164640,1.085443,0.270645,-0.000000,0.000683,-0.000059,-0.000512
3573965170.281661,0.001179,0.000109,0.005563,-0.005691,-0.000286,0.002492,0.251818,4.164925,1.082947,0.246127,4.164639,1.085439,0.270645,0.000000,0.000683,-0.000059,-0.000512
3573965170.291660,0.001178,0.000095,0.005553,-0.005687,-0.000287,0.002489,0.251821,4.164926,1.082946,0.246134,4.164638,1.085434,0.270645,-0.000000,0.000682,-0.000058,-0.000511
3573965170.301662,0.001177,0.000112,0.005553,-0.005683,-0.000289,0.002485,0.251823,4.164926,1.082945,0.246141,4.164637,1.085430,0.270645,0.000000,0.000682,-0.000058,-0.000510
3573965170.311662,0.001176,0.000099,0.005543,-0.005678,-0.000290,0.002482,0.251826,4.164927,1.082944,0.246148,4.164637,1.085426,0.270645,-0.000000,0.000681,-0.000058,-0.000510
3573965170.321662,0.001175,0.000115,0.005543,-0.005674,-0.000292,0.002478,0.251828,4.164927,1.082944,0.246154,4.164636,1.085422,0.270645,0.000000,0.000681,-0.000057,-0.000509
3573965170.331661,0.001174,0.000102,0.005533,-0.005670,-0.000293,0.002475,0.251831,4.164928,1.082943,0.246161,4.164635,1.085418,0.270645,-0.000000,0.000680,-0.000057,-0.000508
3573965170.341662,0.001173,0.000119,0.005532,-0.005665,-0.000294,0.002471,0.251833,4.164928,1.082942,0.246168,4.164634,1.085414,0.270645,0.000000,0.000680,-0.000056,-0.000508
3573965170.351662,0.001172,0.000105,0.005522,-0.005661,-0.000296,0.002468,0.251836,4.164928,1.082941,0.246175,4.164633,1.085409,0.270645,-0.000000,0.000679,-0.000056,-0.000507
3573965170.361664,0.001171,0.000122,0.005522,-0.005656,-0.000297,0.002465,0.251838,4.164929,1.082941,0.246182,4.164632,1.085405,0.270645,0.000000,0.000679,-0.000056,-0.000506
3573965170.371664,0.001170,0.000109,0.005512,-0.005652,-0.000299,0.002461,0.251841,4.164929,1.082940,0.246188,4.164631,1.085401,0.270645,-0.000000,0.000678,-0.000055,-0.000506
3573965170.381664,0.001169,0.000125,0.005512,-0.005648,-0.000300,0.002458,0.251843,4.164930,1.082939,0.246195,4.164630,1.085397,0.270645,0.000000,0.000678,-0.000055,-0.000505
3573965170.391664,0.001168,0.000112,0.005502,-0.005643,-0.000301,0.002454,0.251845,4.164930,1.082939,0.246202,4.164629,1.085393,0.270645,-0.000000,0.000677,-0.000054,-0.000505
3573965170.401664,0.001167,0.000129,0.005502,-0.005639,-0.000303,0.002451,0.251848,4.164931,1.082938,0.246209,4.164628,1.085389,0.270645,0.000000,0.000677,-0.000054,-0.000504
3573965170.411664,0.001166,0.000116,0.005492,-0.005635,-0.000304,0.002448,0.251850,4.164931,1.082937,0.246216,4.164627,1.085385,0.270645,-0.000000,0.000676,-0.000053,-0.000503
3573965170.421666,0.001165,0.000132,0.005492,-0.005630,-0.000306,0.002444,0.251853,4.164932,1.082936,0.246222,4.164626,1.085380,0.270645,0.000000,0.000676,-0.000053,-0.000503
3573965170.431664,0.001164,0.000119,0.005482,-0.005626,-0.000307,0.002441,0.251855,4.164932,1.082936,0.246229,4.164625,1.085376,0.270645,-0.000000,0.000675,-0.000053,-0.000502
3573965170.441665,0.001163,0.000135,0.005482,-0.005622,-0.000308,0.002437,0.251858,4.164933,1.082935,0.246236,4.164624,1.085372,0.270645,0.000000,0.000674,-0.000052,-0.000502
3573965170.451665,0.001162,0.000122,0.005472,-0.005617,-0.000310,0.002434,0.251860,4.164933,1.082934,0.246243,4.164623,1.085368,0.270645,-0.000000,0.000674,-0.000052,-0.000501
3573965170.461666,0.001162,0.000139,0.005472,-0.005613,-0.000311,0.002431,0.251862,4.164933,1.082933,0.246249,4.164622,1.085364,0.270645,0.000000,0.000673,-0.000051,-0.000500
3573965170.471667,0.001160,0.000126,0.005462,-0.005609,-0.000313,0.002427,0.251865,4.164934,1.082933,0.246256,4.164621,1.085360,0.270645,-0.000000,0.000673,-0.000051,-0.000500
3573965170.481666,0.001160,0.000142,0.005462,-0.005604,-0.000314,0.002424,0.251867,4.164934,1.082932,0.246263,4.164620,1.085356,0.270645,0.000000,0.000672,-0.000051,-0.000499
3573965170.491667,0.001159,0.000129,0.005452,-0.005600,-0.000315,0.002420,0.251870,4.164935,1.082931,0.246270,4.164619,1.085352,0.270645,-0.000000,0.000672,-0.000050,-0.000498
3573965170.501667,0.001158,0.000145,0.005452,-0.005596,-0.000317,0.002417,0.251872,4.164935,1.082931,0.246276,4.164618,1.085348,0.270645,0.000000,0.000671,-0.000050,-0.000498
3573965170.511667,0.001157,0.000132,0.005442,-0.005591,-0.000318,0.002414,0.251875,4.164936,1.082930,0.246283,4.164617,1.085344,0.270645,-0.000000,0.000671,-0.000049,-0.000497
3573965170.521667,0.001156,0.000148,0.005442,-0.005587,-0.000320,0.002410,0.251877,4.164936,1.082929,0.246290,4.164616,1.085340,0.270645,0.000000,0.000670,-0.000049,-0.000497
3573965170.531667,0.001155,0.000135,0.005432,-0.005583,-0.000321,0.002407,0.251879,4.164937,1.082929,0.246297,4.164616,1.085335,0.270645,-0.000000,0.000670,-0.000048,-0.000496
3573965170.541669,0.001154,0.000152,0.005432,-0.005578,-0.000322,0.002404,0.251882,4.164937,1.082928,0.246303,4.164615,1.085331,0.270645,0.000000,0.000669,-0.000048,-0.000495
3573965170.551669,0.001153,0.000139,0.005422,-0.005574,-0.000324,0.002400,0.251884,4.164937,1.082927,0.246310,4.164614,1.085327,0.270645,-0.000000,0.000669,-0.000048,-0.000495
3573965170.561668,0.001152,0.000155,0.005422,-0.005570,-0.000325,0.002397,0.251887,4.164938,1.082926,0.246317,4.164613,1.085323,0.270645,0.000000,0.000668,-0.000047,-0.000494
3573965170.571670,0.001151,0.000142,0.005412,-0.005565,-0.000327,0.002393,0.251889,4.164938,1.082926,0.246323,4.164612,1.085319,0.270645,-0.000000,0.000668,-0.000047,-0.000494
3573965170.581669,0.001150,0.000158,0.005412,-0.005561,-0.000328,0.002390,0.251891,4.164939,1.082925,0.246330,4.164611,1.085315,0.270645,0.000000,0.000667,-0.000046,-0.000493
3573965170.591669,0.001149,0.000145,0.005402,-0.005557,-0.000329,0.002387,0.251894,4.164939,1.082924,0.246337,4.164610,1.085311,0.270645,-0.000000,0.000667,-0.000046,-0.000492
3573965170.601670,0.001148,0.000161,0.005402,-0.005553,-0.000331,0.002383,0.251896,4.164940,1.082924,0.246344,4.164609,1.085307,0.270645,0.000000,0.000666,-0.000046,-0.000492
3573965170.611670,0.001147,0.000148,0.005393,-0.005548,-0.000332,0.002380,0.251899,4.164940,1.082923,0.246350,4.164608,1.085303,0.270645,-0.000000,0.000666,-0.000045,-0.000491
3573965170.621672,0.001147,0.000164,0.005392,-0.005544,-0.000334,0.002377,0.251901,4.164940,1.082922,0.246357,4.164607,1.085299,0.270645,0.000000,0.000665,-0.000045,-0.000490
3573965170.631670,0.001145,0.000152,0.005383,-0.005540,-0.000335,0.002373,0.251903,4.164941,1.082922,0.246364,4.164606,1.085295,0.270645,-0.000000,0.000665,-0.000044,-0.000490
3573965170.641672,0.001145,0.000167,0.005382,-0.005535,-0.000336,0.002370,0.251906,4.164941,1.082921,0.246370,4.164605,1.085291,0.270645,0.000000,0.000664,-0.000044,-0.000489
3573965170.651670,0.001144,0.000155,0.005373,-0.005531,-0.000338,0.002367,0.251908,4.164942,1.082920,0.246377,4.164604,1.085287,0.270645,-0.000000,0.000664,-0.000044,-0.000489
3573965170.661673,0.001143,0.000170,0.005373,-0.005527,-0.000339,0.002363,0.251910,4.164942,1.082920,0.246384,4.164603,1.085283,0.270645,0.000000,0.000663,-0.000043,-0.000488
3573965170.671673,0.001142,0.000158,0.005363,-0.005523,-0.000340,0.002360,0.251913,4.164943,1.082919,0.246390,4.164602,1.085279,0.270645,-0.000000,0.000663,-0.000043,-0.000487
3573965170.681673,0.001141,0.000173,0.005363,-0.005518,-0.000342,0.002357,0.251915,4.164943,1.082918,0.246397,4.164601,1.085275,0.270645,0.000000,0.000662,-0.000042,-0.000487
3573965170.691674,0.001140,0.000161,0.005353,-0.005514,-0.000343,0.002353,0.251918,4.164943,1.082918,0.246403,4.164600,1.085271,0.270645,-0.000000,0.000662,-0.000042,-0.000486
3573965170.701674,0.001139,0.000176,0.005353,-0.005510,-0.000345,0.002350,0.251920,4.164944,1.082917,0.246410,4.164599,1.085267,0.270645,0.000000,0.000661,-0.000041,-0.000486
3573965170.711672,0.001138,0.000164,0.005344,-0.005506,-0.000346,0.002347,0.251922,4.164944,1.082916,0.246417,4.164598,1.085263,0.270645,-0.000000,0.000661,-0.000041,-0.000485
3573965170.721674,0.001137,0.000180,0.005343,-0.005501,-0.000347,0.002344,0.251925,4.164945,1.082915,0.246423,4.164597,1.085259,0.270645,0.000000,0.000660,-0.000041,-0.000484
3573965170.731673,0.001136,0.000167,0.005334,-0.005497,-0.000349,0.002340,0.251927,4.164945,1.082915,0.246430,4.164597,1.085255,0.270645,-0.000000,0.000660,-0.000040,-0.000484
3573965170.741673,0.001135,0.000183,0.005333,-0.005493,-0.000350,0.002337,0.251929,4.164946,1.082914,0.246437,4.164596,1.085251,0.270645,0.000000,0.000659,-0.000040,-0.000483
3573965170.751674,0.001134,0.000170,0.005324,-0.005489,-0.000351,0.002334,0.251932,4.164946,1.082913,0.246443,4.164595,1.085247,0.270645,-0.000000,0.000659,-0.000039,-0.000483
3573965170.761675,0.001134,0.000186,0.005324,-0.005484,-0.000353,0.002330,0.251934,4.164946,1.082913,0.246450,4.164594,1.085243,0.270645,0.000000,0.000658,-0.000039,-0.000482
3573965170.771675,0.001133,0.000173,0.005314,-0.005480,-0.000354,0.002327,0.251936,4.164947,1.082912,0.246456,4.164593,1.085239,0.270645,-0.000000,0.000658,-0.000039,-0.000481
3573965170.781676,0.001132,0.000189,0.005314,-0.005476,-0.000355,0.002324,0.251939,4.164947,1.082911,0.246463,4.164592,1.085235,0.270645,0.000000,0.000657,-0.000038,-0.000481
3573965170.791676,0.001131,0.000176,0.005305,-0.005472,-0.000357,0.002321,0.251941,4.164948,1.082911,0.246470,4.164591,1.085231,0.270645,-0.000000,0.000657,-0.000038,-0.000480
3573965170.801676,0.001130,0.000191,0.005304,-0.005467,-0.000358,0.002317,0.251943,4.164948,1.082910,0.246476,4.164590,1.085227,0.270645,0.000000,0.000656,-0.000037,-0.000480
3573965170.811676,0.001129,0.000179,0.005295,-0.005463,-0.000360,0.002314,0.251946,4.164948,1.082909,0.246483,4.164589,1.085223,0.270645,-0.000000,0.000655,-0.000037,-0.000479
3573965170.821676,0.001128,0.000194,0.005295,-0.005459,-0.000361,0.002311,0.251948,4.164949,1.082909,0.246489,4.164588,1.085219,0.270645,0.000000,0.000655,-0.000037,-0.000478
3573965170.831675,0.001127,0.000182,0.005286,-0.005455,-0.000362,0.002307,0.251951,4.164949,1.082908,0.246496,4.164587,1.085216,0.270645,-0.000000,0.000654,-0.000036,-0.000478
3573965170.841677,0.001126,0.000197,0.005285,-0.005450,-0.000364,0.002304,0.251953,4.164950,1.082907,0.246502,4.164586,1.085212,0.270645,0.000000,0.000654,-0.000036,-0.000477
3573965170.851677,0.001125,0.000185,0.005276,-0.005446,-0.000365,0.002301,0.251955,4.164950,1.082907,0.246509,4.164585,1.085208,0.270645,-0.000000,0.000653,-0.000035,-0.000477
3573965170.861678,0.001124,0.000200,0.005276,-0.005442,-0.000366,0.002298,0.251958,4.164951,1.082906,0.246516,4.164584,1.085204,0.270645,0.000000,0.000653,-0.000035,-0.000476
3573965170.871679,0.001123,0.000188,0.005266,-0.005438,-0.000368,0.002294,0.251960,4.164951,1.082906,0.246522,4.164583,1.085200,0.270645,-0.000000,0.000652,-0.000035,-0.000475
3573965170.881679,0.001123,0.000203,0.005266,-0.005433,-0.000369,0.002291,0.251962,4.164951,1.082905,0.246529,4.164582,1.085196,0.270645,0.000000,0.000652,-0.000034,-0.000475
3573965170.891677,0.001122,0.000191,0.005257,-0.005429,-0.000370,0.002288,0.251964,4.164952,1.082904,0.246535,4.164581,1.085192,0.270645,-0.000000,0.000651,-0.000034,-0.000474
3573965170.901679,0.001121,0.000206,0.005256,-0.005425,-0.000372,0.002285,0.251967,4.164952,1.082904,0.246542,4.164581,1.085188,0.270645,0.000000,0.000651,-0.000033,-0.000474
3573965170.911680,0.001120,0.000194,0.005247,-0.005421,-0.000373,0.002281,0.251969,4.164953,1.082903,0.246548,4.164580,1.085184,0.270645,-0.000000,0.000650,-0.000033,-0.000473
3573965170.921679,0.001119,0.000209,0.005247,-0.005417,-0.000374,0.002278,0.251971,4.164953,1.082902,0.246555,4.164579,1.085180,0.270645,0.000000,0.000650,-0.000033,-0.000472
3573965170.931678,0.001118,0.000197,0.005238,-0.005412,-0.000376,0.002275,0.251974,4.164953,1.082902,0.246561,4.164578,1.085177,0.270645,-0.000000,0.000649,-0.000032,-0.000472
3573965170.941680,0.001117,0.000212,0.005237,-0.005408,-0.000377,0.002272,0.251976,4.164954,1.082901,0.246568,4.164577,1.085173,0.270645,0.000000,0.000649,-0.000032,-0.000471
3573965170.951678,0.001116,0.000200,0.005228,-0.005404,-0.000378,0.002268,0.251978,4.164954,1.082900,0.246574,4.164576,1.085169,0.270645,-0.000000,0.000648,-0.000031,-0.000471
3573965170.961681,0.001115,0.000215,0.005228,-0.005400,-0.000380,0.002265,0.251981,4.164955,1.082900,0.246581,4.164575,1.085165,0.270645,0.000000,0.000648,-0.000031,-0.000470
3573965170.971682,0.001114,0.000203,0.005219,-0.005396,-0.000381,0.002262,0.251983,4.164955,1.082899,0.246587,4.164574,1.085161,0.270645,-0.000000,0.000647,-0.000031,-0.000470
3573965170.981681,0.001113,0.000217,0.005218,-0.005391,-0.000382,0.002259,0.251985,4.164955,1.082898,0.246594,4.164573,1.085157,0.270645,0.000000,0.000647,-0.000030,-0.000469
3573965170.991681,0.001112,0.000205,0.005209,-0.005387,-0.000384,0.002256,0.251988,4.164956,1.082898,0.246600,4.164572,1.085153,0.270645,-0.000000,0.000646,-0.000030,-0.000468
3573965171.001681,0.001112,0.000220,0.005209,-0.005383,-0.000385,0.002252,0.251990,4.164956,1.082897,0.246607,4.164571,1.085149,0.270645,0.000000,0.000646,-0.000029,-0.000468
3573965171.011681,0.001111,0.000208,0.005200,-0.005379,-0.000386,0.002249,0.251992,4.164957,1.082896,0.246613,4.164570,1.085146,0.270645,-0.000000,0.000645,-0.000029,-0.000467
3573965171.021684,0.001110,0.000223,0.005199,-0.005375,-0.000388,0.002246,0.251994,4.164957,1.082896,0.246620,4.164569,1.085142,0.270645,0.000000,0.000645,-0.000029,-0.000467
3573965171.031682,0.001109,0.000211,0.005190,-0.005371,-0.000389,0.002243,0.251997,4.164957,1.082895,0.246626,4.164568,1.085138,0.270645,-0.000000,0.000644,-0.000028,-0.000466
3573965171.041684,0.001108,0.000226,0.005190,-0.005366,-0.000390,0.002239,0.251999,4.164958,1.082895,0.246633,4.164568,1.085134,0.270645,0.000000,0.000644,-0.000028,-0.000465
3573965171.051683,0.001107,0.000214,0.005181,-0.005362,-0.000392,0.002236,0.252001,4.164958,1.082894,0.246639,4.164567,1.085130,0.270645,-0.000000,0.000643,-0.000027,-0.000465
3573965171.061683,0.001106,0.000228,0.005181,-0.005358,-0.000393,0.002233,0.252004,4.164959,1.082893,0.246646,4.164566,1.085126,0.270645,0.000000,0.000643,-0.000027,-0.000464
3573965171.071683,0.001105,0.000217,0.005172,-0.005354,-0.000394,0.002230,0.252006,4.164959,1.082893,0.246652,4.164565,1.085123,0.270645,-0.000000,0.000642,-0.000027,-0.000464
3573965171.081685,0.001104,0.000231,0.005171,-0.005350,-0.000396,0.002227,0.252008,4.164959,1.082892,0.246658,4.164564,1.085119,0.270645,0.000000,0.000642,-0.000026,-0.000463
3573965171.091685,0.001103,0.000219,0.005162,-0.005346,-0.000397,0.002224,0.252010,4.164960,1.082891,0.246665,4.164563,1.085115,0.270645,-0.000000,0.000641,-0.000026,-0.000463
3573965171.101685,0.001103,0.000234,0.005162,-0.005341,-0.000398,0.002220,0.252013,4.164960,1.082891,0.246671,4.164562,1.085111,0.270645,0.000000,0.000641,-0.000026,-0.000462
3573965171.111686,0.001102,0.000222,0.005153,-0.005337,-0.000400,0.002217,0.252015,4.164961,1.082890,0.246678,4.164561,1.085107,0.270645,-0.000000,0.000640,-0.000025,-0.000461
3573965171.121685,0.001101,0.000236,0.005153,-0.005333,-0.000401,0.002214,0.252017,4.164961,1.082890,0.246684,4.164560,1.085104,0.270645,0.000000,0.000640,-0.000025,-0.000461
3573965171.131684,0.001100,0.000225,0.005144,-0.005329,-0.000402,0.002211,0.252020,4.164961,1.082889,0.246691,4.164559,1.085100,0.270645,-0.000000,0.000639,-0.000024,-0.000460
3573965171.141686,0.001099,0.000239,0.005143,-0.005325,-0.000403,0.002208,0.252022,4.164962,1.082888,0.246697,4.164558,1.085096,0.270645,0.000000,0.000639,-0.000024,-0.000460
3573965171.151687,0.001098,0.000228,0.005134,-0.005321,-0.000405,0.002204,0.252024,4.164962,1.082888,0.246703,4.164557,1.085092,0.270645,-0.000000,0.000638,-0.000024,-0.000459
3573965171.161687,0.001097,0.000242,0.005134,-0.005317,-0.000406,0.002201,0.252026,4.164963,1.082887,0.246710,4.164557,1.085088,0.270645,0.000000,0.000638,-0.000023,-0.000458
3573965171.171687,0.001096,0.000230,0.005125,-0.005312,-0.000407,0.002198,0.252029,4.164963,1.082886,0.246716,4.164556,1.085085,0.270645,-0.000000,0.000637,-0.000023,-0.000458
3573965171.181687,0.001095,0.000244,0.005125,-0.005308,-0.000409,0.002195,0.252031,4.164963,1.082886,0.246723,4.164555,1.085081,0.270645,0.000000,0.000637,-0.000022,-0.000457
3573965171.191687,0.001094,0.000233,0.005116,-0.005304,-0.000410,0.002192,0.252033,4.164964,1.082885,0.246729,4.164554,1.085077,0.270645,-0.000000,0.000636,-0.000022,-0.000457
3573965171.201688,0.001094,0.000247,0.005115,-0.005300,-0.000411,0.002189,0.252035,4.164964,1.082885,0.246735,4.164553,1.085073,0.270645,0.000000,0.000636,-0.000022,-0.000456
3573965171.211689,0.001093,0.000236,0.005107,-0.005296,-0.000413,0.002186,0.252038,4.164964,1.082884,0.246742,4.164552,1.085070,0.270645,-0.000000,0.000635,-0.000021,-0.000456
3573965171.221689,0.001092,0.000249,0.005106,-0.005292,-0.000414,0.002182,0.252040,4.164965,1.082883,0.246748,4.164551,1.085066,0.270645,0.000000,0.000635,-0.000021,-0.000455
3573965171.231687,0.001091,0.000238,0.005098,-0.005288,-0.000415,0.002179,0.252042,4.164965,1.082883,0.246754,4.164550,1.085062,0.270645,-0.000000,0.000634,-0.000020,-0.000454
3573965171.241688,0.001090,0.000252,0.005097,-0.005284,-0.000416,0.002176,0.252044,4.164966,1.082882,0.246761,4.164549,1.085058,0.270645,0.000000,0.000634,-0.000020,-0.000454
3573965171.251688,0.001089,0.000241,0.005088,-0.005279,-0.000418,0.002173,0.252047,4.164966,1.082882,0.246767,4.164548,1.085055,0.270645,-0.000000,0.000633,-0.000020,-0.000453
3573965171.261690,0.001088,0.000255,0.005088,-0.005275,-0.000419,0.002170,0.252049,4.164966,1.082881,0.246774,4.164547,1.085051,0.270645,0.000000,0.000633,-0.000019,-0.000453
3573965171.271691,0.001087,0.000243,0.005079,-0.005271,-0.000420,0.002167,0.252051,4.164967,1.082880,0.246780,4.164547,1.085047,0.270645,-0.000000,0.000633,-0.000019,-0.000452
3573965171.281691,0.001087,0.000257,0.005079,-0.005267,-0.000422,0.002164,0.252053,4.164967,1.082880,0.246786,4.164546,1.085043,0.270645,0.000000,0.000632,-0.000019,-0.000452
3573965171.291690,0.001086,0.000246,0.005070,-0.005263,-0.000423,0.002160,0.252056,4.164968,1.082879,0.246793,4.164545,1.085040,0.270645,-0.000000,0.000632,-0.000018,-0.000451
3573965171.301692,0.001085,0.000260,0.005069,-0.005259,-0.000424,0.002157,0.252058,4.164968,1.082879,0.246799,4.164544,1.085036,0.270645,0.000000,0.000631,-0.000018,-0.000450
