Absolute Time,tau_d_psi,tau_d_x,tau_d_y,z1_psi,z1_x,z1_y,eta_d_PSI,eta_d_X,eta_d_Y,eta_hat_psi,eta_hat_x,eta_hat_y,s,s_dot,nu_psi_hat, nu_x_hat, nu_y_hat
3573965804.201253,2.272345,-1.335663,2.928208,-0.210602,0.153206,-0.178980,0.191766,6.883906,2.953238,-0.018836,7.037112,2.774258,0.640034,0.091978,-0.020323,0.696621,0.422492
3573965804.211254,2.259853,-1.349547,2.888085,-0.210714,0.153096,-0.179139,0.191919,6.890900,2.957465,-0.018795,7.043995,2.778326,0.640952,0.091728,-0.020054,0.694699,0.421404
3573965804.221254,2.247387,-1.363211,2.848270,-0.210824,0.152984,-0.179295,0.192072,6.897875,2.961678,-0.018752,7.050859,2.782383,0.641869,0.091478,-0.019785,0.692777,0.420314
3573965804.231254,2.234948,-1.376660,2.808763,-0.210932,0.152871,-0.179448,0.192226,6.904833,2.965878,-0.018706,7.057704,2.786430,0.642782,0.091228,-0.019518,0.690855,0.419222
3573965804.241254,2.222536,-1.389893,2.769564,-0.211037,0.152756,-0.179597,0.192379,6.911774,2.970063,-0.018658,7.064530,2.790466,0.643693,0.090977,-0.019250,0.688934,0.418129
3573965804.251253,2.210153,-1.402914,2.730674,-0.211139,0.152640,-0.179743,0.192532,6.918696,2.974235,-0.018607,7.071336,2.794492,0.644602,0.090726,-0.018984,0.687014,0.417035
3573965804.261251,2.197798,-1.415725,2.692092,-0.211240,0.152523,-0.179886,0.192686,6.925601,2.978393,-0.018554,7.078124,2.798507,0.645508,0.090474,-0.018719,0.685094,0.415939
3573965804.271256,2.185473,-1.428326,2.653817,-0.211338,0.152405,-0.180026,0.192839,6.932487,2.982538,-0.018499,7.084892,2.802512,0.646411,0.090222,-0.018454,0.683174,0.414842
3573965804.281256,2.173179,-1.440721,2.615850,-0.211433,0.152285,-0.180162,0.192992,6.939356,2.986668,-0.018441,7.091641,2.806506,0.647312,0.089970,-0.018189,0.681255,0.413744
3573965804.291255,2.160916,-1.452910,2.578191,-0.211527,0.152165,-0.180294,0.193145,6.946206,2.990785,-0.018382,7.098371,2.810490,0.648210,0.089717,-0.017926,0.679338,0.412645
3573965804.301256,2.148685,-1.464896,2.540838,-0.211618,0.152043,-0.180424,0.193298,6.953039,2.994887,-0.018320,7.105082,2.814464,0.649106,0.089463,-0.017663,0.677421,0.411545
3573965804.311257,2.136486,-1.476681,2.503792,-0.211707,0.151920,-0.180550,0.193451,6.959854,2.998976,-0.018255,7.111774,2.818426,0.650000,0.089210,-0.017402,0.675505,0.410443
3573965804.321257,2.124320,-1.488266,2.467052,-0.211794,0.151796,-0.180672,0.193604,6.966650,3.003051,-0.018189,7.118446,2.822379,0.650891,0.088956,-0.017141,0.673589,0.409341
3573965804.331257,2.112188,-1.499654,2.430617,-0.211878,0.151671,-0.180791,0.193757,6.973429,3.007112,-0.018121,7.125100,2.826321,0.651779,0.088702,-0.016880,0.671675,0.408238
3573965804.341257,2.100090,-1.510846,2.394486,-0.211960,0.151545,-0.180907,0.193910,6.980190,3.011159,-0.018050,7.131734,2.830252,0.652665,0.088447,-0.016621,0.669763,0.407135
3573965804.351256,2.088028,-1.521844,2.358660,-0.212040,0.151417,-0.181019,0.194063,6.986932,3.015192,-0.017977,7.138349,2.834173,0.653548,0.088193,-0.016362,0.667851,0.406030
3573965804.361253,2.076000,-1.532650,2.323137,-0.212118,0.151289,-0.181128,0.194216,6.993656,3.019211,-0.017902,7.144945,2.838084,0.654428,0.087938,-0.016104,0.665941,0.404925
3573965804.371259,2.064009,-1.543266,2.287917,-0.212194,0.151160,-0.181233,0.194369,7.000362,3.023216,-0.017825,7.151522,2.841984,0.655307,0.087683,-0.015848,0.664032,0.403820
3573965804.381259,2.052055,-1.553693,2.252998,-0.212268,0.151030,-0.181334,0.194522,7.007050,3.027208,-0.017746,7.158080,2.845873,0.656182,0.087427,-0.015592,0.662124,0.402714
3573965804.391259,2.040137,-1.563933,2.218380,-0.212340,0.150899,-0.181432,0.194675,7.013720,3.031185,-0.017665,7.164619,2.849752,0.657055,0.087172,-0.015336,0.660218,0.401607
3573965804.401259,2.028257,-1.573989,2.184062,-0.212409,0.150767,-0.181527,0.194828,7.020372,3.035148,-0.017581,7.171139,2.853621,0.657926,0.086916,-0.015082,0.658314,0.400500
3573965804.411259,2.016416,-1.583861,2.150043,-0.212477,0.150634,-0.181618,0.194981,7.027005,3.039097,-0.017496,7.177639,2.857479,0.658793,0.086660,-0.014829,0.656411,0.399393
3573965804.421260,2.004612,-1.593552,2.116322,-0.212542,0.150500,-0.181705,0.195133,7.033621,3.043032,-0.017409,7.184121,2.861327,0.659659,0.086404,-0.014576,0.654509,0.398286
3573965804.431261,1.992848,-1.603063,2.082897,-0.212606,0.150365,-0.181789,0.195286,7.040218,3.046953,-0.017320,7.190583,2.865164,0.660522,0.086148,-0.014325,0.652610,0.397178
3573965804.441260,1.981124,-1.612396,2.049769,-0.212667,0.150230,-0.181870,0.195439,7.046797,3.050861,-0.017229,7.197026,2.868991,0.661382,0.085892,-0.014074,0.650712,0.396070
3573965804.451259,1.969439,-1.621553,2.016935,-0.212727,0.150093,-0.181946,0.195591,7.053357,3.054754,-0.017135,7.203451,2.872807,0.662239,0.085636,-0.013825,0.648816,0.394963
3573965804.461257,1.957795,-1.630536,1.984395,-0.212784,0.149956,-0.182019,0.195744,7.059900,3.058633,-0.017040,7.209856,2.876613,0.663094,0.085379,-0.013576,0.646922,0.393855
3573965804.471260,1.946191,-1.639345,1.952147,-0.212840,0.149818,-0.182089,0.195896,7.066424,3.062498,-0.016944,7.216242,2.880409,0.663947,0.085123,-0.013328,0.645030,0.392747
3573965804.481262,1.934629,-1.647983,1.920191,-0.212894,0.149679,-0.182154,0.196049,7.072930,3.066349,-0.016845,7.222609,2.884194,0.664797,0.084866,-0.013081,0.643140,0.391639
3573965804.491262,1.923108,-1.656452,1.888524,-0.212946,0.149540,-0.182217,0.196201,7.079417,3.070186,-0.016744,7.228957,2.887969,0.665644,0.084609,-0.012835,0.641251,0.390531
3573965804.501261,1.911629,-1.664753,1.857146,-0.212996,0.149399,-0.182275,0.196354,7.085887,3.074009,-0.016642,7.235286,2.891734,0.666489,0.084353,-0.012591,0.639365,0.389424
3573965804.511262,1.900192,-1.672887,1.826055,-0.213044,0.149258,-0.182330,0.196506,7.092338,3.077817,-0.016538,7.241596,2.895488,0.667331,0.084096,-0.012347,0.637482,0.388316
3573965804.521264,1.888798,-1.680857,1.795251,-0.213090,0.149117,-0.182381,0.196658,7.098771,3.081612,-0.016432,7.247888,2.899231,0.668171,0.083840,-0.012104,0.635600,0.387209
3573965804.531263,1.877446,-1.688664,1.764732,-0.213135,0.148974,-0.182429,0.196811,7.105186,3.085393,-0.016324,7.254160,2.902965,0.669008,0.083583,-0.011862,0.633720,0.386103
3573965804.541264,1.866138,-1.696309,1.734495,-0.213177,0.148831,-0.182472,0.196963,7.111582,3.089160,-0.016214,7.260413,2.906688,0.669843,0.083327,-0.011621,0.631843,0.384996
3573965804.551261,1.854874,-1.703795,1.704541,-0.213218,0.148687,-0.182512,0.197115,7.117960,3.092913,-0.016103,7.266647,2.910400,0.670675,0.083070,-0.011381,0.629968,0.383890
3573965804.561259,1.843653,-1.711122,1.674868,-0.213257,0.148543,-0.182549,0.197267,7.124320,3.096651,-0.015990,7.272863,2.914103,0.671504,0.082814,-0.011142,0.628096,0.382785
3573965804.571264,1.832477,-1.718292,1.645473,-0.213295,0.148398,-0.182582,0.197419,7.130662,3.100376,-0.015875,7.279059,2.917795,0.672331,0.082557,-0.010904,0.626226,0.381680
3573965804.581265,1.821344,-1.725307,1.616357,-0.213331,0.148252,-0.182611,0.197572,7.136985,3.104087,-0.015759,7.285237,2.921476,0.673155,0.082301,-0.010668,0.624359,0.380575
3573965804.591264,1.810257,-1.732168,1.587517,-0.213365,0.148105,-0.182636,0.197724,7.143291,3.107784,-0.015641,7.291396,2.925148,0.673977,0.082045,-0.010432,0.622494,0.379472
3573965804.601264,1.799214,-1.738876,1.558952,-0.213397,0.147958,-0.182657,0.197876,7.149578,3.111466,-0.015522,7.297536,2.928809,0.674796,0.081789,-0.010197,0.620631,0.378368
3573965804.611265,1.788217,-1.745434,1.530660,-0.213428,0.147811,-0.182675,0.198027,7.155847,3.115135,-0.015400,7.303657,2.932460,0.675613,0.081533,-0.009963,0.618771,0.377266
3573965804.621266,1.777265,-1.751843,1.502640,-0.213457,0.147663,-0.182689,0.198179,7.162097,3.118790,-0.015278,7.309760,2.936100,0.676427,0.081277,-0.009731,0.616914,0.376164
3573965804.631266,1.766358,-1.758104,1.474890,-0.213484,0.147514,-0.182700,0.198331,7.168330,3.122431,-0.015153,7.315844,2.939731,0.677238,0.081022,-0.009499,0.615060,0.375063
3573965804.641266,1.755498,-1.764218,1.447410,-0.213510,0.147365,-0.182706,0.198483,7.174544,3.126057,-0.015027,7.321908,2.943351,0.678047,0.080766,-0.009269,0.613208,0.373962
3573965804.651265,1.744683,-1.770188,1.420196,-0.213535,0.147215,-0.182709,0.198635,7.180740,3.129670,-0.014900,7.327955,2.946961,0.678854,0.080511,-0.009039,0.611359,0.372863
3573965804.661262,1.733914,-1.776014,1.393249,-0.213557,0.147064,-0.182709,0.198786,7.186918,3.133269,-0.014771,7.333982,2.950561,0.679657,0.080256,-0.008811,0.609513,0.371764
3573965804.671267,1.723192,-1.781697,1.366565,-0.213579,0.146913,-0.182704,0.198938,7.193078,3.136854,-0.014641,7.339991,2.954150,0.680459,0.080001,-0.008583,0.607669,0.370666
3573965804.681268,1.712517,-1.787240,1.340145,-0.213599,0.146762,-0.182696,0.199090,7.199220,3.140426,-0.014509,7.345981,2.957730,0.681257,0.079746,-0.008357,0.605829,0.369570
3573965804.691268,1.701888,-1.792644,1.313986,-0.213617,0.146610,-0.182684,0.199241,7.205343,3.143983,-0.014376,7.351953,2.961299,0.682054,0.079492,-0.008132,0.603991,0.368474
3573965804.701267,1.691306,-1.797909,1.288086,-0.213634,0.146457,-0.182668,0.199393,7.211449,3.147526,-0.014241,7.357906,2.964858,0.682847,0.079238,-0.007908,0.602156,0.367379
3573965804.711267,1.680771,-1.803038,1.262444,-0.213649,0.146304,-0.182649,0.199544,7.217536,3.151056,-0.014105,7.363840,2.968407,0.683638,0.078984,-0.007685,0.600325,0.366285
3573965804.721269,1.670283,-1.808032,1.237058,-0.213663,0.146151,-0.182625,0.199695,7.223606,3.154571,-0.013967,7.369756,2.971946,0.684427,0.078730,-0.007463,0.598496,0.365192
3573965804.731270,1.659842,-1.812891,1.211928,-0.213675,0.145997,-0.182599,0.199847,7.229657,3.158073,-0.013828,7.375654,2.975475,0.685213,0.078477,-0.007242,0.596670,0.364101
3573965804.741270,1.649449,-1.817618,1.187051,-0.213686,0.145842,-0.182568,0.199998,7.235690,3.161561,-0.013688,7.381532,2.978993,0.685996,0.078224,-0.007022,0.594848,0.363010
3573965804.751268,1.639104,-1.822214,1.162425,-0.213696,0.145687,-0.182533,0.200149,7.241706,3.165035,-0.013547,7.387393,2.982502,0.686777,0.077971,-0.006803,0.593028,0.361921
3573965804.761265,1.628806,-1.826679,1.138049,-0.213704,0.145532,-0.182495,0.200301,7.247703,3.168496,-0.013404,7.393235,2.986000,0.687556,0.077718,-0.006586,0.591212,0.360833
3573965804.771271,1.618555,-1.831015,1.113922,-0.213711,0.145376,-0.182453,0.200452,7.253682,3.171942,-0.013260,7.399058,2.989489,0.688332,0.077466,-0.006369,0.589399,0.359746
3573965804.781269,1.608353,-1.835224,1.090041,-0.213717,0.145220,-0.182408,0.200603,7.259644,3.175375,-0.013114,7.404863,2.992967,0.689105,0.077214,-0.006154,0.587589,0.358660
3573965804.791271,1.598198,-1.839307,1.066406,-0.213721,0.145063,-0.182359,0.200754,7.265587,3.178794,-0.012967,7.410650,2.996436,0.689876,0.076962,-0.005940,0.585783,0.357575
3573965804.801271,1.588092,-1.843265,1.043014,-0.213724,0.144906,-0.182306,0.200905,7.271513,3.182200,-0.012820,7.416419,2.999894,0.690644,0.076711,-0.005726,0.583979,0.356492
3573965804.811271,1.578033,-1.847099,1.019865,-0.213726,0.144748,-0.182249,0.201056,7.277421,3.185592,-0.012670,7.422169,3.003343,0.691410,0.076460,-0.005514,0.582179,0.355411
3573965804.821271,1.568023,-1.850810,0.996956,-0.213727,0.144590,-0.182188,0.201206,7.283311,3.188970,-0.012520,7.427901,3.006781,0.692174,0.076210,-0.005303,0.580382,0.354330
3573965804.831272,1.558060,-1.854400,0.974285,-0.213726,0.144432,-0.182124,0.201357,7.289183,3.192334,-0.012369,7.433614,3.010210,0.692935,0.075960,-0.005093,0.578589,0.353251
3573965804.841272,1.548146,-1.857869,0.951852,-0.213724,0.144273,-0.182056,0.201508,7.295037,3.195685,-0.012216,7.439310,3.013629,0.693693,0.075710,-0.004884,0.576799,0.352174
3573965804.851271,1.538280,-1.861220,0.929654,-0.213721,0.144113,-0.181985,0.201659,7.300874,3.199022,-0.012062,7.444987,3.017038,0.694449,0.075460,-0.004677,0.575012,0.351097
3573965804.861267,1.528463,-1.864453,0.907690,-0.213717,0.143954,-0.181910,0.201809,7.306692,3.202346,-0.011907,7.450646,3.020436,0.695202,0.075211,-0.004470,0.573229,0.350023
3573965804.871273,1.518694,-1.867569,0.885959,-0.213711,0.143793,-0.181831,0.201960,7.312494,3.205656,-0.011751,7.456287,3.023825,0.695953,0.074963,-0.004264,0.571449,0.348949
3573965804.881274,1.508973,-1.870570,0.864458,-0.213705,0.143633,-0.181748,0.202110,7.318277,3.208953,-0.011594,7.461910,3.027205,0.696701,0.074715,-0.004060,0.569673,0.347878
3573965804.891272,1.499301,-1.873456,0.843186,-0.213697,0.143472,-0.181662,0.202261,7.324043,3.212236,-0.011436,7.467515,3.030574,0.697447,0.074467,-0.003856,0.567900,0.346808
3573965804.901274,1.489677,-1.876229,0.822142,-0.213688,0.143311,-0.181572,0.202411,7.329791,3.215506,-0.011277,7.473101,3.033934,0.698191,0.074220,-0.003654,0.566131,0.345739
3573965804.911274,1.480101,-1.878890,0.801324,-0.213678,0.143149,-0.181479,0.202561,7.335521,3.218762,-0.011117,7.478670,3.037283,0.698932,0.073973,-0.003453,0.564365,0.344672
3573965804.921275,1.470574,-1.881440,0.780730,-0.213667,0.142987,-0.181381,0.202712,7.341235,3.222005,-0.010955,7.484221,3.040623,0.699670,0.073726,-0.003253,0.562603,0.343607
3573965804.931276,1.461096,-1.883881,0.760359,-0.213655,0.142824,-0.181281,0.202862,7.346930,3.225234,-0.010793,7.489754,3.043953,0.700406,0.073480,-0.003054,0.560845,0.342543
3573965804.941275,1.451665,-1.886212,0.740209,-0.213642,0.142661,-0.181176,0.203012,7.352608,3.228450,-0.010630,7.495269,3.047274,0.701140,0.073235,-0.002856,0.559090,0.341481
3573965804.951277,1.442284,-1.888436,0.720279,-0.213628,0.142498,-0.181068,0.203162,7.358269,3.231653,-0.010466,7.500766,3.050585,0.701871,0.072989,-0.002659,0.557339,0.340420
3573965804.961270,1.432950,-1.890553,0.700567,-0.213613,0.142334,-0.180956,0.203312,7.363912,3.234842,-0.010300,7.506246,3.053886,0.702600,0.072745,-0.002464,0.555591,0.339362
3573965804.971276,1.423665,-1.892565,0.681071,-0.213597,0.142170,-0.180841,0.203462,7.369537,3.238018,-0.010134,7.511707,3.057177,0.703326,0.072501,-0.002269,0.553847,0.338305
3573965804.981277,1.414428,-1.894472,0.661789,-0.213579,0.142006,-0.180722,0.203612,7.375146,3.241181,-0.009967,7.517151,3.060458,0.704050,0.072257,-0.002076,0.552107,0.337249
3573965804.991277,1.405240,-1.896276,0.642721,-0.213561,0.141841,-0.180600,0.203762,7.380737,3.244330,-0.009799,7.522577,3.063730,0.704771,0.072014,-0.001883,0.550371,0.336196
3573965805.001277,1.396100,-1.897978,0.623865,-0.213542,0.141676,-0.180474,0.203912,7.386310,3.247466,-0.009631,7.527986,3.066993,0.705490,0.071771,-0.001692,0.548638,0.335144
3573965805.011278,1.387008,-1.899578,0.605219,-0.213522,0.141510,-0.180344,0.204061,7.391867,3.250590,-0.009461,7.533377,3.070246,0.706206,0.071529,-0.001502,0.546909,0.334094
3573965805.021277,1.377965,-1.901078,0.586781,-0.213502,0.141344,-0.180211,0.204211,7.397406,3.253700,-0.009291,7.538750,3.073489,0.706920,0.071287,-0.001313,0.545184,0.333046
3573965805.031278,1.368970,-1.902479,0.568551,-0.213480,0.141178,-0.180074,0.204361,7.402928,3.256796,-0.009119,7.544106,3.076722,0.707632,0.071046,-0.001125,0.543463,0.331999
3573965805.041278,1.360022,-1.903782,0.550526,-0.213457,0.141011,-0.179934,0.204510,7.408433,3.259880,-0.008947,7.549444,3.079946,0.708341,0.070806,-0.000938,0.541745,0.330955
3573965805.051277,1.351123,-1.904987,0.532705,-0.213434,0.140844,-0.179790,0.204660,7.413921,3.262951,-0.008774,7.554764,3.083161,0.709048,0.070565,-0.000752,0.540031,0.329912
3573965805.061274,1.342272,-1.906097,0.515086,-0.213410,0.140676,-0.179643,0.204809,7.419391,3.266009,-0.008601,7.560068,3.086366,0.709753,0.070326,-0.000567,0.538322,0.328871
3573965805.071278,1.333469,-1.907111,0.497668,-0.213385,0.140509,-0.179492,0.204958,7.424845,3.269053,-0.008426,7.565353,3.089561,0.710455,0.070087,-0.000384,0.536616,0.327832
3573965805.081279,1.324714,-1.908030,0.480449,-0.213359,0.140340,-0.179338,0.205108,7.430281,3.272085,-0.008251,7.570622,3.092747,0.711154,0.069848,-0.000201,0.534914,0.326795
3573965805.091280,1.316006,-1.908857,0.463428,-0.213332,0.140172,-0.179180,0.205257,7.435701,3.275104,-0.008075,7.575873,3.095924,0.711852,0.069611,-0.000019,0.533216,0.325760
3573965805.101280,1.307333,-1.909591,0.446688,-0.213304,0.140003,-0.179019,0.205406,7.441104,3.278110,-0.007898,7.581106,3.099091,0.712547,0.069373,0.000161,0.531522,0.324727
3573965805.111280,1.298706,-1.910234,0.430152,-0.213276,0.139833,-0.178855,0.205555,7.446490,3.281103,-0.007721,7.586323,3.102248,0.713239,0.069136,0.000340,0.529832,0.323695
3573965805.121280,1.290127,-1.910787,0.413809,-0.213247,0.139664,-0.178686,0.205704,7.451859,3.284083,-0.007543,7.591522,3.105397,0.713929,0.068900,0.000519,0.528145,0.322666
3573965805.131280,1.281596,-1.911250,0.397656,-0.213217,0.139493,-0.178515,0.205853,7.457211,3.287050,-0.007364,7.596704,3.108535,0.714617,0.068665,0.000696,0.526463,0.321639
3573965805.141282,1.273113,-1.911625,0.381693,-0.213187,0.139323,-0.178340,0.206002,7.462546,3.290005,-0.007185,7.601869,3.111665,0.715303,0.068430,0.000872,0.524785,0.320614
3573965805.151279,1.264677,-1.911912,0.365919,-0.213156,0.139152,-0.178162,0.206151,7.467865,3.292947,-0.007005,7.607017,3.114785,0.715986,0.068195,0.001047,0.523111,0.319590
3573965805.161278,1.256289,-1.912113,0.350330,-0.213124,0.138981,-0.177980,0.206299,7.473167,3.295876,-0.006824,7.612147,3.117896,0.716667,0.067961,0.001221,0.521440,0.318569
3573965805.171282,1.247948,-1.912228,0.334927,-0.213091,0.138809,-0.177795,0.206448,7.478452,3.298793,-0.006643,7.617261,3.120997,0.717345,0.067728,0.001394,0.519774,0.317550
3573965805.181283,1.239655,-1.912259,0.319708,-0.213058,0.138637,-0.177607,0.206597,7.483721,3.301697,-0.006461,7.622358,3.124090,0.718021,0.067495,0.001566,0.518112,0.316532
3573965805.191281,1.231408,-1.912206,0.304671,-0.213024,0.138464,-0.177415,0.206745,7.488973,3.304588,-0.006279,7.627438,3.127173,0.718695,0.067263,0.001737,0.516454,0.315517
3573965805.201282,1.223209,-1.912070,0.289815,-0.212990,0.138292,-0.177220,0.206893,7.494209,3.307467,-0.006096,7.632500,3.130246,0.719366,0.067032,0.001907,0.514800,0.314504
3573965805.211283,1.215058,-1.911852,0.275139,-0.212954,0.138118,-0.177022,0.207042,7.499428,3.310333,-0.005913,7.637546,3.133311,0.720035,0.066801,0.002076,0.513150,0.313493
3573965805.221283,1.206953,-1.911553,0.260640,-0.212919,0.137945,-0.176820,0.207190,7.504631,3.313187,-0.005729,7.642575,3.136366,0.720702,0.066570,0.002244,0.511505,0.312484
3573965805.231284,1.198894,-1.911174,0.246318,-0.212882,0.137771,-0.176615,0.207338,7.509817,3.316028,-0.005544,7.647588,3.139412,0.721367,0.066341,0.002410,0.509863,0.311477
3573965805.241284,1.190883,-1.910716,0.232171,-0.212846,0.137596,-0.176407,0.207487,7.514987,3.318857,-0.005359,7.652583,3.142449,0.722029,0.066112,0.002576,0.508225,0.310473
3573965805.251281,1.182918,-1.910180,0.218197,-0.212808,0.137421,-0.176196,0.207635,7.520141,3.321673,-0.005173,7.657562,3.145477,0.722689,0.065883,0.002741,0.506592,0.309470
3573965805.261280,1.175000,-1.909566,0.204396,-0.212770,0.137246,-0.175981,0.207783,7.525278,3.324477,-0.004987,7.662524,3.148496,0.723347,0.065655,0.002904,0.504963,0.308469
3573965805.271285,1.167128,-1.908876,0.190766,-0.212731,0.137070,-0.175763,0.207931,7.530399,3.327269,-0.004801,7.667470,3.151506,0.724002,0.065428,0.003067,0.503338,0.307471
3573965805.281286,1.159303,-1.908110,0.177305,-0.212692,0.136894,-0.175542,0.208078,7.535504,3.330049,-0.004614,7.672399,3.154506,0.724655,0.065202,0.003228,0.501717,0.306475
3573965805.291285,1.151523,-1.907269,0.164013,-0.212653,0.136718,-0.175318,0.208226,7.540593,3.332816,-0.004427,7.677311,3.157498,0.725306,0.064976,0.003389,0.500100,0.305481
3573965805.301286,1.143790,-1.906354,0.150887,-0.212613,0.136541,-0.175091,0.208374,7.545666,3.335571,-0.004239,7.682207,3.160480,0.725955,0.064751,0.003548,0.498488,0.304489
3573965805.311286,1.136102,-1.905367,0.137926,-0.212572,0.136363,-0.174860,0.208522,7.550723,3.338314,-0.004050,7.687086,3.163454,0.726601,0.064526,0.003707,0.496879,0.303499
3573965805.321286,1.128461,-1.904307,0.125129,-0.212531,0.136186,-0.174626,0.208669,7.555764,3.341045,-0.003862,7.691949,3.166418,0.727245,0.064302,0.003865,0.495275,0.302512
3573965805.331287,1.120865,-1.903175,0.112495,-0.212490,0.136007,-0.174389,0.208817,7.560789,3.343763,-0.003673,7.696796,3.169374,0.727887,0.064079,0.004021,0.493675,0.301527
3573965805.341287,1.113314,-1.901973,0.100022,-0.212448,0.135829,-0.174149,0.208964,7.565798,3.346470,-0.003483,7.701626,3.172320,0.728527,0.063856,0.004176,0.492080,0.300544
3573965805.351286,1.105809,-1.900701,0.087709,-0.212405,0.135650,-0.173906,0.209112,7.570791,3.349164,-0.003294,7.706440,3.175258,0.729164,0.063634,0.004331,0.490488,0.299563
3573965805.361282,1.098349,-1.899360,0.075554,-0.212363,0.135470,-0.173660,0.209259,7.575768,3.351847,-0.003104,7.711238,3.178187,0.729800,0.063413,0.004484,0.488901,0.298584
3573965805.371287,1.090934,-1.897952,0.063556,-0.212319,0.135290,-0.173411,0.209406,7.580729,3.354518,-0.002913,7.716020,3.181107,0.730433,0.063192,0.004637,0.487318,0.297608
3573965805.381288,1.083564,-1.896475,0.051714,-0.212276,0.135110,-0.173159,0.209553,7.585675,3.357176,-0.002723,7.720785,3.184018,0.731064,0.062972,0.004788,0.485740,0.296634
3573965805.391288,1.076239,-1.894933,0.040026,-0.212232,0.134929,-0.172904,0.209700,7.590605,3.359823,-0.002532,7.725534,3.186920,0.731692,0.062752,0.004939,0.484166,0.295662
3573965805.401288,1.068959,-1.893324,0.028491,-0.212187,0.134748,-0.172645,0.209847,7.595520,3.362458,-0.002340,7.730268,3.189813,0.732319,0.062534,0.005089,0.482596,0.294692
3573965805.411289,1.061723,-1.891651,0.017108,-0.212143,0.134566,-0.172384,0.209994,7.600419,3.365082,-0.002149,7.734985,3.192698,0.732943,0.062316,0.005237,0.481030,0.293725
3573965805.421289,1.054532,-1.889914,0.005875,-0.212098,0.134384,-0.172120,0.210141,7.605302,3.367693,-0.001957,7.739686,3.195574,0.733565,0.062098,0.005385,0.479468,0.292760
3573965805.431289,1.047385,-1.888113,-0.005209,-0.212052,0.134202,-0.171853,0.210288,7.610170,3.370293,-0.001765,7.744371,3.198441,0.734185,0.061882,0.005531,0.477911,0.291797
3573965805.441289,1.040282,-1.886250,-0.016145,-0.212007,0.134019,-0.171582,0.210434,7.615022,3.372881,-0.001572,7.749041,3.201299,0.734803,0.061666,0.005677,0.476359,0.290836
3573965805.451288,1.033223,-1.884325,-0.026935,-0.211961,0.133835,-0.171309,0.210581,7.619859,3.375458,-0.001380,7.753694,3.204148,0.735418,0.061450,0.005822,0.474810,0.289878
3573965805.461287,1.026207,-1.882339,-0.037579,-0.211914,0.133651,-0.171033,0.210728,7.624681,3.378023,-0.001187,7.758332,3.206989,0.736032,0.061236,0.005965,0.473266,0.288922
3573965805.471291,1.019236,-1.880293,-0.048080,-0.211868,0.133467,-0.170754,0.210874,7.629487,3.380576,-0.000994,7.762954,3.209822,0.736643,0.061022,0.006108,0.471726,0.287969
3573965805.481292,1.012307,-1.878187,-0.058438,-0.211821,0.133282,-0.170473,0.211020,7.634278,3.383118,-0.000800,7.767560,3.212645,0.737252,0.060808,0.006250,0.470191,0.287017
3573965805.491290,1.005423,-1.876023,-0.068656,-0.211774,0.133096,-0.170188,0.211167,7.639054,3.385648,-0.000607,7.772151,3.215460,0.737859,0.060596,0.006391,0.468660,0.286068
3573965805.501291,0.998581,-1.873801,-0.078733,-0.211726,0.132910,-0.169901,0.211313,7.643815,3.388167,-0.000413,7.776726,3.218267,0.738464,0.060384,0.006531,0.467133,0.285122
3573965805.511292,0.991782,-1.871521,-0.088671,-0.211679,0.132724,-0.169610,0.211459,7.648561,3.390675,-0.000220,7.781285,3.221064,0.739067,0.060172,0.006670,0.465610,0.284177
3573965805.521291,0.985026,-1.869185,-0.098473,-0.211631,0.132537,-0.169317,0.211605,7.653291,3.393171,-0.000026,7.785829,3.223854,0.739667,0.059962,0.006808,0.464092,0.283235
3573965805.531293,0.978313,-1.866793,-0.108138,-0.211583,0.132350,-0.169021,0.211751,7.658007,3.395656,0.000168,7.790357,3.226634,0.740266,0.059752,0.006945,0.462579,0.282296
3573965805.541293,0.971642,-1.864347,-0.117668,-0.211534,0.132162,-0.168723,0.211897,7.662707,3.398129,0.000363,7.794870,3.229406,0.740862,0.059543,0.007081,0.461069,0.281358
3573965805.551291,0.965014,-1.861846,-0.127065,-0.211486,0.131974,-0.168421,0.212043,7.667393,3.400592,0.000557,7.799367,3.232170,0.741457,0.059334,0.007217,0.459565,0.280423
3573965805.561288,0.958428,-1.859292,-0.136329,-0.211437,0.131785,-0.168117,0.212189,7.672064,3.403043,0.000751,7.803849,3.234925,0.742049,0.059126,0.007351,0.458064,0.279491
3573965805.571293,0.951884,-1.856684,-0.145462,-0.211388,0.131596,-0.167811,0.212334,7.676720,3.405483,0.000946,7.808316,3.237672,0.742639,0.058919,0.007484,0.456568,0.278560
3573965805.581294,0.945381,-1.854025,-0.154465,-0.211339,0.131406,-0.167501,0.212480,7.681361,3.407911,0.001140,7.812767,3.240410,0.743227,0.058713,0.007617,0.455076,0.277632
3573965805.591294,0.938921,-1.851315,-0.163340,-0.211290,0.131216,-0.167189,0.212625,7.685988,3.410329,0.001335,7.817204,3.243140,0.743814,0.058507,0.007749,0.453589,0.276707
3573965805.601294,0.932502,-1.848553,-0.172087,-0.211241,0.131025,-0.166874,0.212771,7.690599,3.412736,0.001530,7.821625,3.245862,0.744398,0.058302,0.007879,0.452106,0.275784
3573965805.611293,0.926124,-1.845742,-0.180708,-0.211191,0.130834,-0.166556,0.212916,7.695197,3.415132,0.001725,7.826030,3.248575,0.744980,0.058098,0.008009,0.450627,0.274863
