u_BT,u_VSP1,Absolute Time
0.981607,0.000000,3568944158.864168
0.981607,0.000000,3568944158.874169
0.981607,0.000000,3568944158.884170
0.981607,0.000000,3568944158.894169
0.981607,0.000000,3568944158.904169
0.981607,0.000000,3568944158.914170
0.981607,0.000000,3568944158.924169
0.981607,0.000000,3568944158.934171
0.981607,0.000000,3568944158.944171
0.981607,0.000000,3568944158.954170
0.981607,0.000000,3568944158.964170
0.981607,0.000000,3568944158.974170
0.981607,0.000000,3568944158.984170
0.981607,0.000000,3568944158.994172
0.981607,0.000000,3568944159.004173
0.981607,0.000000,3568944159.014172
0.981607,0.000000,3568944159.024173
0.981607,0.000000,3568944159.034173
0.981607,0.000000,3568944159.044174
0.981607,0.000000,3568944159.054174
0.981607,0.000000,3568944159.064176
0.981607,0.000000,3568944159.074174
0.981607,0.000000,3568944159.084174
0.981607,0.000000,3568944159.094175
0.981607,0.000000,3568944159.104175
0.981607,0.000000,3568944159.114176
0.981607,0.000000,3568944159.124177
0.981607,0.000000,3568944159.134176
0.981607,0.000000,3568944159.144176
0.981607,0.000000,3568944159.154176
0.981607,0.000000,3568944159.164177
0.981607,0.000000,3568944159.174177
0.981607,0.000000,3568944159.184179
0.981607,0.000000,3568944159.194178
0.981607,0.000000,3568944159.204177
0.981607,0.000000,3568944159.214177
0.981607,0.000000,3568944159.224178
0.981607,0.000000,3568944159.234179
0.981607,0.000000,3568944159.244181
0.981607,0.000000,3568944159.254179
0.981607,0.000000,3568944159.264179
0.981607,0.000000,3568944159.274178
0.981607,0.000000,3568944159.284179
0.981607,0.000000,3568944159.294182
0.981607,0.000000,3568944159.304182
0.981607,0.000000,3568944159.314180
0.981607,0.000000,3568944159.324181
0.981607,0.000000,3568944159.334181
0.981607,0.000000,3568944159.344182
0.981607,0.000000,3568944159.354182
0.981607,0.000000,3568944159.364183
0.981607,0.000000,3568944159.374181
0.981607,0.000000,3568944159.384183
0.981607,0.000000,3568944159.394183
0.981607,0.000000,3568944159.404183
0.981607,0.000000,3568944159.414184
0.981607,0.000000,3568944159.424185
0.981607,0.000000,3568944159.434184
0.981607,0.000000,3568944159.444185
0.981607,0.000000,3568944159.454185
0.981607,0.000000,3568944159.464184
0.981607,0.000000,3568944159.474186
0.981607,0.000000,3568944159.484187
0.981607,0.000000,3568944159.494185
0.981607,0.000000,3568944159.504187
0.981607,0.000000,3568944159.514186
0.981607,0.000000,3568944159.524187
0.981607,0.000000,3568944159.534188
0.981607,0.000000,3568944159.544188
0.981607,0.000000,3568944159.554187
0.981607,0.000000,3568944159.564188
0.981607,0.000000,3568944159.574188
0.981607,0.000000,3568944159.584188
0.981607,0.000000,3568944159.594190
0.981607,0.000000,3568944159.604188
0.981607,0.000000,3568944159.614189
0.981607,0.000000,3568944159.624189
0.981607,0.000000,3568944159.634192
0.981607,0.000000,3568944159.644190
0.981607,0.000000,3568944159.654191
0.981607,0.000000,3568944159.664192
0.981607,0.000000,3568944159.674191
0.981607,0.000000,3568944159.684191
0.981607,0.000000,3568944159.694191
0.981607,0.000000,3568944159.704192
0.981607,0.000000,3568944159.714193
0.981607,0.000000,3568944159.724193
0.981607,0.000000,3568944159.734192
0.981607,0.000000,3568944159.744193
0.981607,0.000000,3568944159.754193
0.981607,0.000000,3568944159.764193
0.981607,0.000000,3568944159.774194
0.981607,0.000000,3568944159.784195
0.981607,0.000000,3568944159.794195
0.981607,0.000000,3568944159.804194
0.981607,0.000000,3568944159.814195
0.981607,0.000000,3568944159.824195
0.981607,0.000000,3568944159.834196
0.981607,0.000000,3568944159.844197
0.981607,0.000000,3568944159.854196
0.981607,0.000000,3568944159.864197
0.981607,0.000000,3568944159.874196
0.981607,0.000000,3568944159.884197
0.981607,0.000000,3568944159.894197
0.981607,0.000000,3568944159.904198
0.981607,0.000000,3568944159.914198
0.981607,0.000000,3568944159.924197
0.981607,0.000000,3568944159.934197
0.981607,0.000000,3568944159.944199
0.981607,0.000000,3568944159.954199
0.981607,0.000000,3568944159.964200
0.981607,0.000000,3568944159.974199
0.981607,0.000000,3568944159.984199
0.981607,0.000000,3568944159.994200
0.981607,0.000000,3568944160.004200
0.981607,0.000000,3568944160.014200
0.981607,0.000000,3568944160.024202
0.981607,0.000000,3568944160.034202
0.981607,0.000000,3568944160.044201
0.981607,0.000000,3568944160.054202
0.981607,0.000000,3568944160.064201
0.981607,0.000000,3568944160.074203
0.981607,0.000000,3568944160.084203
0.981607,0.000000,3568944160.094203
0.981607,0.000000,3568944160.104203
0.981607,0.000000,3568944160.114202
0.981607,0.000000,3568944160.124203
0.981607,0.000000,3568944160.134204
0.981607,0.000000,3568944160.144205
0.981607,0.000000,3568944160.154204
0.981607,0.000000,3568944160.164205
0.981607,0.000000,3568944160.174204
0.981607,0.000000,3568944160.184206
0.981607,0.000000,3568944160.194206
0.981607,0.000000,3568944160.204207
0.981607,0.000000,3568944160.214206
0.981607,0.000000,3568944160.224206
0.981607,0.000000,3568944160.234207
0.981607,0.000000,3568944160.244206
0.981607,0.000000,3568944160.254208
0.981607,0.000000,3568944160.264208
0.981607,0.000000,3568944160.274207
0.981607,0.000000,3568944160.284208
0.981607,0.000000,3568944160.294209
0.981607,0.000000,3568944160.304209
0.981607,0.000000,3568944160.314210
0.981607,0.000000,3568944160.324210
0.981607,0.000000,3568944160.334208
0.981607,0.000000,3568944160.344210
0.981607,0.000000,3568944160.354210
0.981607,0.000000,3568944160.364210
0.981607,0.000000,3568944160.374211
0.981607,0.000000,3568944160.384212
0.981607,0.000000,3568944160.394212
0.981607,0.000000,3568944160.404210
0.981607,0.000000,3568944160.414211
0.981607,0.000000,3568944160.424211
0.981607,0.000000,3568944160.434212
0.981607,0.000000,3568944160.444214
0.981607,0.000000,3568944160.454212
0.981607,0.000000,3568944160.464212
0.981607,0.000000,3568944160.474211
0.981607,0.000000,3568944160.484213
0.981607,0.000000,3568944160.494215
0.981607,0.000000,3568944160.504215
0.981607,0.000000,3568944160.514214
0.981607,0.000000,3568944160.524214
0.981607,0.000000,3568944160.534215
0.981607,0.000000,3568944160.544215
0.981607,0.000000,3568944160.554217
0.981607,0.000000,3568944160.564217
0.981607,0.000000,3568944160.574215
0.981607,0.000000,3568944160.584216
0.981607,0.000000,3568944160.594217
0.981607,0.000000,3568944160.604215
0.981607,0.000000,3568944160.614217
0.981607,0.000000,3568944160.624218
0.981607,0.000000,3568944160.634218
0.981607,0.000000,3568944160.644218
0.981607,0.000000,3568944160.654220
0.981607,0.000000,3568944160.664218
0.981607,0.000000,3568944160.674219
0.981607,0.000000,3568944160.684221
0.981607,0.000000,3568944160.694220
0.981607,0.000000,3568944160.704219
0.981607,0.000000,3568944160.714220
0.981607,0.000000,3568944160.724220
0.981607,0.000000,3568944160.734221
0.981607,0.000000,3568944160.744222
0.981607,0.000000,3568944160.754221
0.981607,0.000000,3568944160.764221
0.981607,0.000000,3568944160.774220
0.981607,0.000000,3568944160.784221
0.981607,0.000000,3568944160.794223
0.981607,0.000000,3568944160.804224
0.981607,0.000000,3568944160.814223
0.981607,0.000000,3568944160.824223
0.981607,0.000000,3568944160.834223
0.981607,0.000000,3568944160.844223
0.981607,0.000000,3568944160.854224
0.981607,0.000000,3568944160.864225
0.981607,0.000000,3568944160.874224
0.981607,0.000000,3568944160.884225
0.981607,0.000000,3568944160.894225
0.981607,0.000000,3568944160.904225
0.981607,0.000000,3568944160.914226
0.981607,0.000000,3568944160.924227
0.981607,0.000000,3568944160.934226
0.981607,0.000000,3568944160.944227
0.981607,0.000000,3568944160.954226
0.981607,0.000000,3568944160.964227
0.981607,0.000000,3568944160.974227
0.981607,0.000000,3568944160.984229
0.890537,0.000000,3568944160.994228
0.748870,0.000000,3568944161.004227
0.607172,0.000000,3568944161.014229
0.445254,0.000000,3568944161.024228
0.293461,0.000000,3568944161.034229
0.121416,0.000000,3568944161.044230
0.000000,0.000000,3568944161.054230
0.000000,0.000000,3568944161.064229
0.000000,0.000000,3568944161.074229
0.000000,0.000000,3568944161.084230
0.000000,0.000000,3568944161.094232
0.000000,0.000000,3568944161.104232
0.000000,0.000000,3568944161.114231
0.000000,0.000000,3568944161.124231
0.000000,0.000000,3568944161.134232
0.000000,0.000000,3568944161.144232
0.000000,0.000000,3568944161.154233
0.000000,0.000000,3568944161.164233
0.000000,0.000000,3568944161.174232
0.000000,0.000000,3568944161.184235
0.000000,0.000000,3568944161.194233
0.000000,0.000000,3568944161.204233
0.000000,0.000000,3568944161.214234
0.000000,0.000000,3568944161.224235
0.000000,0.000000,3568944161.234235
0.000000,0.000000,3568944161.244235
0.000000,0.000000,3568944161.254234
0.000000,0.000000,3568944161.264235
0.000000,0.000000,3568944161.274235
0.000000,0.000000,3568944161.284236
0.000000,0.000000,3568944161.294236
0.000000,0.000000,3568944161.304236
0.000000,0.000000,3568944161.314236
0.000000,0.000000,3568944161.324236
0.000000,0.000000,3568944161.334238
0.000000,0.000000,3568944161.344238
0.000000,0.000000,3568944161.354238
0.000000,0.000000,3568944161.364238
0.000000,0.000000,3568944161.374237
0.000000,0.000000,3568944161.384238
0.000000,0.000000,3568944161.394240
0.000000,0.000000,3568944161.404240
0.000000,0.000000,3568944161.414239
0.000000,0.000000,3568944161.424240
0.000000,0.000000,3568944161.434239
0.000000,0.000000,3568944161.444241
0.000000,0.000000,3568944161.454240
0.000000,0.000000,3568944161.464241
0.000000,0.000000,3568944161.474239
0.000000,0.000000,3568944161.484241
0.000000,0.000000,3568944161.494242
0.000000,0.000000,3568944161.504242
0.000000,0.000000,3568944161.514242
0.000000,0.000000,3568944161.524243
0.000000,0.000000,3568944161.534242
0.000000,0.000000,3568944161.544244
0.000000,0.000000,3568944161.554244
0.000000,0.000000,3568944161.564244
0.000000,0.000000,3568944161.574244
0.000000,0.000000,3568944161.584245
0.000000,0.000000,3568944161.594244
0.000000,0.000000,3568944161.604243
0.000000,0.000000,3568944161.614245
0.000000,0.000000,3568944161.624246
0.000000,0.000000,3568944161.634246
0.000000,0.000000,3568944161.644247
0.000000,0.000000,3568944161.654246
0.000000,0.000000,3568944161.664246
0.000000,0.000000,3568944161.674246
0.000000,0.000000,3568944161.684247
0.000000,0.000000,3568944161.694248
0.000000,0.000000,3568944161.704248
0.000000,0.000000,3568944161.714248
0.000000,0.000000,3568944161.724247
0.000000,0.000000,3568944161.734249
0.000000,0.000000,3568944161.744249
0.000000,0.000000,3568944161.754250
0.000000,0.000000,3568944161.764250
0.000000,0.000000,3568944161.774249
0.000000,0.000000,3568944161.784250
0.000000,0.000000,3568944161.794251
0.000000,0.000000,3568944161.804251
0.000000,0.000000,3568944161.814251
0.000000,0.000000,3568944161.824252
0.000000,0.000000,3568944161.834250
0.000000,0.000000,3568944161.844251
0.000000,0.000000,3568944161.854252
0.000000,0.000000,3568944161.864252
0.000000,0.000000,3568944161.874253
0.000000,0.000000,3568944161.884253
0.000000,0.000000,3568944161.894253
0.000000,0.000000,3568944161.904254
0.000000,0.000000,3568944161.914255
0.000000,0.000000,3568944161.924254
0.000000,0.000000,3568944161.934253
0.000000,0.000000,3568944161.944255
0.000000,0.000000,3568944161.954254
0.000000,0.000000,3568944161.964254
0.000000,0.000000,3568944161.974254
0.000000,0.000000,3568944161.984256
0.000000,0.000000,3568944161.994256
0.000000,0.000000,3568944162.004256
0.000000,0.000000,3568944162.014256
0.000000,0.000000,3568944162.024257
0.000000,0.000000,3568944162.034256
0.000000,0.000000,3568944162.044258
0.000000,0.000000,3568944162.054258
0.000000,0.000000,3568944162.064260
-0.172044,0.000000,3568944162.074258
-0.404811,0.000000,3568944162.084258
-0.404811,0.000000,3568944162.094258
-0.536383,0.000000,3568944162.104258
-0.708428,0.000000,3568944162.114259
-0.910818,0.000000,3568944162.124259
-0.910818,0.000000,3568944162.134259
-0.981607,0.000000,3568944162.144259
-0.981607,0.000000,3568944162.154259
-0.981607,0.000000,3568944162.164260
-0.981607,0.000000,3568944162.174260
-0.981607,0.000000,3568944162.184263
-0.981607,0.000000,3568944162.194261
-0.981607,0.000000,3568944162.204261
-0.981607,0.000000,3568944162.214262
-0.981607,0.000000,3568944162.224261
-0.981607,0.000000,3568944162.234262
-0.981607,0.000000,3568944162.244264
-0.981607,0.000000,3568944162.254262
-0.981607,0.000000,3568944162.264263
-0.981607,0.000000,3568944162.274262
-0.981607,0.000000,3568944162.284264
-0.981607,0.000000,3568944162.294265
-0.981607,0.000000,3568944162.304265
-0.981607,0.000000,3568944162.314264
-0.981607,0.000000,3568944162.324265
-0.981607,0.000000,3568944162.334265
-0.981607,0.000000,3568944162.344266
-0.981607,0.000000,3568944162.354266
-0.981607,0.000000,3568944162.364266
-0.981607,0.000000,3568944162.374265
-0.981607,0.000000,3568944162.384266
-0.981607,0.000000,3568944162.394267
-0.981607,0.000000,3568944162.404266
-0.981607,0.000000,3568944162.414268
-0.981607,0.000000,3568944162.424269
-0.981607,0.000000,3568944162.434268
-0.981607,0.000000,3568944162.444268
-0.981607,0.000000,3568944162.454267
-0.981607,0.000000,3568944162.464268
-0.981607,0.000000,3568944162.474269
-0.981607,0.000000,3568944162.484271
-0.981607,0.000000,3568944162.494271
-0.981607,0.000000,3568944162.504270
-0.981607,0.000000,3568944162.514269
-0.981607,0.000000,3568944162.524271
-0.981607,0.000000,3568944162.534271
-0.981607,0.000000,3568944162.544271
-0.981607,0.000000,3568944162.554272
-0.981607,0.000000,3568944162.564271
-0.981607,0.000000,3568944162.574271
-0.981607,0.000000,3568944162.584272
-0.981607,0.000000,3568944162.594273
-0.981607,0.000000,3568944162.604271
-0.981607,0.000000,3568944162.614273
-0.981607,0.000000,3568944162.624273
-0.981607,0.000000,3568944162.634275
-0.981607,0.000000,3568944162.644275
-0.981607,0.000000,3568944162.654274
-0.981607,0.000000,3568944162.664275
-0.981607,0.000000,3568944162.674274
-0.981607,0.000000,3568944162.684274
-0.981607,0.000000,3568944162.694275
-0.981607,0.000000,3568944162.704275
-0.981607,0.000000,3568944162.714276
-0.981607,0.000000,3568944162.724277
-0.981607,0.000000,3568944162.734276
-0.981607,0.000000,3568944162.744277
-0.981607,0.000000,3568944162.754276
-0.981607,0.000000,3568944162.764277
-0.981607,0.000000,3568944162.774277
-0.981607,0.000000,3568944162.784279
-0.981607,0.000000,3568944162.794278
-0.981607,0.000000,3568944162.804278
-0.981607,0.000000,3568944162.814279
-0.981607,0.000000,3568944162.824278
-0.981607,0.000000,3568944162.834279
-0.981607,0.000000,3568944162.844280
-0.981607,0.000000,3568944162.854278
-0.981607,0.000000,3568944162.864280
-0.981607,0.000000,3568944162.874278
-0.981607,0.000000,3568944162.884280
-0.981607,0.000000,3568944162.894282
-0.981607,0.000000,3568944162.904282
-0.981607,0.000000,3568944162.914281
-0.981607,0.000000,3568944162.924281
-0.981607,0.000000,3568944162.934281
-0.981607,0.000000,3568944162.944281
-0.981607,0.000000,3568944162.954283
-0.981607,0.000000,3568944162.964284
-0.981607,0.000000,3568944162.974282
-0.981607,0.000000,3568944162.984282
-0.981607,0.000000,3568944162.994284
-0.981607,0.000000,3568944163.004284
-0.981607,0.000000,3568944163.014284
-0.981607,0.000000,3568944163.024285
-0.981607,0.000000,3568944163.034285
-0.981607,0.000000,3568944163.044286
-0.981607,0.000000,3568944163.054285
-0.981607,0.000000,3568944163.064285
-0.981607,0.000000,3568944163.074285
-0.981607,0.000000,3568944163.084287
-0.981607,0.000000,3568944163.094287
-0.981607,0.000000,3568944163.104287
-0.981607,0.000000,3568944163.114287
-0.981607,0.000000,3568944163.124286
-0.981607,0.000000,3568944163.134287
-0.981607,0.000000,3568944163.144289
-0.981607,0.000000,3568944163.154287
-0.981607,0.000000,3568944163.164288
-0.981607,0.000000,3568944163.174288
-0.981607,0.000000,3568944163.184290
-0.981607,0.000000,3568944163.194290
-0.981607,0.000000,3568944163.204290
-0.981607,0.000000,3568944163.214289
-0.981607,0.000000,3568944163.224290
-0.981607,0.000000,3568944163.234290
-0.981607,0.000000,3568944163.244290
-0.981607,0.000000,3568944163.254291
-0.981607,0.000000,3568944163.264292
-0.981607,0.000000,3568944163.274289
-0.981607,0.000000,3568944163.284291
-0.981607,0.000000,3568944163.294292
-0.981607,0.000000,3568944163.304292
-0.981607,0.000000,3568944163.314293
-0.981607,0.000000,3568944163.324294
-0.981607,0.000000,3568944163.334293
-0.981607,0.000000,3568944163.344293
-0.981607,0.000000,3568944163.354294
-0.981607,0.000000,3568944163.364294
-0.981607,0.000000,3568944163.374294
-0.981607,0.000000,3568944163.384295
-0.981607,0.000000,3568944163.394295
-0.981607,0.000000,3568944163.404295
-0.981607,0.000000,3568944163.414295
-0.981607,0.000000,3568944163.424295
-0.981607,0.000000,3568944163.434297
-0.981607,0.000000,3568944163.444297
-0.981607,0.000000,3568944163.454296
-0.981607,0.000000,3568944163.464296
-0.981607,0.000000,3568944163.474296
-0.981607,0.000000,3568944163.484297
-0.981607,0.000000,3568944163.494298
-0.981607,0.000000,3568944163.504299
-0.981607,0.000000,3568944163.514297
-0.981607,0.000000,3568944163.524299
-0.981607,0.000000,3568944163.534298
-0.981607,0.000000,3568944163.544300
-0.981607,0.000000,3568944163.554300
-0.981607,0.000000,3568944163.564301
-0.981607,0.000000,3568944163.574300
-0.981607,0.000000,3568944163.584300
-0.981607,0.000000,3568944163.594301
-0.981607,0.000000,3568944163.604298
-0.981607,0.000000,3568944163.614301
-0.981607,0.000000,3568944163.624302
-0.981607,0.000000,3568944163.634301
-0.981607,0.000000,3568944163.644301
-0.981607,0.000000,3568944163.654302
-0.981607,0.000000,3568944163.664302
-0.981607,0.000000,3568944163.674302
-0.981607,0.000000,3568944163.684304
-0.981607,0.000000,3568944163.694303
-0.981607,0.000000,3568944163.704303
-0.981607,0.000000,3568944163.714303
-0.981607,0.000000,3568944163.724304
-0.981607,0.000000,3568944163.734304
-0.981607,0.000000,3568944163.744306
-0.981607,0.000000,3568944163.754304
-0.981607,0.000000,3568944163.764305
-0.981607,0.000000,3568944163.774304
-0.981607,0.000000,3568944163.784305
-0.981607,0.000000,3568944163.794306
-0.981607,0.000000,3568944163.804307
-0.981607,0.000000,3568944163.814306
-0.981607,0.000000,3568944163.824307
-0.981607,0.000000,3568944163.834307
-0.981607,0.000000,3568944163.844307
-0.981607,0.000000,3568944163.854308
-0.981607,0.000000,3568944163.864308
-0.981607,0.000000,3568944163.874307
-0.981607,0.000000,3568944163.884308
-0.981607,0.000000,3568944163.894309
-0.981607,0.000000,3568944163.904309
-0.981607,0.000000,3568944163.914309
-0.981607,0.000000,3568944163.924310
-0.981607,0.000000,3568944163.934309
-0.981607,0.000000,3568944163.944311
-0.981607,0.000000,3568944163.954309
-0.981607,0.000000,3568944163.964311
-0.981607,0.000000,3568944163.974310
-0.981607,0.000000,3568944163.984313
-0.981607,0.000000,3568944163.994311
-0.981607,0.000000,3568944164.004312
-0.981607,0.000000,3568944164.014312
-0.981607,0.000000,3568944164.024312
-0.981607,0.000000,3568944164.034312
-0.981607,0.000000,3568944164.044314
-0.981607,0.000000,3568944164.054314
-0.981607,0.000000,3568944164.064313
-0.981607,0.000000,3568944164.074314
-0.981607,0.000000,3568944164.084313
-0.981607,0.000000,3568944164.094315
-0.981607,0.000000,3568944164.104316
-0.981607,0.000000,3568944164.114315
-0.981607,0.000000,3568944164.124315
-0.981607,0.000000,3568944164.134315
-0.981607,0.000000,3568944164.144316
-0.981607,0.000000,3568944164.154316
-0.981607,0.000000,3568944164.164317
-0.981607,0.000000,3568944164.174316
-0.981607,0.000000,3568944164.184318
-0.981607,0.000000,3568944164.194317
-0.981607,0.000000,3568944164.204318
-0.981607,0.000000,3568944164.214317
-0.981607,0.000000,3568944164.224319
-0.981607,0.000000,3568944164.234318
-0.981607,0.000000,3568944164.244319
-0.981607,0.000000,3568944164.254319
-0.981607,0.000000,3568944164.264318
-0.981607,0.000000,3568944164.274319
-0.981607,0.000000,3568944164.284321
-0.981607,0.000000,3568944164.294321
-0.981607,0.000000,3568944164.304321
-0.981607,0.000000,3568944164.314320
-0.981607,0.000000,3568944164.324319
-0.981607,0.000000,3568944164.334321
-0.981607,0.000000,3568944164.344322
-0.971542,0.000000,3568944164.354322
-0.435188,0.000000,3568944164.364321
0.000000,0.000000,3568944164.374321
0.000000,0.000000,3568944164.384322
0.000000,0.000000,3568944164.394323
0.000000,0.000000,3568944164.404325
0.000000,0.000000,3568944164.414324
0.000000,0.000000,3568944164.424322
0.000000,0.000000,3568944164.434323
0.000000,0.000000,3568944164.444324
0.000000,0.000000,3568944164.454324
0.000000,0.000000,3568944164.464326
0.000000,0.000000,3568944164.474324
0.000000,0.000000,3568944164.484325
0.000000,0.000000,3568944164.494325
0.000000,0.000000,3568944164.504325
0.000000,0.000000,3568944164.514326
0.000000,0.000000,3568944164.524327
0.000000,0.000000,3568944164.534326
0.000000,0.000000,3568944164.544327
0.000000,0.000000,3568944164.554327
0.000000,0.000000,3568944164.564327
0.000000,0.000000,3568944164.574327
0.000000,0.000000,3568944164.584328
0.000000,0.000000,3568944164.594328
0.000000,0.000000,3568944164.604326
0.000000,0.000000,3568944164.614328
0.000000,0.000000,3568944164.624328
0.000000,0.000000,3568944164.634329
0.000000,0.000000,3568944164.644331
0.000000,0.000000,3568944164.654329
0.000000,0.000000,3568944164.664330
0.000000,0.000000,3568944164.674330
0.000000,0.000000,3568944164.684330
0.000000,0.000000,3568944164.694331
0.000000,0.000000,3568944164.704332
0.000000,0.000000,3568944164.714332
0.000000,0.000000,3568944164.724331
0.000000,0.000000,3568944164.734333
0.000000,0.000000,3568944164.744333
0.000000,0.000000,3568944164.754333
0.000000,0.000000,3568944164.764334
0.000000,0.000000,3568944164.774333
0.000000,0.000000,3568944164.784334
0.000000,0.000000,3568944164.794334
0.000000,0.000000,3568944164.804335
0.000000,0.000000,3568944164.814334
0.000000,0.000000,3568944164.824336
0.000000,0.000000,3568944164.834334
0.000000,0.000000,3568944164.844336
0.000000,0.000000,3568944164.854335
0.000000,0.000000,3568944164.864335
0.000000,0.000000,3568944164.874336
0.000000,0.000000,3568944164.884337
0.000000,0.000000,3568944164.894336
0.000000,0.000000,3568944164.904336
0.000000,0.000000,3568944164.914338
0.000000,0.000000,3568944164.924336
0.000000,0.000000,3568944164.934338
0.000000,0.000000,3568944164.944339
0.000000,0.000000,3568944164.954340
0.000000,0.000000,3568944164.964338
0.000000,0.000000,3568944164.974338
0.000000,0.000000,3568944164.984339
0.000000,0.000000,3568944164.994339
0.000000,0.000000,3568944165.004340
0.000000,0.000000,3568944165.014339
0.000000,0.000000,3568944165.024340
0.000000,0.000000,3568944165.034340
0.000000,0.000000,3568944165.044341
0.000000,0.000000,3568944165.054342
0.000000,0.000000,3568944165.064342
0.000000,0.000000,3568944165.074342
0.000000,0.000000,3568944165.084342
0.000000,0.000000,3568944165.094342
0.000000,0.000000,3568944165.104342
0.000000,0.000000,3568944165.114343
0.000000,0.000000,3568944165.124344
0.000000,0.000000,3568944165.134343
0.000000,0.000000,3568944165.144344
0.000000,0.000000,3568944165.154343
0.000000,0.000000,3568944165.164343
0.192265,0.000000,3568944165.174344
0.384530,0.000000,3568944165.184346
0.566700,0.000000,3568944165.194345
0.769091,0.000000,3568944165.204345
0.769091,0.000000,3568944165.214345
0.981607,0.000000,3568944165.224345
0.981607,0.000000,3568944165.234346
0.981607,0.000000,3568944165.244348
0.981607,0.000000,3568944165.254346
0.981607,0.000000,3568944165.264346
0.981607,0.000000,3568944165.274346
0.981607,0.000000,3568944165.284347
0.981607,0.000000,3568944165.294348
0.981607,0.000000,3568944165.304350
0.981607,0.000000,3568944165.314348
0.981607,0.000000,3568944165.324348
0.981607,0.000000,3568944165.334349
0.981607,0.000000,3568944165.344349
0.981607,0.000000,3568944165.354349
0.981607,0.000000,3568944165.364351
0.981607,0.000000,3568944165.374349
0.981607,0.000000,3568944165.384350
0.981607,0.000000,3568944165.394351
0.981607,0.000000,3568944165.404350
0.981607,0.000000,3568944165.414350
0.981607,0.000000,3568944165.424353
0.981607,0.000000,3568944165.434351
0.981607,0.000000,3568944165.444352
0.981607,0.000000,3568944165.454351
0.981607,0.000000,3568944165.464352
0.981607,0.000000,3568944165.474353
0.981607,0.000000,3568944165.484354
0.981607,0.000000,3568944165.494353
0.981607,0.000000,3568944165.504354
0.981607,0.000000,3568944165.514354
0.981607,0.000000,3568944165.524354
0.981607,0.000000,3568944165.534354
0.981607,0.000000,3568944165.544355
0.981607,0.000000,3568944165.554356
0.981607,0.000000,3568944165.564355
0.981607,0.000000,3568944165.574356
0.981607,0.000000,3568944165.584356
0.981607,0.000000,3568944165.594357
0.981607,0.000000,3568944165.604356
0.981607,0.000000,3568944165.614356
0.981607,0.000000,3568944165.624356
0.981607,0.000000,3568944165.634359
0.981607,0.000000,3568944165.644358
0.981607,0.000000,3568944165.654358
0.981607,0.000000,3568944165.664359
0.981607,0.000000,3568944165.674357
0.981607,0.000000,3568944165.684358
0.981607,0.000000,3568944165.694358
0.981607,0.000000,3568944165.704359
0.981607,0.000000,3568944165.714360
0.981607,0.000000,3568944165.724361
0.981607,0.000000,3568944165.734359
0.981607,0.000000,3568944165.744360
0.981607,0.000000,3568944165.754361
0.981607,0.000000,3568944165.764360
0.981607,0.000000,3568944165.774361
0.981607,0.000000,3568944165.784362
0.981607,0.000000,3568944165.794361
0.981607,0.000000,3568944165.804362
0.981607,0.000000,3568944165.814363
0.981607,0.000000,3568944165.824362
0.981607,0.000000,3568944165.834363
0.981607,0.000000,3568944165.844364
0.981607,0.000000,3568944165.854363
0.981607,0.000000,3568944165.864363
0.981607,0.000000,3568944165.874362
0.981607,0.000000,3568944165.884365
0.981607,0.000000,3568944165.894365
0.981607,0.000000,3568944165.904365
0.981607,0.000000,3568944165.914365
0.981607,0.000000,3568944165.924364
0.981607,0.000000,3568944165.934365
0.981607,0.000000,3568944165.944365
0.981607,0.000000,3568944165.954366
0.981607,0.000000,3568944165.964367
0.981607,0.000000,3568944165.974366
0.981607,0.000000,3568944165.984366
0.981607,0.000000,3568944165.994368
0.981607,0.000000,3568944166.004367
0.981607,0.000000,3568944166.014368
0.981607,0.000000,3568944166.024369
0.981607,0.000000,3568944166.034368
0.981607,0.000000,3568944166.044369
0.981607,0.000000,3568944166.054369
0.981607,0.000000,3568944166.064368
0.981607,0.000000,3568944166.074369
0.981607,0.000000,3568944166.084371
0.981607,0.000000,3568944166.094370
0.981607,0.000000,3568944166.104369
0.981607,0.000000,3568944166.114370
0.981607,0.000000,3568944166.124371
0.981607,0.000000,3568944166.134371
0.981607,0.000000,3568944166.144372
0.981607,0.000000,3568944166.154371
0.981607,0.000000,3568944166.164371
0.981607,0.000000,3568944166.174372
0.981607,0.000000,3568944166.184374
0.981607,0.000000,3568944166.194374
0.981607,0.000000,3568944166.204373
0.981607,0.000000,3568944166.214373
0.981607,0.000000,3568944166.224373
0.981607,0.000000,3568944166.234374
0.981607,0.000000,3568944166.244374
0.981607,0.000000,3568944166.254375
0.981607,0.000000,3568944166.264375
0.981607,0.000000,3568944166.274374
0.981607,0.000000,3568944166.284375
0.981607,0.000000,3568944166.294377
0.981607,0.000000,3568944166.304376
0.981607,0.000000,3568944166.314376
0.981607,0.000000,3568944166.324377
0.981607,0.000000,3568944166.334376
0.981607,0.000000,3568944166.344377
0.981607,0.000000,3568944166.354376
0.981607,0.000000,3568944166.364377
0.981607,0.000000,3568944166.374377
0.981607,0.000000,3568944166.384378
0.981607,0.000000,3568944166.394379
0.981607,0.000000,3568944166.404378
0.981607,0.000000,3568944166.414379
0.981607,0.000000,3568944166.424378
0.981607,0.000000,3568944166.434380
0.981607,0.000000,3568944166.444380
0.981607,0.000000,3568944166.454380
0.981607,0.000000,3568944166.464380
0.981607,0.000000,3568944166.474379
0.981607,0.000000,3568944166.484381
