Absolute Time,z1_psi,z1_x,z1_y,eta_d_PSI,eta_d_X,eta_d_Y,eta_hat_psi,eta_hat_x,eta_hat_y,s,s_dot,bias_psi,bias_x,bias_y,nu_psi_hat, nu_x_hat, nu_y_hat,tau_d_psi,tau_d_x,tau_d_y,alpha_VSP1,alpha_VSP2,omega_VSP1,omega_VSP2,u_BT,u_VSP1,u_VSP2
3574147077.269800,0.699064,2.403089,1.817623,0.000000,0.378600,-0.000006,0.699064,2.781689,1.817617,0.075720,0.004000,0.381334,1.812016,-0.049324,0.010178,0.180617,0.060363,-0.386815,-2.335637,-0.036068,-3.137992,-0.006746,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.279784,0.699164,2.403882,1.819246,0.000000,0.378800,-0.000006,0.699164,2.782682,1.819240,0.075760,0.004000,0.381334,1.812011,-0.049505,0.009790,0.180237,0.060251,-0.387284,-2.336432,-0.044815,-3.137157,-0.008252,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.289796,0.699260,2.404673,1.820865,0.000000,0.379000,-0.000006,0.699260,2.783673,1.820859,0.075800,0.004000,0.381334,1.812006,-0.049679,0.009404,0.179857,0.060137,-0.387745,-2.337219,-0.053505,-3.136341,-0.009702,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.299784,0.699352,2.405461,1.822482,0.000000,0.379200,-0.000006,0.699352,2.784661,1.822475,0.075840,0.004000,0.381334,1.812001,-0.049846,0.009021,0.179476,0.060022,-0.388199,-2.337997,-0.062137,-3.135545,-0.011100,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.309800,0.699440,2.406247,1.824095,0.000000,0.379400,-0.000006,0.699440,2.785647,1.824089,0.075880,0.004000,0.381334,1.811997,-0.050006,0.008641,0.179094,0.059905,-0.388646,-2.338767,-0.070711,-3.134766,-0.012448,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.319780,0.699525,2.407031,1.825704,0.000000,0.379600,-0.000006,0.699525,2.786631,1.825698,0.075920,0.004000,0.381334,1.811993,-0.050159,0.008263,0.178711,0.059785,-0.389086,-2.339527,-0.079225,-3.134005,-0.013749,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.329787,0.699606,2.407812,1.827311,0.000000,0.379800,-0.000006,0.699606,2.787612,1.827305,0.075960,0.004000,0.381334,1.811989,-0.050305,0.007889,0.178328,0.059665,-0.389519,-2.340279,-0.087681,-3.133261,-0.015005,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.339788,0.699683,2.408591,1.828914,0.000000,0.380000,-0.000006,0.699683,2.788591,1.828908,0.076000,0.004000,0.381334,1.811985,-0.050445,0.007517,0.177944,0.059542,-0.389944,-2.341023,-0.096077,-3.132534,-0.016218,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.349799,0.699756,2.409368,1.830514,0.000000,0.380200,-0.000006,0.699756,2.789568,1.830508,0.076040,0.004000,0.381334,1.811981,-0.050578,0.007148,0.177560,0.059417,-0.390363,-2.341757,-0.104414,-3.131823,-0.017390,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.359786,0.699826,2.410142,1.832110,0.000000,0.380400,-0.000006,0.699826,2.790542,1.832104,0.076080,0.004000,0.381334,1.811978,-0.050704,0.006782,0.177175,0.059291,-0.390775,-2.342483,-0.112692,-3.131127,-0.018524,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.369801,0.699892,2.410915,1.833703,0.000000,0.380600,-0.000006,0.699892,2.791515,1.833697,0.076120,0.004000,0.381334,1.811974,-0.050824,0.006419,0.176790,0.059163,-0.391180,-2.343200,-0.120909,-3.130447,-0.019621,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.379788,0.699954,2.411685,1.835293,0.000000,0.380800,-0.000006,0.699954,2.792485,1.835287,0.076160,0.004000,0.381334,1.811971,-0.050937,0.006058,0.176404,0.059033,-0.391578,-2.343908,-0.129065,-3.129782,-0.020682,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.389787,0.700013,2.412453,1.836879,0.000000,0.381000,-0.000006,0.700013,2.793453,1.836873,0.076200,0.004000,0.381334,1.811968,-0.051043,0.005701,0.176018,0.058901,-0.391969,-2.344607,-0.137161,-3.129131,-0.021711,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.399788,0.700068,2.413218,1.838462,0.000000,0.381200,-0.000006,0.700068,2.794418,1.838455,0.076240,0.004000,0.381334,1.811965,-0.051143,0.005346,0.175631,0.058768,-0.392354,-2.345298,-0.145197,-3.128494,-0.022707,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.409802,0.700120,2.413982,1.840041,0.000000,0.381400,-0.000006,0.700120,2.795382,1.840035,0.076280,0.004000,0.381334,1.811963,-0.051237,0.004994,0.175243,0.058633,-0.392731,-2.345979,-0.153171,-3.127870,-0.023672,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.419784,0.700168,2.414743,1.841616,0.000000,0.381600,-0.000006,0.700168,2.796343,1.841610,0.076320,0.004000,0.381334,1.811960,-0.051324,0.004645,0.174855,0.058496,-0.393102,-2.346652,-0.161084,-3.127260,-0.024608,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.429801,0.700213,2.415502,1.843189,0.000000,0.381800,-0.000006,0.700213,2.797302,1.843183,0.076360,0.004000,0.381334,1.811958,-0.051405,0.004299,0.174466,0.058357,-0.393466,-2.347316,-0.168935,-3.126662,-0.025516,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.439789,0.700254,2.416259,1.844757,0.000000,0.382000,-0.000006,0.700254,2.798259,1.844751,0.076400,0.004000,0.381334,1.811956,-0.051480,0.003956,0.174077,0.058217,-0.393823,-2.347972,-0.176724,-3.126077,-0.026396,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.449803,0.700292,2.417014,1.846323,0.000000,0.382200,-0.000006,0.700292,2.799214,1.846317,0.076440,0.004000,0.381334,1.811954,-0.051549,0.003616,0.173688,0.058075,-0.394174,-2.348618,-0.184452,-3.125504,-0.027252,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.459789,0.700326,2.417767,1.847884,0.000000,0.382400,-0.000006,0.700326,2.800167,1.847878,0.076480,0.004000,0.381334,1.811952,-0.051611,0.003278,0.173298,0.057932,-0.394518,-2.349256,-0.192117,-3.124943,-0.028082,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.469788,0.700357,2.418518,1.849442,0.000000,0.382600,-0.000006,0.700357,2.801118,1.849436,0.076520,0.004000,0.381334,1.811950,-0.051667,0.002944,0.172907,0.057787,-0.394855,-2.349885,-0.199721,-3.124394,-0.028888,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.479792,0.700385,2.419266,1.850997,0.000000,0.382800,-0.000006,0.700385,2.802066,1.850991,0.076560,0.004000,0.381334,1.811949,-0.051718,0.002612,0.172516,0.057640,-0.395186,-2.350505,-0.207261,-3.123856,-0.029672,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.489802,0.700410,2.420013,1.852547,0.000000,0.383000,-0.000006,0.700410,2.803013,1.852541,0.076600,0.004000,0.381334,1.811948,-0.051762,0.002284,0.172125,0.057492,-0.395510,-2.351117,-0.214739,-3.123328,-0.030434,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.499789,0.700431,2.420757,1.854094,0.000000,0.383200,-0.000006,0.700431,2.803957,1.854089,0.076640,0.004000,0.381334,1.811947,-0.051801,0.001958,0.171733,0.057342,-0.395827,-2.351719,-0.222153,-3.122812,-0.031175,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.509804,0.700449,2.421500,1.855638,0.000000,0.383400,-0.000006,0.700449,2.804900,1.855632,0.076680,0.004000,0.381334,1.811946,-0.051833,0.001635,0.171341,0.057190,-0.396138,-2.352313,-0.229505,-3.122305,-0.031895,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.519785,0.700464,2.422240,1.857178,0.000000,0.383600,-0.000006,0.700464,2.805840,1.857172,0.076720,0.004000,0.381334,1.811945,-0.051860,0.001316,0.170948,0.057037,-0.396443,-2.352899,-0.236794,-3.121809,-0.032596,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.529791,0.700475,2.422978,1.858714,0.000000,0.383800,-0.000006,0.700475,2.806778,1.858708,0.076760,0.004000,0.381334,1.811944,-0.051881,0.000999,0.170555,0.056882,-0.396741,-2.353475,-0.244018,-3.121323,-0.033278,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.539793,0.700484,2.423715,1.860246,0.000000,0.384000,-0.000006,0.700484,2.807715,1.860240,0.076800,0.004000,0.381334,1.811944,-0.051896,0.000685,0.170161,0.056726,-0.397032,-2.354043,-0.251180,-3.120846,-0.033942,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.549797,0.700489,2.424449,1.861775,0.000000,0.384200,-0.000006,0.700489,2.808649,1.861769,0.076840,0.004000,0.381334,1.811944,-0.051906,0.000374,0.169767,0.056569,-0.397318,-2.354602,-0.258277,-3.120379,-0.034589,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.559792,0.700491,2.425181,1.863300,0.000000,0.384400,-0.000006,0.700491,2.809581,1.863294,0.076880,0.004000,0.381334,1.811943,-0.051910,0.000066,0.169373,0.056409,-0.397597,-2.355153,-0.265311,-3.119921,-0.035219,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.569807,0.700490,2.425912,1.864821,0.000000,0.384600,-0.000006,0.700490,2.810512,1.864815,0.076920,0.004000,0.381334,1.811943,-0.051908,-0.000240,0.168978,0.056249,-0.397873,-2.355694,-0.272260,-3.119474,-0.035830,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.579791,0.700486,2.426640,1.866338,0.000000,0.384800,-0.000006,0.700486,2.811440,1.866332,0.076960,0.004000,0.381334,1.811944,-0.051901,-0.000542,0.168583,0.056087,-0.398144,-2.356228,-0.279140,-3.119035,-0.036425,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.589808,0.700479,2.427366,1.867852,0.000000,0.385000,-0.000006,0.700479,2.812366,1.867846,0.077000,0.004000,0.381334,1.811944,-0.051888,-0.000841,0.168188,0.055923,-0.398409,-2.356752,-0.285957,-3.118605,-0.037005,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.599792,0.700469,2.428091,1.869362,0.000000,0.385200,-0.000006,0.700469,2.813291,1.869356,0.077040,0.004000,0.381334,1.811945,-0.051871,-0.001137,0.167792,0.055758,-0.398668,-2.357268,-0.292712,-3.118183,-0.037571,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.609810,0.700457,2.428813,1.870867,0.000000,0.385400,-0.000006,0.700457,2.814213,1.870862,0.077080,0.004000,0.381334,1.811945,-0.051847,-0.001431,0.167396,0.055592,-0.398921,-2.357775,-0.299403,-3.117769,-0.038123,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.619788,0.700441,2.429534,1.872370,0.000000,0.385600,-0.000006,0.700441,2.815134,1.872364,0.077120,0.004000,0.381334,1.811946,-0.051819,-0.001721,0.167000,0.055424,-0.399168,-2.358274,-0.306032,-3.117364,-0.038661,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.629798,0.700422,2.430252,1.873868,0.000000,0.385800,-0.000006,0.700422,2.816052,1.873862,0.077160,0.004000,0.381334,1.811947,-0.051785,-0.002008,0.166603,0.055255,-0.399409,-2.358765,-0.312597,-3.116965,-0.039186,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.639795,0.700401,2.430969,1.875362,0.000000,0.386000,-0.000006,0.700401,2.816969,1.875356,0.077200,0.004000,0.381334,1.811948,-0.051746,-0.002293,0.166206,0.055084,-0.399644,-2.359246,-0.319099,-3.116575,-0.039699,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.649809,0.700376,2.431684,1.876853,0.000000,0.386200,-0.000006,0.700376,2.817884,1.876847,0.077240,0.004000,0.381334,1.811949,-0.051702,-0.002574,0.165808,0.054912,-0.399874,-2.359720,-0.325538,-3.116192,-0.040199,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.659794,0.700349,2.432397,1.878339,0.000000,0.386400,-0.000006,0.700349,2.818797,1.878333,0.077280,0.004000,0.381334,1.811951,-0.051653,-0.002853,0.165411,0.054739,-0.400097,-2.360185,-0.331913,-3.115816,-0.040688,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.669795,0.700319,2.433108,1.879822,0.000000,0.386600,-0.000006,0.700319,2.819708,1.879816,0.077320,0.004000,0.381334,1.811952,-0.051598,-0.003129,0.165013,0.054564,-0.400315,-2.360641,-0.338225,-3.115447,-0.041164,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.679796,0.700287,2.433817,1.881300,0.000000,0.386800,-0.000006,0.700287,2.820617,1.881295,0.077360,0.004000,0.381334,1.811954,-0.051539,-0.003401,0.164614,0.054388,-0.400526,-2.361089,-0.344473,-3.115085,-0.041630,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.689810,0.700251,2.434524,1.882775,0.000000,0.387000,-0.000006,0.700251,2.821524,1.882769,0.077400,0.004000,0.381334,1.811956,-0.051475,-0.003671,0.164216,0.054211,-0.400733,-2.361529,-0.350656,-3.114729,-0.042085,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.699794,0.700213,2.435230,1.884246,0.000000,0.387200,-0.000006,0.700213,2.822430,1.884240,0.077440,0.004000,0.381334,1.811958,-0.051406,-0.003938,0.163817,0.054032,-0.400933,-2.361960,-0.356776,-3.114381,-0.042529,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.709811,0.700173,2.435933,1.885713,0.000000,0.387400,-0.000006,0.700173,2.823333,1.885707,0.077480,0.004000,0.381334,1.811960,-0.051333,-0.004201,0.163418,0.053852,-0.401127,-2.362383,-0.362832,-3.114039,-0.042963,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.719790,0.700129,2.436635,1.887175,0.000000,0.387600,-0.000006,0.700129,2.824235,1.887170,0.077520,0.004000,0.381334,1.811962,-0.051254,-0.004462,0.163019,0.053671,-0.401316,-2.362798,-0.368824,-3.113703,-0.043388,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.729807,0.700083,2.437335,1.888634,0.000000,0.387800,-0.000006,0.700083,2.825135,1.888629,0.077560,0.004000,0.381334,1.811964,-0.051171,-0.004720,0.162619,0.053489,-0.401500,-2.363204,-0.374752,-3.113373,-0.043802,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.739798,0.700035,2.438033,1.890089,0.000000,0.388000,-0.000006,0.700035,2.826033,1.890083,0.077600,0.004000,0.381334,1.811967,-0.051083,-0.004975,0.162220,0.053305,-0.401677,-2.363603,-0.380615,-3.113050,-0.044207,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.749813,0.699984,2.438730,1.891540,0.000000,0.388200,-0.000006,0.699984,2.826930,1.891534,0.077640,0.004000,0.381334,1.811970,-0.050991,-0.005227,0.161820,0.053121,-0.401849,-2.363993,-0.386414,-3.112733,-0.044603,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.759797,0.699930,2.439424,1.892986,0.000000,0.388400,-0.000006,0.699930,2.827824,1.892981,0.077680,0.004000,0.381334,1.811972,-0.050894,-0.005476,0.161419,0.052935,-0.402016,-2.364375,-0.392149,-3.112421,-0.044991,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.769812,0.699874,2.440117,1.894429,0.000000,0.388600,-0.000006,0.699874,2.828717,1.894424,0.077720,0.004000,0.381334,1.811975,-0.050792,-0.005723,0.161019,0.052748,-0.402177,-2.364749,-0.397819,-3.112116,-0.045369,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.779799,0.699816,2.440808,1.895868,0.000000,0.388800,-0.000006,0.699816,2.829608,1.895862,0.077760,0.004000,0.381334,1.811978,-0.050686,-0.005966,0.160618,0.052559,-0.402332,-2.365115,-0.403425,-3.111815,-0.045739,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.789809,0.699755,2.441497,1.897302,0.000000,0.389000,-0.000006,0.699755,2.830497,1.897297,0.077800,0.004000,0.381334,1.811981,-0.050576,-0.006206,0.160218,0.052370,-0.402482,-2.365472,-0.408967,-3.111521,-0.046102,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.799798,0.699692,2.442185,1.898733,0.000000,0.389200,-0.000006,0.699692,2.831385,1.898727,0.077840,0.004000,0.381334,1.811984,-0.050461,-0.006443,0.159817,0.052179,-0.402627,-2.365822,-0.414444,-3.111232,-0.046456,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.809812,0.699626,2.442871,1.900159,0.000000,0.389400,-0.000006,0.699626,2.832271,1.900153,0.077880,0.004000,0.381334,1.811988,-0.050342,-0.006678,0.159416,0.051988,-0.402766,-2.366164,-0.419857,-3.110948,-0.046802,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.819793,0.699558,2.443555,1.901581,0.000000,0.389600,-0.000006,0.699558,2.833155,1.901576,0.077920,0.004000,0.381334,1.811991,-0.050219,-0.006909,0.159014,0.051795,-0.402899,-2.366498,-0.425205,-3.110670,-0.047141,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.829812,0.699488,2.444237,1.902999,0.000000,0.389800,-0.000006,0.699488,2.834037,1.902994,0.077960,0.004000,0.381334,1.811995,-0.050092,-0.007138,0.158613,0.051601,-0.403028,-2.366824,-0.430488,-3.110397,-0.047473,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.839800,0.699415,2.444917,1.904413,0.000000,0.390000,-0.000006,0.699415,2.834917,1.904408,0.078000,0.004000,0.381334,1.811998,-0.049961,-0.007364,0.158211,0.051406,-0.403151,-2.367142,-0.435707,-3.110128,-0.047797,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.849814,0.699341,2.445596,1.905823,0.000000,0.390200,-0.000006,0.699341,2.835796,1.905817,0.078040,0.004000,0.381334,1.812002,-0.049825,-0.007587,0.157810,0.051210,-0.403269,-2.367453,-0.440861,-3.109865,-0.048115,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.859798,0.699264,2.446273,1.907229,0.000000,0.390400,-0.000006,0.699264,2.836673,1.907223,0.078080,0.004000,0.381334,1.812006,-0.049686,-0.007806,0.157408,0.051013,-0.403381,-2.367755,-0.445951,-3.109607,-0.048425,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.869813,0.699185,2.446949,1.908630,0.000000,0.390600,-0.000006,0.699185,2.837549,1.908625,0.078120,0.004000,0.381334,1.812010,-0.049542,-0.008023,0.157006,0.050815,-0.403489,-2.368050,-0.450977,-3.109353,-0.048729,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.879800,0.699103,2.447623,1.910027,0.000000,0.390800,-0.000006,0.699103,2.838423,1.910022,0.078160,0.004000,0.381334,1.812014,-0.049395,-0.008238,0.156604,0.050616,-0.403591,-2.368338,-0.455937,-3.109104,-0.049027,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.889800,0.699020,2.448295,1.911421,0.000000,0.391000,-0.000006,0.699020,2.839295,1.911415,0.078200,0.004000,0.381334,1.812018,-0.049244,-0.008449,0.156202,0.050416,-0.403688,-2.368617,-0.460834,-3.108860,-0.049318,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.899801,0.698934,2.448965,1.912809,0.000000,0.391200,-0.000005,0.698934,2.840165,1.912804,0.078240,0.004000,0.381334,1.812022,-0.049089,-0.008657,0.155800,0.050215,-0.403780,-2.368889,-0.465666,-3.108621,-0.049603,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.909801,0.698847,2.449634,1.914194,0.000000,0.391400,-0.000005,0.698847,2.841034,1.914189,0.078280,0.004000,0.381334,1.812026,-0.048930,-0.008863,0.155397,0.050013,-0.403867,-2.369154,-0.470433,-3.108385,-0.049882,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.919799,0.698757,2.450301,1.915575,0.000000,0.391600,-0.000005,0.698757,2.841901,1.915569,0.078320,0.004000,0.381334,1.812031,-0.048768,-0.009065,0.154995,0.049810,-0.403949,-2.369411,-0.475137,-3.108155,-0.050155,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.929815,0.698665,2.450967,1.916951,0.000000,0.391800,-0.000005,0.698665,2.842767,1.916945,0.078360,0.004000,0.381334,1.812035,-0.048602,-0.009265,0.154592,0.049606,-0.404026,-2.369661,-0.479776,-3.107928,-0.050423,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.939802,0.698572,2.451631,1.918323,0.000000,0.392000,-0.000005,0.698572,2.843631,1.918318,0.078400,0.004000,0.381334,1.812040,-0.048432,-0.009462,0.154190,0.049401,-0.404098,-2.369903,-0.484350,-3.107706,-0.050685,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.949817,0.698476,2.452293,1.919691,0.000000,0.392200,-0.000005,0.698476,2.844493,1.919685,0.078440,0.004000,0.381334,1.812044,-0.048259,-0.009656,0.153787,0.049195,-0.404165,-2.370138,-0.488861,-3.107488,-0.050941,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.959801,0.698379,2.452953,1.921054,0.000000,0.392400,-0.000005,0.698379,2.845353,1.921049,0.078480,0.004000,0.381334,1.812049,-0.048082,-0.009847,0.153385,0.048989,-0.404227,-2.370365,-0.493307,-3.107274,-0.051192,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.969816,0.698279,2.453612,1.922414,0.000000,0.392600,-0.000005,0.698279,2.846212,1.922408,0.078520,0.004000,0.381334,1.812054,-0.047902,-0.010035,0.152982,0.048781,-0.404284,-2.370585,-0.497689,-3.107064,-0.051438,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.979803,0.698178,2.454270,1.923769,0.000000,0.392800,-0.000005,0.698178,2.847070,1.923763,0.078560,0.004000,0.381334,1.812059,-0.047718,-0.010221,0.152579,0.048573,-0.404337,-2.370798,-0.502008,-3.106859,-0.051678,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.989816,0.698075,2.454925,1.925119,0.000000,0.393000,-0.000005,0.698075,2.847925,1.925114,0.078600,0.004000,0.381334,1.812064,-0.047531,-0.010404,0.152176,0.048364,-0.404384,-2.371004,-0.506262,-3.106657,-0.051914,0.500000,0.500000,0.000000,1.000000,1.000000
3574147077.999803,0.697970,2.455579,1.926466,0.000000,0.393200,-0.000005,0.697970,2.848779,1.926460,0.078640,0.004000,0.381334,1.812069,-0.047341,-0.010584,0.151774,0.048154,-0.404427,-2.371203,-0.510453,-3.106459,-0.052144,0.500000,0.500000,0.000000,1.000000,1.000000
3574147078.009816,0.697863,2.456232,1.927808,0.000000,0.393400,-0.000005,0.697863,2.849632,1.927803,0.078680,0.004000,0.381334,1.812074,-0.047148,-0.010761,0.151371,0.047943,-0.404465,-2.371395,-0.514580,-3.106265,-0.052370,0.500000,0.500000,0.000000,1.000000,1.000000
3574147078.019799,0.697755,2.456883,1.929146,0.000000,0.393600,-0.000005,0.697755,2.850483,1.929140,0.078720,0.004000,0.381334,1.812079,-0.046951,-0.010935,0.150968,0.047731,-0.404499,-2.371579,-0.518643,-3.106074,-0.052591,0.500000,0.500000,0.000000,1.000000,1.000000
3574147078.029817,0.697644,2.457532,1.930479,0.000000,0.393800,-0.000005,0.697644,2.851332,1.930474,0.078760,0.004000,0.381334,1.812084,-0.046752,-0.011107,0.150565,0.047519,-0.404528,-2.371757,-0.522642,-3.105887,-0.052807,0.500000,0.500000,0.000000,1.000000,1.000000
3574147078.039804,0.697533,2.458180,1.931809,0.000000,0.394000,-0.000005,0.697533,2.852180,1.931803,0.078800,0.004000,0.381334,1.812089,-0.046549,-0.011275,0.150162,0.047306,-0.404552,-2.371928,-0.526579,-3.105704,-0.053019,0.500000,0.500000,0.000000,1.000000,1.000000
3574147078.049819,0.697419,2.458826,1.933134,0.000000,0.394200,-0.000005,0.697419,2.853026,1.933128,0.078840,0.004000,0.381334,1.812094,-0.046343,-0.011441,0.149760,0.047092,-0.404571,-2.372092,-0.530452,-3.105525,-0.053226,0.500000,0.500000,0.000000,1.000000,1.000000
3574147078.059804,0.697304,2.459471,1.934454,0.000000,0.394400,-0.000005,0.697304,2.853871,1.934449,0.078880,0.004000,0.381334,1.812100,-0.046134,-0.011604,0.149357,0.046878,-0.404587,-2.372249,-0.534262,-3.105349,-0.053429,0.500000,0.500000,0.000000,1.000000,1.000000
3574147078.069819,0.697187,2.460114,1.935770,0.000000,0.394600,-0.000005,0.697187,2.854714,1.935765,0.078920,0.004000,0.381334,1.812105,-0.045922,-0.011765,0.148954,0.046662,-0.404597,-2.372399,-0.538008,-3.105177,-0.053628,0.500000,0.500000,0.000000,1.000000,1.000000
3574147078.079805,0.697068,2.460756,1.937082,0.000000,0.394800,-0.000005,0.697068,2.855556,1.937077,0.078960,0.004000,0.381334,1.812110,-0.045708,-0.011923,0.148552,0.046446,-0.404603,-2.372543,-0.541692,-3.105008,-0.053823,0.500000,0.500000,0.000000,1.000000,1.000000
3574147078.089805,0.696948,2.461396,1.938390,0.000000,0.395000,-0.000005,0.696948,2.856396,1.938385,0.079000,0.004000,0.381334,1.812116,-0.045490,-0.012078,0.148149,0.046230,-0.404605,-2.372680,-0.545313,-3.104842,-0.054013,0.500000,0.500000,0.000000,1.000000,1.000000
3574147078.099806,0.696827,2.462034,1.939693,0.000000,0.395200,-0.000005,0.696827,2.857234,1.939688,0.079040,0.004000,0.381334,1.812121,-0.045270,-0.012230,0.147746,0.046012,-0.404602,-2.372810,-0.548871,-3.104680,-0.054200,0.500000,0.500000,0.000000,1.000000,1.000000
3574147078.109815,0.696704,2.462671,1.940992,0.000000,0.395400,-0.000005,0.696704,2.858071,1.940987,0.079080,0.004000,0.381334,1.812127,-0.045047,-0.012379,0.147344,0.045794,-0.404595,-2.372933,-0.552367,-3.104521,-0.054382,0.500000,0.500000,0.000000,1.000000,1.000000
3574147078.119801,0.696579,2.463307,1.942287,0.000000,0.395600,-0.000005,0.696579,2.858907,1.942281,0.079120,0.004000,0.381334,1.812133,-0.044821,-0.012526,0.146941,0.045576,-0.404584,-2.373051,-0.555800,-3.104365,-0.054561,0.500000,0.500000,0.000000,1.000000,1.000000
3574147078.129818,0.696453,2.463941,1.943577,0.000000,0.395800,-0.000005,0.696453,2.859741,1.943572,0.079160,0.004000,0.381334,1.812138,-0.044593,-0.012670,0.146539,0.045356,-0.404569,-2.373161,-0.559172,-3.104212,-0.054735,0.500000,0.500000,0.000000,1.000000,1.000000
3574147078.139807,0.696326,2.464573,1.944863,0.000000,0.396000,-0.000005,0.696326,2.860573,1.944857,0.079200,0.004000,0.381334,1.812144,-0.044362,-0.012812,0.146137,0.045136,-0.404549,-2.373265,-0.562481,-3.104063,-0.054906,0.500000,0.500000,0.000000,1.000000,1.000000
3574147078.149823,0.696197,2.465204,1.946144,0.000000,0.396200,-0.000005,0.696197,2.861404,1.946139,0.079240,0.004000,0.381334,1.812150,-0.044129,-0.012950,0.145734,0.044916,-0.404525,-2.373363,-0.565728,-3.103917,-0.055074,0.500000,0.500000,0.000000,1.000000,1.000000
3574147078.159805,0.696067,2.465833,1.947421,0.000000,0.396400,-0.000005,0.696067,2.862233,1.947416,0.079280,0.004000,0.381334,1.812155,-0.043893,-0.013087,0.145332,0.044695,-0.404497,-2.373455,-0.568913,-3.103774,-0.055238,0.500000,0.500000,0.000000,1.000000,1.000000
3574147078.169822,0.695935,2.466461,1.948694,0.000000,0.396600,-0.000005,0.695935,2.863061,1.948689,0.079320,0.004000,0.381334,1.812161,-0.043655,-0.013220,0.144930,0.044473,-0.404464,-2.373540,-0.572037,-3.103633,-0.055398,0.500000,0.500000,0.000000,1.000000,1.000000
